draft_id,draft_slot,is_keeper,pick_no,picked_by,player_id,reactions,roster_id,round,name,position,team,years_experience,injury_status,Season
991402385438244865,10,,30,Devin,7611,,9,3,Rhamondre Stevenson,RB,NE,2,,2023-24
991402385438244865,10,,31,Devin,4881,,9,4,Lamar Jackson,QB,BAL,5,,2023-24
991402385438244865,9,,32,Nate,7591,,1,4,Justin Fields,QB,CHI,2,,2023-24
991402385438244865,8,,33,Trent,9221,,4,4,Jahmyr Gibbs,RB,DET,0,,2023-24
991402385438244865,7,,34,Eric,4018,,6,4,Joe Mixon,RB,CIN,6,,2023-24
991402385438244865,6,,35,Zack,5846,,3,4,DK Metcalf,WR,SEA,4,,2023-24
991402385438244865,5,,36,Adam,7543,,7,4,Travis Etienne,RB,JAX,2,,2023-24
991402385438244865,4,,37,Kiyan,4981,,10,4,Calvin Ridley,WR,JAX,5,,2023-24
991402385438244865,3,,38,Scott,2309,,2,4,Amari Cooper,WR,CLE,8,,2023-24
991402385438244865,2,,39,James,5872,,5,4,Deebo Samuel,WR,SF,4,,2023-24
991402385438244865,1,,40,Ira,1479,,8,4,Keenan Allen,WR,LAC,10,,2023-24
991402385438244865,1,,41,Ira,8151,,8,5,Kenneth Walker,RB,SEA,1,,2023-24
991402385438244865,2,,42,James,4199,,5,5,Aaron Jones,RB,GB,6,,2023-24
991402385438244865,3,,43,Scott,7528,,2,5,Najee Harris,RB,PIT,2,,2023-24
991402385438244865,4,,44,Kiyan,6797,,10,5,Justin Herbert,QB,LAC,3,,2023-24
991402385438244865,5,,45,Adam,5844,,7,5,T.J. Hockenson,TE,MIN,4,Questionable,2023-24
991402385438244865,6,,46,Zack,1426,,3,5,DeAndre Hopkins,WR,TEN,10,,2023-24
991402385438244865,7,,47,Eric,6783,,6,5,Jerry Jeudy,WR,DEN,3,,2023-24
991402385438244865,8,,48,Trent,8112,,4,5,Drake London,WR,ATL,1,,2023-24
991402385438244865,9,,49,Nate,4983,,1,5,DJ Moore,WR,CHI,5,,2023-24
991402385438244865,10,,50,Devin,8155,,9,5,Breece Hall,RB,NYJ,1,Questionable,2023-24
991402385438244865,10,,51,Devin,5927,,9,6,Terry McLaurin,WR,WAS,4,Questionable,2023-24
991402385438244865,9,,52,Nate,8129,,1,6,Dameon Pierce,RB,HOU,1,,2023-24
991402385438244865,8,,53,Trent,6806,,4,6,J.K. Dobbins,RB,BAL,3,,2023-24
991402385438244865,7,,54,Eric,5987,,6,6,Alexander Mattison,RB,MIN,4,Questionable,2023-24
991402385438244865,6,,55,Zack,6790,,3,6,D'Andre Swift,RB,PHI,3,,2023-24
991402385438244865,5,,56,Adam,6151,,7,6,Miles Sanders,RB,CAR,4,Questionable,2023-24
991402385438244865,4,,57,Kiyan,4035,,10,6,Alvin Kamara,RB,NO,6,Sus,2023-24
991402385438244865,3,,58,Scott,4217,,2,6,George Kittle,TE,SF,6,Questionable,2023-24
991402385438244865,2,,59,James,2505,,5,6,Darren Waller,TE,NYG,8,,2023-24
991402385438244865,1,,60,Ira,8167,,8,6,Christian Watson,WR,GB,1,,2023-24
991402385438244865,1,,61,Ira,5022,,8,7,Dallas Goedert,TE,PHI,5,,2023-24
991402385438244865,2,,62,James,4037,,5,7,Chris Godwin,WR,TB,6,,2023-24
991402385438244865,3,,63,Scott,7523,,2,7,Trevor Lawrence,QB,JAX,2,,2023-24
991402385438244865,4,,64,Kiyan,4137,,10,7,James Conner,RB,ARI,6,,2023-24
991402385438244865,5,,65,Adam,2216,,7,7,Mike Evans,WR,TB,9,,2023-24
991402385438244865,6,,66,Zack,4950,,3,7,Christian Kirk,WR,JAX,5,,2023-24
991402385438244865,7,,67,Eric,2374,,6,7,Tyler Lockett,WR,SEA,8,,2023-24
991402385438244865,8,,68,Trent,4068,,4,7,Mike Williams,WR,LAC,6,,2023-24
991402385438244865,9,,69,Nate,6938,,1,7,Cam Akers,RB,LAR,3,,2023-24
991402385438244865,10,,70,Devin,6819,,9,7,Michael Pittman,WR,IND,3,,2023-24
991402385438244865,10,,71,Devin,8136,,9,8,Rachaad White,RB,TB,1,,2023-24
991402385438244865,9,,72,Nate,7553,,1,8,Kyle Pitts,TE,ATL,2,,2023-24
991402385438244865,8,,73,Trent,5848,,4,8,Marquise Brown,WR,ARI,4,,2023-24
991402385438244865,7,,74,Eric,6803,,6,8,Brandon Aiyuk,WR,SF,3,,2023-24
991402385438244865,6,,75,Zack,8137,,3,8,George Pickens,WR,PIT,1,,2023-24
991402385438244865,5,,76,Adam,7588,,7,8,Javonte Williams,RB,DEN,2,,2023-24
991402385438244865,4,,77,Kiyan,8138,,10,8,James Cook,RB,BUF,1,,2023-24
991402385438244865,3,,78,Scott,9756,,2,8,Jordan Addison,WR,MIN,0,Questionable,2023-24
991402385438244865,2,,79,James,4029,,5,8,Dalvin Cook,RB,NYJ,6,Questionable,2023-24
991402385438244865,1,,80,Ira,8154,,8,8,Brian Robinson,RB,WAS,1,,2023-24
991402385438244865,1,,81,Ira,4040,,8,9,JuJu Smith-Schuster,WR,NE,6,,2023-24
991402385438244865,2,,82,James,5937,,5,9,Diontae Johnson,WR,PIT,4,,2023-24
991402385438244865,3,,83,Scott,9488,,2,9,Jaxon Smith-Njigba,WR,SEA,0,Questionable,2023-24
991402385438244865,4,,84,Kiyan,8119,,10,9,Jahan Dotson,WR,WAS,1,,2023-24
991402385438244865,5,,85,Adam,5892,,7,9,David Montgomery,RB,DET,4,,2023-24
991402385438244865,6,,86,Zack,7606,,3,9,Kadarius Toney,WR,KC,2,Questionable,2023-24
991402385438244865,7,,87,Eric,8205,,6,9,Isiah Pacheco,RB,KC,1,Questionable,2023-24
991402385438244865,8,,88,Trent,4033,,4,9,David Njoku,TE,CLE,6,,2023-24
991402385438244865,9,,89,Nate,4149,,1,9,Jamaal Williams,RB,NO,6,,2023-24
991402385438244865,10,,90,Devin,4066,,9,9,Evan Engram,TE,JAX,6,,2023-24
991402385438244865,10,,91,Devin,2197,,9,10,Brandin Cooks,WR,DAL,9,,2023-24
991402385438244865,9,,92,Nate,9754,,1,10,Quentin Johnston,WR,LAC,0,,2023-24
991402385438244865,8,,93,Trent,4017,,4,10,Deshaun Watson,QB,CLE,6,,2023-24
991402385438244865,7,,94,Eric,9997,,6,10,Zay Flowers,WR,BAL,0,,2023-24
991402385438244865,6,,95,Zack,6828,,3,10,AJ Dillon,RB,GB,3,,2023-24
991402385438244865,5,,96,Adam,6943,,7,10,Gabe Davis,WR,BUF,3,,2023-24
991402385438244865,4,,97,Kiyan,7608,,10,10,Khalil Herbert,RB,CHI,2,,2023-24
991402385438244865,3,,98,Scott,4985,,2,10,Rashaad Penny,RB,PHI,5,,2023-24
991402385438244865,2,,99,James,6945,,5,10,Antonio Gibson,RB,WAS,3,,2023-24
991402385438244865,1,,100,Ira,2078,,8,10,Odell Beckham,WR,BAL,9,,2023-24
991402385438244865,1,,101,Ira,4147,,8,11,Samaje Perine,RB,DEN,6,,2023-24
991402385438244865,2,,102,James,3199,,5,11,Michael Thomas,WR,NO,7,,2023-24
991402385438244865,3,,103,Scott,7596,,2,11,Elijah Moore,WR,CLE,2,,2023-24
991402385438244865,4,,104,Kiyan,9229,,10,11,Anthony Richardson,QB,IND,0,,2023-24
991402385438244865,5,,105,Adam,7600,,7,11,Pat Freiermuth,TE,PIT,2,,2023-24
991402385438244865,6,,106,Zack,8135,,3,11,Treylon Burks,WR,TEN,1,Questionable,2023-24
991402385438244865,7,,107,Eric,6768,,6,11,Tua Tagovailoa,QB,MIA,3,,2023-24
991402385438244865,8,,108,Trent,5045,,4,11,Courtland Sutton,WR,DEN,5,,2023-24
991402385438244865,9,,109,Nate,2161,,1,11,Jerick McKinnon,RB,KC,9,,2023-24
991402385438244865,10,,110,Devin,9753,,9,11,Zach Charbonnet,RB,SEA,0,,2023-24
991402385438244865,10,,111,Devin,5890,,9,12,Damien Harris,RB,BUF,4,Questionable,2023-24
991402385438244865,9,,112,Nate,5185,,1,12,Allen Lazard,WR,NYJ,5,,2023-24
991402385438244865,8,,113,Trent,1264,,4,12,Justin Tucker,K,BAL,11,,2023-24
991402385438244865,7,,114,Eric,SF,,6,12,San Francisco 49ers,DEF,SF,,,2023-24
991402385438244865,6,,115,Zack,5001,,3,12,Dalton Schultz,TE,HOU,5,,2023-24
991402385438244865,5,,116,Adam,1689,,7,12,Adam Thielen,WR,CAR,10,,2023-24
991402385438244865,4,,117,Kiyan,8148,,10,12,Jameson Williams,WR,DET,1,Sus,2023-24
991402385438244865,3,,118,Scott,7561,,2,12,Elijah Mitchell,RB,SF,2,,2023-24
991402385438244865,2,,119,James,8168,,5,12,Skyy Moore,WR,KC,1,,2023-24
991402385438244865,1,,120,Ira,PHI,,8,12,Philadelphia Eagles,DEF,PHI,,,2023-24
991402385438244865,1,,121,Ira,7839,,8,13,Evan McPherson,K,CIN,2,,2023-24
991402385438244865,2,,122,James,DAL,,5,13,Dallas Cowboys,DEF,DAL,,,2023-24
991402385438244865,3,,123,Scott,NO,,2,13,New Orleans Saints,DEF,NO,,,2023-24
991402385438244865,4,,124,Kiyan,5095,,10,13,Daniel Carlson,K,LV,5,,2023-24
991402385438244865,5,,125,Adam,7042,,7,13,Tyler Bass,K,BUF,3,,2023-24
991402385438244865,6,,126,Zack,BUF,,3,13,Buffalo Bills,DEF,BUF,,,2023-24
991402385438244865,7,,127,Eric,4666,,6,13,Younghoe Koo,K,ATL,6,,2023-24
991402385438244865,8,,128,Trent,9225,,4,13,Tank Bigsby,RB,JAX,0,,2023-24
991402385438244865,9,,129,Nate,3225,,1,13,Tyler Boyd,WR,CIN,7,,2023-24
991402385438244865,10,,130,Devin,9226,,9,13,De'Von Achane,RB,MIA,0,Questionable,2023-24
991402385438244865,10,,131,Devin,3294,,9,14,Dak Prescott,QB,DAL,7,,2023-24
991402385438244865,9,,132,Nate,PIT,,1,14,Pittsburgh Steelers,DEF,PIT,,,2023-24
991402385438244865,8,,133,Trent,5849,,4,14,Kyler Murray,QB,ARI,4,PUP,2023-24
991402385438244865,7,,134,Eric,5947,,6,14,Jakobi Meyers,WR,LV,4,,2023-24
991402385438244865,6,,135,Zack,10229,,3,14,Rashee Rice,WR,KC,0,,2023-24
991402385438244865,5,,136,Adam,8121,,7,14,Romeo Doubs,WR,GB,1,,2023-24
991402385438244865,4,,137,Kiyan,9757,,10,14,Kendre Miller,RB,NO,0,,2023-24
991402385438244865,3,,138,Scott,7090,,2,14,Darnell Mooney,WR,CHI,3,,2023-24
991402385438244865,2,,139,James,6826,,5,14,Cole Kmet,TE,CHI,3,,2023-24
991402385438244865,1,,140,Ira,5284,,8,14,Jeff Wilson,RB,MIA,5,Questionable,2023-24
991402385438244865,1,,141,Ira,8132,,8,15,Tyler Allgeier,RB,ATL,1,,2023-24
991402385438244865,2,,142,James,4195,,5,15,Jake Elliott,K,PHI,6,,2023-24
991402385438244865,3,,143,Scott,1433,,2,15,Brandon McManus,K,JAX,10,,2023-24
991402385438244865,4,,144,Kiyan,BAL,,10,15,Baltimore Ravens,DEF,BAL,,,2023-24
991402385438244865,5,,145,Adam,NE,,7,15,New England Patriots,DEF,NE,,,2023-24
991402385438244865,6,,146,Zack,2747,,3,15,Jason Myers,K,SEA,8,,2023-24
991402385438244865,7,,147,Eric,10225,,6,15,Jonathan Mingo,WR,CAR,0,,2023-24
991402385438244865,8,,148,Trent,10859,,4,15,Sam LaPorta,TE,DET,0,,2023-24
991402385438244865,9,,149,Nate,4227,,1,15,Harrison Butker,K,KC,6,,2023-24
991402385438244865,10,,150,Devin,5119,,9,15,Jason Sanders,K,MIA,5,,2023-24
