player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Philip Rivers,1725,QB,SD,16,661,711,95.3,107,107,16.2,-3.3,1.81,0,0,0,90.7,97,20,4.9,107,5,29,65.1,0,2,111,0,87.7,0,0,0,0,0,1,2,1.8,659,6.2,93.8,80,80,12.1,-3.5,1.8,0,0,0,87.5,70,17,6.7,80,5,25,62,0,2,82,0,86.7,0,0,0,0,0,1,2,2.4,505,6.3,47.4,19,19,2.9,31.5,3.12,0,5,22.7,36.8,7,10,22.2,19,2,7,79.8,0,1,22,0,98,0,0,0,0,0,2,2,9.1,316,16.6,70.4,54,54,8.2,14.1,2.69,0,2,3.5,59.3,32,20,15.8,54,6,30,73.9,0,4,57,0,72.6,0,0,0,0,0,2,3,5.3,514,9.5,89.7,203,203,30.7,3.6,2.16,0,0,0,85.7,174,70,4.4,203,8,79,78.8,0,3,216,0,103,0,0,0,0,0,5,1,0.5,1670,8.2,0,35.6,59,59,8.9,30.3,2.87,0,12,18.5,28.8,17,24,19,59,4,17,69.8,0,2,65,0,90.9,0,0,0,0,0,6,7,10.8,623,10.6,27,100,13,13,2,-2.5,1.93,0,0,0,100,13,3,0,13,0,1,66.4,0,0,15,0,85.9,0,0,0,0,0,0,0,0,60,4.6,28.6,14,14,2.1,27.2,2.72,0,3,18.8,28.6,4,5,0,14,0,4,61.8,0,0,16,0,87.5,0,0,0,0,0,1,1,6.3,123,8.8,56.1,41,41,6.2,14,2.5,0,2,4.4,53.7,22,23,4.3,41,1,21,58.2,0,0,45,0,123.8,0,0,0,0,0,5,2,4.4,368,9,79.6,54,54,8.2,4.3,2.09,0,0,0,68.5,37,15,14,54,6,14,57.4,0,0,60,0,99.1,0,0,0,0,0,3,1,1.7,277,5.1,63.8,138,138,20.9,14,2.61,0,9,6,56.5,78,57,11.4,138,10,73,75.8,0,6,149,0,98.4,0,0,0,0,0,12,7,4.7,1270,9.2,0,100,14,14,2.1,-2.6,1.77,0,0,0,100,14,0,0,14,0,3,67.9,0,0,14,,94.6,0,0,0,0,0,0,0,0,94,6.7,30.8,26,26,3.9,31.2,2.77,0,4,14.8,23.1,6,9,25,26,2,6,60.3,0,1,27,0,79,0,0,0,0,0,3,4,14.8,184,7.1,62.8,43,43,6.5,13.7,2.61,0,5,10.6,55.8,24,14,11.1,43,3,22,83.2,0,2,47,0,105.6,0,0,0,0,0,5,2,4.3,388,9,76.1,46,46,7,4,2.13,0,0,0,73.9,34,18,2.9,46,1,16,67.8,0,0,51,0,104.7,0,0,0,0,0,2,0,0,293,6.4,85.8,303,303,45.8,3.8,2.15,0,0,0,80.9,245,103,5.8,303,15,109,74.6,0,3,327,0,104.3,0,0,0,0,0,10,2,0.6,2240,7.4
Blake Bortles,8638,QB,JAX,16,606,685,96.9,64,64,10.6,-3.3,1.79,0,0,0,92.2,59,5,4.8,64,3,15,72.5,0,0,65,0,90.7,0,0,0,0,0,0,0,0,369,5.8,100,29,29,4.8,-3.6,1.94,0,0,0,100,29,2,0,29,0,8,69.7,0,0,30,0,98.7,0,0,0,0,0,0,0,0,223,7.7,60,30,30,5,25,2.93,0,4,13.3,53.3,16,9,11.1,30,2,16,92.7,0,1,30,0,124.3,0,0,0,0,0,5,1,3.3,488,16.3,65.8,73,73,12,14.6,2.86,0,6,7.9,56.2,41,17,14.6,73,7,40,71.9,0,3,76,0,110.8,0,0,0,0,0,10,9,11.8,691,9.5,83.1,130,130,21.5,4.3,2.23,0,0,0,75.4,98,34,9.3,130,10,50,68.8,0,4,140,0,94.4,0,0,0,0,0,6,4,2.9,841,6.5,0,46.9,96,96,15.8,25.9,2.94,0,15,15.2,41.7,40,31,11.1,96,5,40,82.9,0,4,99,0,106.3,0,0,0,0,0,10,9,9.1,1331,13.9,15,100,17,17,2.8,-3,1.54,0,0,0,94.1,16,1,5.9,17,1,5,68.3,0,0,17,0,87,0,0,0,0,0,0,0,0,83,4.9,40.7,27,27,4.5,26.1,2.85,0,2,6.9,40.7,11,8,0,27,0,11,63.9,0,0,29,0,112.8,0,0,0,0,0,2,3,10.3,403,14.9,51.5,33,33,5.4,14.8,2.88,0,3,8.1,48.5,16,13,5.9,33,1,16,61.8,0,2,37,0,65.5,0,0,0,0,0,1,3,8.1,302,9.2,74,50,50,8.3,5,2.52,0,0,0,68,34,17,8.1,50,3,13,59.5,0,1,52,0,73.8,0,0,0,0,0,0,1,1.9,281,5.6,58.4,149,149,24.6,14.6,2.84,0,12,7.5,51.7,77,38,11.5,149,10,75,65.1,0,8,160,0,88.2,0,0,0,0,0,13,16,10,1298,8.7,0,88.9,18,18,3,-3.2,1.78,0,0,0,77.8,14,2,12.5,18,2,2,68.5,0,0,18,0,81.3,0,0,0,0,0,0,0,0,63,3.5,41,39,39,6.4,26.5,3.01,0,9,22.5,33.3,13,14,18.8,39,3,13,71,0,3,40,0,70.5,0,0,0,0,0,3,5,12.5,440,11.3,51.2,43,43,7.1,14.6,2.78,0,3,6.4,46.5,20,8,9.1,43,2,19,54.4,0,3,47,0,56.8,0,0,0,0,0,2,4,8.5,305,7.1,75,68,68,11.2,4.3,2.48,0,0,0,69.1,47,15,7.8,68,4,22,59.8,0,1,74,0,101.8,0,0,0,0,0,6,2,2.7,308,4.5,79,248,248,40.9,4.4,2.36,0,0,0,72.2,179,66,8.7,248,17,85,65.1,0,6,266,0,92.3,0,0,0,0,0,12,7,2.6,1430,5.8
Tom Brady,698,QB,NE,16,624,670,96.4,83,83,13.3,-2.9,1.51,0,0,0,94,78,5,2.5,83,2,22,69,0,0,84,0,98.6,0,0,0,0,0,1,1,1.2,557,6.7,97,66,66,10.6,-3.2,1.6,0,0,0,95.5,63,3,1.6,66,1,16,68.6,0,0,67,0,99.3,0,0,0,0,0,1,1,1.5,437,6.6,44.8,29,29,4.6,31.7,3.25,0,10,31.3,31,9,15,30.8,29,4,9,90.7,0,0,32,0,84.3,0,0,0,0,0,1,1,3.1,312,10.8,75.5,53,53,8.5,13.2,2.64,0,4,6.8,75.5,40,25,0,53,0,39,95.7,0,0,59,0,148.5,0,0,0,0,0,5,1,1.7,782,14.8,85.6,160,160,25.6,5,2.16,0,0,0,74.4,119,48,13.1,160,18,58,79.8,0,3,167,0,105.3,0,0,0,0,0,9,3,1.8,1162,7.3,0,44.8,67,67,10.7,30.2,3,0,22,27.2,35.8,24,30,20,67,6,24,92.8,0,2,81,0,86.2,0,0,0,0,0,3,4,4.9,833,12.4,19,91.7,12,12,1.9,-1.8,1.14,0,0,0,91.7,11,1,0,12,0,4,63.6,0,0,12,0,104.2,0,0,0,0,0,0,0,0,108,9,50,16,16,2.6,32.9,3.01,0,4,18.2,50,8,6,0,16,0,8,90.2,0,1,22,0,90.6,0,0,0,0,0,1,1,4.5,260,16.3,58.5,41,41,6.6,13.5,2.55,0,4,8.7,53.7,22,16,8.3,41,2,20,87.6,0,1,46,0,102.8,0,0,0,0,0,3,0,0,411,10,86,93,93,14.9,4.6,1.89,0,0,0,79.6,74,13,7.5,93,6,39,77.4,0,0,97,0,118.6,0,0,0,0,0,7,0,0,599,6.4,65.2,112,112,17.9,13.6,2.63,0,13,10.5,60.7,68,48,6.8,112,5,65,95.1,0,1,124,0,127.4,0,0,0,0,0,10,1,0.8,1309,11.7,0,100,5,5,0.8,-2,1.3,0,0,0,80,4,1,20,5,1,2,64.6,0,0,5,0,79.2,0,0,0,0,0,0,0,0,12,2.4,40.9,22,22,3.5,26.2,2.67,0,8,29.6,31.8,7,9,22.2,22,2,7,82.7,0,1,27,0,74.2,0,0,0,0,0,1,2,7.4,261,11.9,50,18,18,2.9,15.2,2.79,0,5,26.3,33.3,6,7,33.3,18,3,6,80.5,0,0,19,0,93.8,0,0,0,0,0,2,0,0,116,6.4,78,59,59,9.5,4.5,2.04,0,0,0,66.1,39,13,15.2,59,7,20,77.4,0,1,61,0,105.9,0,0,0,0,0,6,0,0,310,5.3,84.3,312,312,50,4.7,2.06,0,0,0,74.4,232,74,11.8,312,31,117,83.8,0,4,325,0,109.9,0,0,0,0,0,22,3,0.9,2071,6.6
Matthew Stafford,4924,QB,DET,16,592,662,93.5,107,107,18.1,-3.2,1.77,0,0,0,91.6,98,10,2,107,2,29,66.2,0,1,109,0,91.7,0,0,0,0,0,0,1,0.9,744,7,95.2,63,63,10.6,-3.3,1.72,0,0,0,92.1,58,4,3.3,63,2,19,66.3,0,0,64,0,97.4,0,0,0,0,0,0,0,0,464,7.4,50,12,12,2,25.8,2.68,0,6,50,41.7,5,5,16.7,12,1,5,93.7,0,1,12,0,93.8,0,0,0,0,0,2,1,8.3,169,14.1,71.4,56,56,9.5,13.3,2.59,0,4,7.1,66.1,37,17,7.5,56,3,37,85,0,2,56,0,107.5,0,0,0,0,0,3,3,5.4,637,11.4,87.1,171,171,28.9,4.3,2.35,0,0,0,82.5,141,55,5.4,171,8,77,74.5,0,3,176,0,121.3,0,0,0,0,0,16,4,2.3,1261,7.4,0,34,50,50,8.4,27.9,2.87,0,12,21.4,30,15,16,11.8,50,2,15,68.1,0,1,56,0,95,0,0,0,0,0,5,5,8.9,515,10.3,11,91.7,24,24,4.1,-3.3,1.71,0,0,0,91.7,22,2,0,24,0,6,62.9,0,1,25,0,72.9,0,0,0,0,0,0,1,4,136,5.7,26.9,26,26,4.4,28.9,3.02,0,4,12.9,26.9,7,8,0,26,0,7,56.4,0,0,31,0,90.1,0,0,0,0,0,2,2,6.5,233,9,52,25,25,4.2,14.8,2.86,0,2,7.7,44,11,10,15.4,25,2,11,56.2,0,3,26,0,58,0,0,0,0,0,2,4,15.4,193,7.7,83,53,53,9,3.6,2.03,0,1,1.7,77.4,41,8,6.8,53,3,20,63.5,0,0,58,0,102.9,0,0,0,0,0,2,1,1.7,303,5.7,60.8,120,120,20.3,13.9,2.74,0,9,7.4,54.2,65,44,11,120,8,65,71.8,0,8,122,0,77.5,0,0,0,0,0,7,12,9.8,1112,9.3,0,90,20,20,3.4,-3.2,2.03,0,0,0,90,18,4,0,20,0,4,62.8,0,0,20,0,96.7,0,0,0,0,0,0,0,0,144,7.2,33.3,12,12,2,27.8,2.72,0,2,15.4,25,3,3,25,12,1,3,50.5,0,0,13,0,94.1,0,0,0,0,0,1,2,15.4,113,9.4,51.3,39,39,6.6,14.1,2.86,0,3,7.5,43.6,17,17,15,39,3,17,57.8,0,3,40,0,53.6,0,0,0,0,0,2,5,12.5,282,7.2,73.6,53,53,9,3.3,2.46,0,0,0,71.7,38,15,2.6,53,1,17,45.5,0,0,57,0,100.1,0,0,0,0,0,2,2,3.5,327,6.2,83.8,277,277,46.8,4,2.31,0,1,0.3,79.4,220,78,5.2,277,12,114,66.8,0,3,291,0,114.7,0,0,0,0,0,20,7,2.4,1891,6.8
Aaron Rodgers,2241,QB,GB,16,572,662,96.1,103,103,18,-2.6,1.93,0,0,0,92.2,95,16,4,103,4,32,73.7,0,0,105,0,115.2,0,0,0,0,0,6,0,0,720,7,98.6,71,71,12.4,-2.9,2.11,0,0,0,95.8,68,13,2.9,71,2,24,74.4,0,0,73,0,129.5,0,0,0,0,0,6,0,0,591,8.3,58.3,12,12,2.1,33.6,3.93,0,5,27.8,58.3,7,5,0,12,0,7,84.8,0,0,18,0,142.4,0,0,0,0,0,2,0,0,241,20.1,74.1,58,58,10.1,13.1,3.14,0,5,8.2,56.9,33,17,23.3,58,10,32,91.4,0,1,61,0,121.7,0,0,0,0,0,6,0,0,625,10.8,82.5,97,97,17,4,2.32,0,0,0,76.3,74,24,7.5,97,6,30,73.8,0,1,105,0,98.9,0,0,0,0,0,3,2,1.9,634,6.5,0,39.1,64,64,11.2,30.6,3.67,0,19,21.1,32.8,21,24,16,64,4,21,84.5,0,0,90,0,99.7,0,0,0,0,0,5,1,1.1,680,10.6,12,93.3,15,15,2.6,-2.1,1.55,0,0,0,80,12,2,14.3,15,2,5,67.8,0,0,15,0,86.7,0,0,0,0,0,0,0,0,72,4.8,30.3,33,33,5.8,29.9,3.65,0,7,17.5,24.2,8,13,20,33,2,8,70.9,0,0,40,0,71.5,0,0,0,0,0,1,0,0,272,8.2,59.4,32,32,5.6,13.7,2.87,0,4,10.5,46.9,15,12,21.1,32,4,13,68.9,0,1,38,0,95.1,0,0,0,0,0,4,2,5.3,210,6.6,71.2,52,52,9.1,4.9,2.5,0,0,0,65.4,34,15,8.1,52,3,12,75.9,0,0,57,0,96.3,0,0,0,0,0,3,0,0,256,4.9,62.8,121,121,21.2,13.5,3.17,0,12,8.8,50.4,61,42,19.7,121,15,58,80.9,0,4,137,0,95.3,0,0,0,0,0,10,5,3.6,1086,9,0,88.2,17,17,3,-1.7,1.5,0,0,0,88.2,15,1,0,17,0,3,62.1,0,0,17,0,80.6,0,0,0,0,0,0,0,0,57,3.4,42.1,19,19,3.3,29.9,3.54,0,7,21.9,31.6,6,6,25,19,2,6,83.5,0,0,32,0,100.1,0,0,0,0,0,2,1,3.1,167,8.8,45.2,31,31,5.4,14,3.55,0,3,7.9,41.9,13,13,7.1,31,1,13,57.4,0,2,38,0,43.9,0,0,0,0,0,0,3,7.9,251,8.1,76.1,88,88,15.4,4,2.36,0,0,0,70.5,62,16,7.5,88,5,21,56.2,0,3,93,0,82.8,0,0,0,0,0,4,1,1.1,445,5.1,77.6,237,237,41.4,4.2,2.37,0,0,0,71.7,170,55,7.6,237,14,63,70.7,0,4,255,0,92.4,0,0,0,0,0,10,3,1.2,1335,5.6
Drew Brees,802,QB,NO,15,627,661,97.8,91,91,14.5,-3.7,1.8,0,0,0,97.8,89,9,0,91,0,24,72.8,0,0,96,0,93.3,0,0,0,0,0,1,1,1,501,5.5,100,52,52,8.3,-3.8,1.76,0,0,0,100,52,1,0,52,0,12,74.5,0,0,54,0,88.6,0,0,0,0,0,0,0,0,274,5.3,48.1,27,27,4.3,29,3.2,0,8,28.6,37,10,8,23.1,27,3,10,90.4,0,2,28,0,93.8,0,0,0,0,0,4,4,14.3,375,13.9,57.6,59,59,9.4,14.2,2.67,0,3,4.6,57.6,34,16,0,59,0,33,62.4,0,4,65,0,83.7,0,0,0,0,0,3,6,9.2,635,10.8,85.6,167,167,26.6,4.4,2.29,0,0,0,79.6,133,39,7,167,10,52,78.7,0,0,177,0,106.5,0,0,0,0,0,6,2,1.1,1117,6.7,0,49.4,79,79,12.6,28.1,3.01,0,23,27.1,44.3,35,27,10.3,79,4,35,93.1,0,5,85,0,104.3,0,0,0,0,0,10,8,9.4,1180,14.9,20,94.4,18,18,2.9,-3.5,1.86,0,0,0,94.4,17,5,0,18,0,6,60.2,0,0,19,0,87,0,0,0,0,0,0,1,5.3,88,4.9,51.9,27,27,4.3,27,2.61,0,10,33.3,51.9,14,8,0,27,0,14,91.5,0,2,30,0,106.1,0,0,0,0,0,4,3,10,485,18,68.8,32,32,5.1,14.7,2.62,0,5,15.2,53.1,17,7,22.7,32,5,15,82.3,0,0,33,0,104,0,0,0,0,0,2,1,3,283,8.8,87.9,66,66,10.5,4,2.4,0,0,0,80.3,53,10,8.6,66,5,28,83.3,0,1,69,0,109.2,0,0,0,0,0,4,1,1.4,453,6.9,63.2,117,117,18.7,14.5,2.65,0,9,7.2,58.1,68,30,8.1,117,6,65,77.4,0,4,125,0,107.4,0,0,0,0,0,9,8,6.4,1276,10.9,0,95.2,21,21,3.3,-3.6,1.82,0,0,0,95.2,20,3,0,21,0,6,68.8,0,0,23,0,110.1,0,0,0,0,0,1,0,0,139,6.6,48,25,25,4,28.4,3.24,0,5,18.5,44,11,11,8.3,25,1,11,82.3,0,1,27,0,100.8,0,0,0,0,0,2,1,3.7,320,12.8,69.2,26,26,4.1,15.1,2.64,0,1,3.7,65.4,17,7,5.6,26,1,17,84,0,0,27,0,148.2,0,0,0,0,0,4,1,3.7,358,13.8,73.6,72,72,11.5,3.9,2.23,0,0,0,69.4,50,15,5.7,72,3,24,72.4,0,1,77,0,83.3,0,0,0,0,0,2,0,0,343,4.8,83.3,305,305,48.6,4.2,2.3,0,0,0,77.4,236,64,7.1,305,18,104,83.2,0,2,323,0,103.1,0,0,0,0,0,12,3,0.9,1913,6.3
