player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Tom Brady,698,QB,TB,17,719,751,96.1,127,127,17.7,-3,1.59,0,0,0,91.3,116,4,4.9,127,6,32,67.3,0,3,128,0,83.8,0,0,0,0,0,2,1,0.8,661,5.2,96.9,65,65,9,-3.7,1.57,0,0,0,92.3,60,2,4.8,65,3,19,63.6,0,2,65,0,77.8,0,0,0,0,0,0,1,1.5,374,5.8,69.2,13,13,1.8,27.8,2.96,0,7,53.8,61.5,8,3,11.1,13,1,8,98.1,0,1,13,0,73.4,0,0,0,0,0,0,1,7.7,219,16.8,61.1,95,95,13.2,14,2.62,0,3,3.1,54.7,52,20,10.3,95,6,48,79.5,0,3,96,0,97,0,0,0,0,0,6,4,4.2,943,9.9,85.9,185,185,25.7,4.5,2.24,0,0,0,82.2,152,31,4.4,185,7,74,82.2,0,1,191,0,119.9,0,0,0,0,0,13,2,1,1423,7.7,0,50,82,82,11.4,29.3,2.87,0,31,34.4,42.7,35,14,14.6,82,6,35,97.7,0,4,90,0,97.9,0,0,0,0,0,7,3,3.3,1048,12.8,30,90.6,32,32,4.5,-2,1.4,0,0,0,81.3,26,1,10.3,32,3,7,63.7,0,1,33,0,71.1,0,0,0,0,0,0,0,0,134,4.2,50,26,26,3.6,28.2,2.82,0,11,39.3,46.2,12,6,7.7,26,1,12,92.7,0,1,28,0,114.6,0,0,0,0,0,3,1,3.6,322,12.4,50,32,32,4.5,14.9,2.73,0,3,9.1,40.6,13,11,18.8,32,3,13,72,0,0,33,0,79.3,0,0,0,0,0,1,0,0,253,7.9,86.5,74,74,10.3,3.9,2.01,0,0,0,83.8,62,10,3.1,74,2,26,78.2,0,0,79,0,118.2,0,0,0,0,0,7,0,0,356,4.8,58.4,166,166,23.1,14.2,2.71,0,11,6.4,53,88,45,9.3,166,9,82,80.1,0,4,171,0,96.1,0,0,0,0,0,10,7,4.1,1586,9.6,0,100,30,30,4.2,-2.5,1.84,0,0,0,100,30,1,0,30,0,6,70.6,0,0,30,0,110.1,0,0,0,0,0,2,0,0,153,5.1,44.2,43,43,6,30.3,2.87,0,13,26.5,34.9,15,5,21.1,43,4,15,93.5,0,2,49,0,91.9,0,0,0,0,0,4,1,2,507,11.8,59,39,39,5.4,14,2.89,0,5,11.9,59,23,14,0,39,0,21,71.5,0,1,42,0,107.9,0,0,0,0,0,3,3,7.1,390,10,78.7,47,47,6.5,4.2,2.04,0,0,0,68.1,32,4,13.5,47,5,19,77.7,0,0,48,0,108.6,0,0,0,0,0,4,0,0,242,5.1,85,306,306,42.6,4.3,2.16,0,0,0,80.4,246,45,5.4,306,14,119,85.7,0,1,318,0,119,0,0,0,0,0,24,2,0.6,2021,6.6
Justin Herbert,28237,QB,LAC,17,672,740,98.8,82,82,12.2,-3.2,2.1,0,0,0,95.1,78,14,3.7,82,3,22,72.8,0,0,85,0,101.2,0,0,0,0,0,3,0,0,439,5.4,100,35,35,5.2,-3.9,1.99,0,0,0,94.3,33,5,5.7,35,2,8,70.9,0,0,36,0,109.4,0,0,0,0,0,2,0,0,199,5.7,76.9,13,13,1.9,33.3,3.65,0,7,50,76.9,10,3,0,13,0,10,99.9,0,1,14,0,125.8,0,0,0,0,0,4,1,7.1,367,28.2,64.4,45,45,6.7,13.5,2.94,0,3,6,51.1,23,8,20.7,45,6,23,75.4,0,4,50,0,79,0,0,0,0,0,5,8,16,371,8.2,85.1,174,174,25.9,4.4,2.39,0,0,0,75.3,131,29,11.5,174,17,68,83.4,0,4,180,0,100.6,0,0,0,0,0,9,0,0,1172,6.7,0,51.6,64,64,9.5,30.6,3.35,0,21,28.8,48.4,31,18,6.1,64,2,31,94.9,0,4,73,0,108.1,0,0,0,0,0,9,3,4.1,1051,16.4,27,96.3,27,27,4,-3.3,2.25,0,0,0,92.6,25,6,3.8,27,1,8,67.2,0,0,28,0,85.6,0,0,0,0,0,0,0,0,123,4.6,48,25,25,3.7,30,3.35,0,8,26.7,44,11,6,8.3,25,1,11,90.9,0,1,30,0,113.8,0,0,0,0,0,3,1,3.3,367,14.7,66.7,42,42,6.3,13.4,2.88,0,1,2.3,64.3,27,9,3.6,42,1,27,87.2,0,0,44,0,112.6,0,0,0,0,0,1,0,0,494,11.8,77.5,71,71,10.6,4.3,2.26,0,0,0,73.2,52,15,5.5,71,3,28,75.8,0,0,76,0,109.5,0,0,0,0,0,4,0,0,470,6.6,60.4,134,134,19.9,13.6,2.92,0,6,4,53,71,31,12.3,134,10,70,77.8,0,5,151,0,87.7,0,0,0,0,0,8,10,6.6,1193,8.9,0,100,20,20,3,-2,2.06,0,0,0,100,20,3,0,20,0,6,69.4,0,0,21,0,107.7,0,0,0,0,0,1,0,0,117,5.9,42.3,26,26,3.9,29.8,3.21,0,6,20.7,38.5,10,9,9.1,26,1,10,74.7,0,2,29,0,78.5,0,0,0,0,0,2,1,3.4,317,12.2,51.1,47,47,7,13.8,2.92,0,2,3.5,44.7,21,14,12.5,47,3,20,60.6,0,1,57,0,73.7,0,0,0,0,0,2,2,3.5,328,7,83.8,99,99,14.7,3.7,2.37,0,0,0,80.8,80,18,3.6,99,3,37,69.8,0,2,102,0,104.1,0,0,0,0,0,5,0,0,689,7,83.1,344,344,51.2,4.2,2.36,0,0,0,76.5,263,62,8,344,23,133,82.8,0,6,358,0,104.2,0,0,0,0,0,18,0,0,2331,6.8
Patrick Mahomes,11765,QB,KC,17,658,735,93.5,138,138,21,-3,1.82,0,0,0,92.8,128,17,0.8,138,1,48,71.3,0,1,143,0,105.4,0,0,0,0,0,6,0,0,904,6.6,93.4,76,76,11.6,-3.2,1.68,0,0,0,93.4,71,8,0,76,0,31,68.9,0,0,79,0,113.8,0,0,0,0,0,3,0,0,619,8.1,53.3,15,15,2.3,34,3.81,0,7,38.9,46.7,7,8,12.5,15,1,7,94.8,0,0,18,0,132.6,0,0,0,0,0,4,1,5.6,250,16.7,71.4,63,63,9.6,13.1,3.06,0,2,2.9,58.7,37,19,17.8,63,8,33,81.3,0,2,69,0,91,0,0,0,0,0,3,4,5.8,564,9,86.5,155,155,23.6,4.9,2.34,0,0,0,81.3,126,33,6,155,8,76,72.2,0,5,160,0,112,0,0,0,0,0,12,3,1.9,1227,7.9,0,47.8,69,69,10.5,31.6,3.67,0,21,25.9,44.9,31,34,6.1,69,2,31,91.8,0,2,81,0,113.3,0,0,0,0,0,7,3,3.7,1071,15.5,16,92.3,39,39,5.9,-2.6,2.2,0,0,0,92.3,36,7,0,39,0,9,67.3,0,0,40,0,102.6,0,0,0,0,0,2,0,0,176,4.5,45.5,22,22,3.3,31.2,3.17,0,5,20.8,45.5,10,11,0,22,0,10,68.2,0,1,24,0,88.3,0,0,0,0,0,1,1,4.2,344,15.6,52.2,23,23,3.5,13.4,2.9,0,0,0,52.2,12,5,0,23,0,9,55.9,0,0,30,0,93.6,0,0,0,0,0,1,2,6.7,185,8,80,65,65,9.9,3.5,2.21,0,0,0,72.3,47,9,9.6,65,5,24,57.9,0,0,67,0,112.2,0,0,0,0,0,5,1,1.5,378,5.8,63.9,119,119,18.1,13.3,3.18,0,2,1.5,55.5,66,39,13.2,119,10,59,77,0,2,132,0,92.7,0,0,0,0,0,6,7,5.3,988,8.3,0,95.7,23,23,3.5,-2.7,1.67,0,0,0,91.3,21,2,4.5,23,1,8,69.5,0,1,24,0,82.8,0,0,0,0,0,1,0,0,109,4.7,46.9,32,32,4.9,30.8,3.95,0,9,23.1,43.8,14,15,6.7,32,1,14,89,0,1,39,0,98.4,0,0,0,0,0,2,1,2.6,477,14.9,57.6,33,33,5,13.6,3.63,0,0,0,51.5,17,15,10.5,33,2,17,74.9,0,0,33,0,95.4,0,0,0,0,0,2,1,3,239,7.2,85.4,48,48,7.3,4.1,2.18,0,0,0,79.2,38,6,7.3,48,3,23,66.5,0,3,54,0,71.1,0,0,0,0,0,1,1,1.9,271,5.6,84.7,268,268,40.7,4.4,2.28,0,0,0,78.7,211,48,7,268,16,123,69.2,0,8,281,0,105.8,0,0,0,0,0,18,5,1.8,1876,7
Josh Allen,46601,QB,BUF,17,646,724,93.3,90,90,13.9,-2.8,1.6,0,0,0,90,81,3,3.6,90,3,20,68.9,0,0,91,0,98.2,0,0,0,0,0,3,0,0,441,4.9,91.1,45,45,7,-3.3,1.62,0,0,0,91.1,41,1,0,45,0,13,66.5,0,0,45,0,113.8,0,0,0,0,0,3,0,0,269,6,51.9,27,27,4.2,28.9,3.19,0,8,28.6,48.1,13,11,7.1,27,1,13,93.1,0,1,28,0,91.2,0,0,0,0,0,1,3,10.7,390,14.4,71.4,63,63,9.8,13.9,3.05,0,4,6,66.7,42,15,6.7,63,3,41,89.7,0,3,67,0,122.2,0,0,0,0,0,9,3,4.5,678,10.8,82.1,140,140,21.7,4.8,2.45,0,0,0,74.3,104,42,9.6,140,11,57,66.6,0,4,145,0,86.3,0,0,0,0,0,3,5,3.4,910,6.5,0,44.2,77,77,11.9,30.1,3.49,0,27,32.1,41.6,32,30,5.9,77,2,32,95.7,0,2,84,0,99.6,0,0,0,0,0,5,5,6,1051,13.6,4,96.4,28,28,4.3,-2.1,1.56,0,0,0,89.3,25,1,7.4,28,2,5,67.6,0,0,29,0,82.3,0,0,0,0,0,0,0,0,105,3.8,48,25,25,3.9,29.8,3.17,0,11,40.7,44,11,8,8.3,25,1,11,95.2,0,0,27,0,104.2,0,0,0,0,0,1,1,3.7,375,15,54,50,50,7.7,14.7,2.88,0,6,11.3,52,26,22,3.7,50,1,26,76.9,0,0,53,0,113.7,0,0,0,0,0,7,2,3.8,344,6.9,86.4,66,66,10.2,3.9,2.42,0,0,0,81.8,54,10,5.3,66,3,20,70.4,0,1,71,0,94,0,0,0,0,0,2,0,0,373,5.7,61.6,146,146,22.6,14,3.07,0,12,7.6,57.5,84,50,6.7,146,6,81,81.8,0,6,158,0,108.8,0,0,0,0,0,20,10,6.3,1272,8.7,0,94.1,17,17,2.6,-2.5,1.59,0,0,0,88.2,15,1,6.3,17,1,2,65.1,0,0,17,0,83.1,0,0,0,0,0,0,0,0,67,3.9,32,25,25,3.9,31.6,4.14,0,8,27.6,32,8,11,0,25,0,8,82.6,0,1,29,0,99.3,0,0,0,0,0,3,1,3.4,286,11.4,54.5,33,33,5.1,13.4,3.41,0,2,5.3,48.5,16,13,11.1,33,2,14,56.6,0,3,38,0,75.8,0,0,0,0,0,4,5,13.2,250,7.6,77.8,72,72,11.1,4.2,2.77,0,0,0,75,54,21,3.6,72,2,23,54.4,0,2,77,0,87.7,0,0,0,0,0,3,3,3.9,360,5,82,278,278,43,4.4,2.52,0,0,0,76.3,212,73,7,278,16,100,65.2,0,7,293,0,89.4,0,0,0,0,0,8,8,2.7,1643,5.9
Derek Carr,8671,QB,LV,17,626,686,92,100,100,16,-3.4,2.11,0,0,0,91,91,16,1.1,100,1,21,69.5,0,1,103,0,81.4,0,0,0,0,0,0,0,0,453,4.5,92.3,52,52,8.3,-3.3,2.07,0,0,0,90.4,47,9,2.1,52,1,11,70.8,0,1,53,0,78.2,0,0,0,0,0,0,0,0,244,4.7,52,25,25,4,30.9,3.17,0,12,41.4,52,13,10,0,25,0,12,92.7,0,2,29,0,103.7,0,0,0,0,0,3,4,13.8,472,18.9,77.5,71,71,11.3,13.8,2.81,0,5,6.5,71.8,51,18,7.3,71,4,46,96,0,2,77,0,111.7,0,0,0,0,0,2,1,1.3,912,12.8,87.8,123,123,19.6,3.9,2.54,0,0,0,82.9,102,42,5.6,123,6,48,74.7,0,3,128,0,100.4,0,0,0,0,0,4,0,0,977,7.9,0,39.7,78,78,12.5,30.9,3.18,0,26,28.3,38.5,30,28,3.2,78,1,29,83.2,0,6,92,0,84.1,0,0,0,0,0,7,10,10.9,1036,13.3,23,85,20,20,3.2,-3.3,2.27,0,0,0,85,17,2,0,20,0,3,59.9,0,0,21,0,84,0,0,0,0,0,0,0,0,83,4.2,37.5,24,24,3.8,30.3,3.23,0,6,23.1,33.3,8,11,11.1,24,1,8,74.3,0,1,26,0,88.9,0,0,0,0,0,2,2,7.7,280,11.7,62.5,24,24,3.8,14.5,2.85,0,4,16,62.5,15,7,0,24,0,15,78.3,0,1,25,0,121.5,0,0,0,0,0,3,1,4,260,10.8,89.3,84,84,13.4,3.5,2.22,0,1,1.2,81,68,16,9.3,84,7,24,63.2,0,1,84,0,95.1,0,0,0,0,0,2,1,1.2,514,6.1,68.8,125,125,20,14.4,2.96,0,12,8.9,64,80,40,7,125,6,75,94.1,0,3,135,0,113.5,0,0,0,0,0,8,3,2.2,1403,11.2,0,96.4,28,28,4.5,-3.6,2.08,0,0,0,96.4,27,5,0,28,0,7,67,0,0,29,0,85.4,0,0,0,0,0,0,0,0,126,4.5,31,29,29,4.6,31.3,3.14,0,8,21.6,31,9,7,0,29,0,9,63.2,0,3,37,0,52.2,0,0,0,0,0,2,4,10.8,284,9.8,53.3,30,30,4.8,15.6,3.39,0,3,9.1,46.7,14,15,12.5,30,2,14,74.5,0,0,33,0,106.4,0,0,0,0,0,3,1,3,231,7.7,84.9,73,73,11.7,3.8,2.3,0,0,0,78.1,57,13,8.1,73,5,20,50.4,0,0,75,0,99.8,0,0,0,0,0,2,1,1.3,421,5.8,87.5,280,280,44.7,3.7,2.38,0,1,0.3,81.1,227,71,7.3,280,18,92,65.6,0,4,287,0,98.7,0,0,0,0,0,8,2,0.7,1912,6.8
Trevor Lawrence,77632,QB,JAX,17,602,668,95.3,86,86,14.3,-3.1,2.08,0,0,0,90.7,78,14,4.9,86,4,16,70.7,0,0,90,0,89.4,0,0,0,0,0,1,0,0,390,4.5,97.9,47,47,7.8,-3.3,1.97,0,0,0,93.6,44,5,4.3,47,2,9,71.7,0,0,50,0,95.7,0,0,0,0,0,1,0,0,248,5.3,50,12,12,2,26.8,3.49,0,2,15.4,41.7,5,6,16.7,12,1,5,73.3,0,1,13,0,53.8,0,0,0,0,0,0,1,7.7,149,12.4,62,50,50,8.3,13.5,2.91,0,1,1.9,56,28,11,9.7,50,3,27,68.8,0,4,53,0,62.4,0,0,0,0,0,1,3,5.7,484,9.7,81,126,126,20.9,4.4,2.36,0,0,0,71.4,90,26,11.8,126,12,38,62.3,0,3,129,0,79.6,0,0,0,0,0,1,4,3.1,764,6.1,0,33.9,62,62,10.3,28.8,3.47,0,18,24.3,30.6,19,30,9.5,62,2,19,73.6,0,6,74,0,46.4,0,0,0,0,0,4,7,9.5,548,8.8,15,90.5,21,21,3.5,-2.6,2.58,0,0,0,81,17,6,10.5,21,2,5,63.3,0,0,22,0,84.1,0,0,0,0,0,0,0,0,88,4.2,17.9,28,28,4.7,30.3,3.51,0,7,20,17.9,5,15,0,28,0,5,58,0,5,35,0,29.9,0,0,0,0,0,2,4,11.4,125,4.5,61.1,36,36,6,13.6,3.2,0,0,0,55.6,20,14,9.1,36,2,20,63.8,0,2,39,0,93.5,0,0,0,0,0,3,3,7.7,350,9.7,84.7,72,72,12,4.2,2.44,0,0,0,68.1,49,12,19.7,72,12,20,62.7,0,1,75,0,79.8,0,0,0,0,0,1,1,1.3,383,5.3,57.5,120,120,19.9,13.8,2.98,0,4,3.1,51.7,62,34,10.1,120,7,61,66.9,0,6,129,0,74.4,0,0,0,0,0,5,7,5.4,1044,8.7,0,94.4,18,18,3,-3,1.8,0,0,0,94.4,17,3,0,18,0,2,65.4,0,0,18,0,79.2,0,0,0,0,0,0,0,0,54,3,45.5,22,22,3.7,28,3.41,0,9,34.6,40.9,9,9,10,22,1,9,83.6,0,0,26,0,118.4,0,0,0,0,0,2,2,7.7,274,12.5,47.1,34,34,5.6,14.4,2.86,0,3,8.1,41.2,14,9,12.5,34,2,14,62.2,0,0,37,0,71.9,0,0,0,0,0,1,1,2.7,210,6.2,75.3,81,81,13.5,5.4,2.4,0,0,0,75.3,61,17,0,81,0,23,55.6,0,1,84,0,86,0,0,0,0,0,0,3,3.6,512,6.3,80.3,279,279,46.3,4.6,2.39,0,0,0,71.7,200,55,10.7,279,24,81,60.3,0,5,288,0,81.5,0,0,0,0,0,2,8,2.8,1659,5.9
