player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Cody Whitehair,10690,C,CHI,16,0,6,66.4,100,130,29.5,130,71.6,0,100,440,440,74.2,100,258,58.6,258
Ben Jones,7099,C,TEN,16,0,31,63.7,100,108,24.8,108,70.8,1,100,436,436,73.8,100,293,67.2,293
Bobby Massie,7112,T,CHI,16,1,6,54.2,100,130,29.9,130,60.6,2,100,435,435,63.5,100,258,59.3,258
Charles Leno Jr.,8880,T,CHI,16,0,6,63.6,100,129,29.8,129,68.8,1,100,433,433,67.6,100,253,58.4,253
Larry Warford,7846,G,NO,15,0,20,55.7,100,165,38.2,165,61.2,0,100,432,432,71.3,100,205,47.5,205
Josh Kline,8230,G,TEN,16,1,31,58.3,100,108,25.1,108,56.7,2,100,431,431,59.1,100,293,68,293
Shaq Mason,9564,G,NE,14,1,19,78.1,100,229,53.5,229,81.3,2,100,428,428,81.2,100,129,30.1,129
Joe Looney,7117,C,DAL,16,0,9,51.1,100,178,42.2,178,49.9,2,100,422,422,53.6,100,197,46.7,197
La'el Collins,9719,T,DAL,16,0,9,66.5,100,177,42,177,73.6,4,100,421,421,72.2,100,197,46.8,197
Rodger Saffold,5558,G,LA,16,0,26,54.5,100,103,24.5,103,77.6,0,100,421,421,76.8,100,262,62.2,262
Nick Martin,10684,C,HST,16,0,13,64.6,100,115,27.4,115,57.4,0,100,420,420,56.2,100,273,65,273
Dion Dawkins,11818,T,BUF,16,0,4,65.7,100,147,35.1,147,61.2,1,100,419,419,59.7,100,203,48.4,203
Mike McGlinchey,46275,T,SF,16,0,28,82.9,100,95,22.8,95,81.2,1,100,417,417,72.1,100,285,68.3,285
DeAndre Hopkins,7808,WR,HST,16,0,13,65.6,100,114,27.8,114,63.7,1,99.8,410,411,58.7,100,272,66.3,272
Laken Tomlinson,9461,G,SF,16,0,28,60.6,100,92,22.5,92,64.2,1,100,408,408,65.2,100,280,68.6,280
Dan Feeney,11826,G,LAC,16,0,27,58.2,100,212,52.1,212,54.4,1,100,407,407,43.6,100,116,28.5,116
Jordan Mills,7945,T,BUF,16,0,4,53.2,100,142,34.9,142,48.6,3,100,407,407,52,100,198,48.6,198
John Sullivan,4501,C,LA,16,0,26,48.6,100,96,23.6,96,55.1,1,100,406,406,53.8,100,255,62.8,255
Quenton Nelson,12954,G,IND,16,1,14,72.8,100,216,53.2,216,77.7,3,100,406,406,77,100,141,34.7,141
Frank Ragnow,39137,G,DET,16,0,11,68.3,100,182,45,182,68.2,2,100,404,404,71.3,100,195,48.3,195
Graham Glasgow,10729,C,DET,16,2,11,63.5,100,181,44.9,181,70.4,3,100,403,403,69.6,100,195,48.4,195
Taylor Decker,10650,T,DET,16,0,11,59,100,182,45.3,182,52.9,1,100,402,402,51.9,100,194,48.3,194
Tyler Lockett,9502,WR,SEA,16,0,29,59.7,100,102,25.4,102,58.7,0,96.9,401,414,63.3,100,289,72.1,289
Drew Brees,802,QB,NO,15,0,20,61,100,166,41.4,166,63.4,0,93.7,401,428,65.1,100,206,51.4,206
Andrew Whitworth,3000,T,LA,16,0,26,68.4,100,95,23.8,95,77.4,1,100,400,400,66.8,100,252,63,252
Kelvin Beachum,7229,T,NYJ,16,2,22,50.7,100,150,37.8,150,55,2,100,397,397,58.2,100,208,52.4,208
Joel Bitonio,8670,G,CLV,16,1,8,74.1,100,166,41.8,166,72.8,1,100,397,397,66.6,100,185,46.6,185
Brian Winters,7853,G,NYJ,16,0,22,55,100,150,37.8,150,63.5,2,100,397,397,64.6,100,208,52.4,208
Kevin Zeitler,7032,G,CLV,16,0,8,55.6,100,166,41.8,166,67.8,1,100,397,397,76.5,100,185,46.6,185
J.C. Tretter,7904,C,CLV,16,0,8,63.9,100,166,41.8,166,69.8,0,100,397,397,70.8,100,185,46.6,185
Chris Hubbard,8051,T,CLV,16,1,8,55.1,100,166,41.8,166,48.7,1,100,397,397,45.4,100,185,46.6,185
Joe Staley,3644,T,SF,16,1,28,70.1,100,89,22.5,89,79.9,1,100,396,396,78.3,100,279,70.5,279
Brandon Brooks,7078,G,PHI,16,0,24,66.9,100,126,31.9,126,71.1,1,100,395,395,72.6,100,232,58.7,232
Mike Person,6391,G,SF,16,1,28,66.7,100,90,22.8,90,67,3,100,395,395,65.4,100,272,68.9,272
Tyler Higbee,10744,TE,LA,16,0,26,52,100,93,23.6,93,67.2,0,100,394,394,70.2,100,242,61.4,242
Michael Schofield III,8730,G,LAC,16,0,27,53,100,209,53.2,209,56.1,0,100,393,393,63.8,100,110,28,110
Garett Bolles,11775,T,DEN,16,0,10,74.3,100,164,41.8,164,70.8,1,100,392,392,59.2,100,185,47.2,185
Orlando Brown Jr.,46227,T,BLT,13,0,3,63.3,100,232,59.3,232,61.8,0,100,391,391,61.8,100,114,29.2,114
Greg Van Roten,7746,G,CAR,16,0,5,56.5,100,171,43.7,171,55.6,0,100,391,391,54,100,157,40.2,157
Rodney Hudson,6207,C,OAK,16,0,23,63.6,100,95,24.3,95,73.6,1,100,391,391,71.8,100,255,65.2,255
Matthew Stafford,4924,QB,DET,16,0,11,60,100,182,46.7,182,60,0,97,390,402,60,99.5,193,49.5,194
Quinton Spain,10110,G,TEN,15,0,31,41.9,100,98,25.1,98,63.8,2,100,390,390,72.7,100,259,66.4,259
Connor McGovern,10778,G,DEN,16,0,10,69.6,100,162,41.6,162,68.9,3,100,389,389,74.3,100,184,47.3,184
Jared Goff,10635,QB,LA,16,0,26,60,100,98,25.2,98,60,0,94.6,389,411,60,99.2,256,65.8,258
Julie'n Davenport,11885,T,HST,16,0,13,47.3,100,106,27.2,106,53,4,100,389,389,62,100,253,65,253
Taylor Moton,11819,T,CAR,16,0,5,58.1,100,169,43.8,169,61.9,2,100,386,386,60.7,100,157,40.7,157
Nick Boyle,9604,TE,BLT,16,0,3,74.1,100,216,56.4,216,70.3,0,100,383,383,64.2,100,114,29.8,114
Chase Roullier,11954,C,WAS,16,1,32,59.9,100,188,49.1,188,58.8,1,100,383,383,55.1,100,156,40.7,156
Jason Kelce,6343,C,PHI,16,0,24,81.1,100,125,32.9,125,88.2,2,100,380,380,74,100,222,58.4,222
Marcus Cannon,6290,T,NE,13,0,19,66.2,100,206,54.4,206,70.7,2,100,379,379,78.6,100,108,28.5,108
Deshaun Watson,11767,QB,HST,16,0,13,60,95.7,110,29,115,60.1,0,90.5,379,419,60.1,92.3,252,66.5,273
Case Keenum,7323,QB,DEN,16,0,10,60.5,100,165,43.7,165,60.3,0,96.4,378,392,60,98.9,183,48.4,185
Robert Woods,7822,WR,LA,16,0,26,69.1,95.9,93,24.7,97,80.8,1,95.2,377,396,73.5,100,251,66.6,251
Ryan Kalil,3675,C,CAR,16,0,5,65.9,100,165,43.8,165,65.4,1,100,377,377,47.7,100,155,41.1,155
Kolton Miller,47013,T,OAK,16,0,23,56,100,94,25,94,46.8,2,100,376,376,45.2,100,243,64.6,243
Weston Richburg,8678,C,SF,15,0,28,59.6,100,88,23.5,88,56.7,1,100,375,375,57.3,100,257,68.5,257
Mike Pouncey,6167,C,LAC,16,0,27,56.3,100,198,52.9,198,57.5,3,100,374,374,51.3,100,105,28.1,105
Taylor Lewan,8646,T,TEN,15,0,31,70,100,91,24.6,91,68.4,2,100,370,370,69.3,100,251,67.8,251
Philip Rivers,1725,QB,LAC,16,0,27,60.2,99.5,203,55,204,60.2,0,96.3,369,383,60,99.1,107,29,108
Dak Prescott,10769,QB,DAL,16,0,9,60,97.7,173,46.9,177,60,0,88.7,369,416,60,91.1,175,47.4,192
Andrew Luck,7007,QB,IND,16,0,14,60,100,214,58.3,214,60,0,93.6,367,392,60,100,136,37.1,136
Derek Carr,8671,QB,OAK,16,0,23,60,98.9,94,25.6,95,60,0,95.8,367,383,60,99.2,248,67.6,250
Michael Thomas,10681,WR,NO,16,1,20,71,100,147,40.2,147,61.6,2,100,366,366,63.7,100,188,51.4,188
Virgil Green,6356,TE,LAC,16,0,27,63.8,100,186,51.1,186,65.4,3,100,364,364,61.7,100,108,29.7,108
Josh Hill,8200,TE,NO,16,0,20,56.9,100,147,40.4,147,59.8,1,100,364,364,62.1,100,157,43.1,157
Will Hernandez,46180,G,NYG,16,0,21,52,100,105,28.9,105,62.9,1,100,363,363,61.8,100,222,61.2,222
Nate Solder,6169,T,NYG,16,0,21,66.3,100,105,28.9,105,66.6,1,100,363,363,62.9,100,222,61.2,222
Jesse Davis,9989,G,MIA,16,0,17,47.6,100,103,28.5,103,55,1,100,362,362,59.2,100,230,63.5,230
Senio Kelemete,7144,G,HST,14,0,13,51.9,100,94,26,94,52.3,0,100,362,362,55.2,100,240,66.3,240
Rob Gronkowski,5567,TE,NE,13,0,19,53,100,191,53.1,191,58.2,3,100,360,360,63,100,108,30,108
Rick Wagner,7950,T,DET,15,0,11,61.6,100,157,43.7,157,60,3,100,359,359,58.7,100,176,49,176
Brandin Cooks,8655,WR,LA,16,0,26,76.1,100,95,26.5,95,58.4,0,97.3,359,369,61.8,100,240,66.9,240
Eric Fisher,7783,T,KC,16,1,16,49.4,100,102,28.5,102,71.1,1,100,358,358,75.1,100,209,58.4,209
Mitchell Schwartz,7041,T,KC,16,0,16,61.7,100,102,28.5,102,74.6,1,100,358,358,75.5,100,209,58.4,209
Mitch Trubisky,11757,QB,CHI,14,0,6,60.3,98.2,108,30.2,110,60.5,1,91.8,358,390,60.5,94.9,223,62.3,235
John Miller,9514,G,BUF,15,0,4,67.1,100,128,36,128,61.7,0,100,356,356,55,100,174,48.9,174
Zack Martin,8651,G,DAL,14,0,9,60.7,100,154,43.4,154,74.8,0,100,355,355,79.6,100,164,46.2,164
Sam Tevi,11945,T,LAC,16,0,27,71.9,100,189,53.2,189,65,1,100,355,355,47.4,100,94,26.5,94
Morgan Moses,8701,T,WAS,16,0,32,65.5,100,168,47.5,168,65.9,4,100,354,354,62.2,100,150,42.4,150
Corey Davis,11760,WR,TEN,16,0,31,79.2,100,78,22.3,78,72.5,1,98.3,350,356,70,100,254,72.6,254
Lane Johnson,7786,T,PHI,15,1,24,61.5,100,111,31.8,111,79.5,1,100,349,349,85.5,100,208,59.6,208
Mason Cole,45547,C,ARZ,16,0,1,60.3,100,141,40.8,141,59.5,0,100,346,346,48.2,100,161,46.5,161
Zay Jones,11792,WR,BUF,16,0,4,72.3,100,120,34.8,120,74.9,0,99.7,345,346,74.2,100,179,51.9,179
Nelson Agholor,9453,WR,PHI,16,0,24,69.5,99.2,117,33.9,118,63.2,1,99.1,345,348,61,100,202,58.6,202
Willie Snead IV,8999,WR,BLT,16,0,3,72.1,100,213,61.9,213,63.9,0,99.7,344,345,63.5,100,112,32.6,112
Ali Marpet,9494,G,TB,16,0,30,65.1,100,121,35.2,121,70,1,100,344,344,74.1,100,179,52,179
Donovan Smith,9467,T,TB,16,0,30,56,100,121,35.2,121,52.7,2,100,344,344,54.5,100,179,52,179
Bobby Hart,9659,T,CIN,16,0,7,63.4,100,99,28.9,99,56.1,2,100,343,343,50.1,100,214,62.4,214
Mike Remmers,7431,G,MIN,16,0,18,52.9,100,107,31.2,107,61.1,2,100,343,343,60.2,100,194,56.6,194
Ryan Jensen,7985,C,TB,16,0,30,54.3,100,121,35.3,121,53.8,4,100,343,343,59.5,100,179,52.2,179
Alex Mack,4944,C,ATL,16,0,2,61.1,100,86,25.1,86,80.2,2,100,342,342,85.1,100,221,64.6,221
Jake Matthews,8641,T,ATL,16,0,2,66.1,100,86,25.1,86,62.7,2,100,342,342,57.6,100,221,64.6,221
Brandon Shell,10792,T,NYJ,14,0,22,55.7,100,130,38.1,130,58.8,0,100,341,341,64.5,100,178,52.2,178
Zach Ertz,7816,TE,PHI,16,1,24,43.3,100,110,32.4,110,50.3,2,100,340,340,57.3,100,195,57.4,195
Alejandro Villanueva,9091,T,PIT,16,0,25,72.9,100,182,53.7,182,64.7,1,100,339,339,50.9,100,115,33.9,115
Eli Manning,1722,QB,NYG,16,0,21,60,100,104,30.7,104,60,0,96.9,339,350,60,100,211,62.2,211
Kendall Lamm,10017,T,HST,13,0,13,47.1,100,94,27.7,94,51.4,1,100,339,339,54.4,100,221,65.2,221
Ramon Foster,5229,G,PIT,16,0,25,61.6,100,182,53.7,182,61.1,2,100,339,339,56.5,100,115,33.9,115
George Kittle,11901,TE,SF,16,1,28,68,100,76,22.6,76,73.3,1,99.7,337,338,72,100,228,67.7,228
Clint Boling,6253,G,CIN,16,0,7,62.4,100,99,29.6,99,52,1,100,334,334,52.8,100,206,61.7,206
Braden Smith,46794,T,IND,15,0,14,60.1,100,179,53.8,179,70,0,100,333,333,72.5,100,112,33.6,112
Andrus Peat,9446,G,NO,13,0,20,48.1,100,133,39.9,133,42.3,3,100,333,333,36.9,100,152,45.6,152
Russell Okung,5531,T,LAC,15,0,27,66.2,100,174,52.3,174,70.2,3,100,333,333,74.5,100,101,30.3,101
Doug Baldwin,6615,WR,SEA,13,0,29,46.6,100,81,24.4,81,69,2,100,332,332,77,100,233,70.2,233
James Daniels,45576,G,CHI,13,0,6,59.2,100,87,26.4,87,66.1,1,100,330,330,64,100,202,61.2,202
Laremy Tunsil,10647,T,MIA,15,0,17,63.6,100,90,27.4,90,69.7,1,100,329,329,69.9,100,213,64.7,213
Maurkice Pouncey,5543,C,PIT,16,0,25,66.9,100,178,54.1,178,63.9,3,100,329,329,59.2,100,111,33.7,111
Travis Kelce,7844,TE,KC,16,0,16,58.8,100,91,27.7,91,60.4,0,100,329,329,57.4,100,196,59.6,196
Tyron Smith,6161,T,DAL,13,0,9,64.7,100,146,44.5,146,71.6,1,100,328,328,78.3,100,147,44.8,147
Spencer Long,8713,C,NYJ,13,1,22,58.6,100,115,35.4,115,48.2,3,100,325,325,44.3,100,179,55.1,179
Matt Ryan,4317,QB,ATL,16,0,2,61,100,86,26.5,86,61.3,0,95.6,325,340,61.3,100,219,67.4,219
A.J. Cann,9500,G,JAX,15,0,15,65.5,100,96,29.6,96,60.8,0,100,324,324,57.2,100,200,61.7,200
Ja'Wuan James,8654,T,MIA,15,0,17,63.9,100,89,27.5,89,71.9,2,100,324,324,68.1,100,208,64.2,208
Chad Wheeler,12240,T,NYG,15,0,21,33.7,100,98,30.3,98,39.6,1,100,323,323,49.1,100,193,59.8,193
Alex Redmond,11113,G,CIN,15,0,7,58.3,100,97,30.2,97,65.3,5,100,321,321,63.3,100,195,60.7,195
D.J. Fluker,7792,G,SEA,10,0,29,61.7,100,94,29.3,94,58.7,4,100,321,321,57.6,100,201,62.6,201
Kirk Cousins,7102,QB,MIN,16,0,18,60,99.1,106,33,107,60,0,92.8,321,346,60,98.5,194,60.4,197
Patrick Mahomes,11765,QB,KC,16,0,16,60.1,100,100,31.5,100,60.1,0,91.1,317,348,60,93,187,59,201
Gabe Jackson,8716,G,OAK,13,0,23,59.2,100,71,22.5,71,69.8,0,100,315,315,72.7,100,211,67,211
Adam Thielen,8288,WR,MIN,16,0,18,66,99,100,32.1,101,58.3,0,98.4,312,317,65.3,100,184,59,184
Marcus Mariota,9435,QB,TEN,14,0,31,61.6,95.2,80,25.6,84,61.6,1,91.2,312,342,60.3,94.3,216,69.2,229
Larry Fitzgerald,1724,WR,ARZ,16,1,1,57.6,100,127,40.8,127,61.5,2,100,311,311,70.8,100,150,48.2,150
Kenny Wiggins,6471,G,DET,16,0,11,49.3,100,141,45.5,141,51.8,0,100,310,310,55.2,100,147,47.4,147
Jason Peters,2148,T,PHI,16,0,24,54.2,100,114,36.9,114,65.8,1,100,309,309,72.1,100,171,55.3,171
Jarvis Landry,8698,WR,CLV,16,0,8,80.3,98.4,125,40.6,127,81.4,1,99.4,308,310,74.1,100,154,50,154
Baker Mayfield,46518,QB,CLV,14,1,8,60.1,100,136,44.4,136,60.1,1,93.6,306,327,60.1,99.3,152,49.7,153
Taylor Gabriel,9002,WR,CHI,16,1,6,58.2,100,99,32.5,99,59,1,97.1,305,314,61.7,100,186,61,186
Ben Roethlisberger,1732,QB,PIT,16,0,25,60,100,174,57,174,60,0,94.4,305,323,60,100,109,35.7,109
Sam Darnold,29048,QB,NYJ,13,0,22,60,98.3,115,37.8,117,60,0,91.6,304,332,60,98.3,178,58.6,181
Sterling Shepard,10674,WR,NYG,16,1,21,71.4,100,79,26,79,82.5,2,99,304,307,83.9,100,202,66.4,202
Demar Dotson,5410,T,TB,15,1,30,51.2,100,107,35.4,107,45.9,1,100,302,302,52.5,100,154,51,154
Trey Burton,9185,TE,CHI,16,0,6,56.3,98.7,75,24.9,76,79.2,1,99.7,301,302,81.2,100,191,63.5,191
Trent Williams,5529,T,WAS,13,1,32,75.9,100,151,50.2,151,69.9,3,100,301,301,62.1,100,121,40.2,121
Corey Linsley,8796,C,GB,16,0,12,62.2,100,86,28.7,86,72.5,0,100,300,300,75.1,100,191,63.7,191
Josh Doctson,10656,WR,WAS,15,0,32,56.6,100,136,45.6,136,64.5,0,100,298,298,73,100,139,46.6,139
Chris Clark,4623,T,CAR,14,0,5,54,100,130,43.8,130,55.6,2,100,297,297,59.6,100,119,40.1,119
David DeCastro,7640,G,PIT,14,0,25,67.2,100,163,54.9,163,64.1,1,100,297,297,52.9,100,98,33,98
Pat Elflein,11825,C,MIN,14,0,18,63.7,100,97,32.8,97,44.3,2,100,296,296,39.4,100,160,54.1,160
Jermey Parnell,5426,T,JAX,13,0,15,55.7,100,86,29.1,86,63.4,2,100,296,296,64.5,100,188,63.5,188
Luke Stocker,6256,TE,TEN,16,0,31,62.2,100,71,24,71,66.6,0,99.7,296,297,66.1,100,205,69.3,205
David Bakhtiari,7891,T,GB,16,0,12,69.3,100,86,29.2,86,69.5,2,100,295,295,67.7,100,188,63.7,188
Billy Turner,8702,G,DEN,14,0,10,64.4,100,121,41,121,59.2,2,100,295,295,51.7,100,139,47.1,139
C.J. Uzomah,9590,TE,CIN,16,1,7,70.1,100,91,31,91,65.8,3,100,294,294,62,100,176,59.9,176
Anthony Castonzo,6174,T,IND,11,0,14,67.2,100,160,54.4,160,71.4,2,100,294,294,66.1,100,100,34,100
Ted Larsen,5728,G,MIA,14,0,17,40.9,100,82,27.9,82,43.9,1,100,294,294,50,100,187,63.6,187
Kelechi Osemele,7062,G,OAK,11,0,23,70.3,100,79,27,79,57.3,2,100,293,293,54.9,100,183,62.5,183
Kenny Golladay,11851,WR,DET,15,0,11,58.8,100,130,44.4,130,57.6,2,99.7,293,294,60.5,100,145,49.5,145
Jonnu Smith,11855,TE,TEN,13,0,31,42.2,100,65,22.3,65,56.6,2,100,292,292,58.1,100,203,69.5,203
Cameron Erving,9452,G,KC,14,1,16,43,100,83,28.4,83,47.3,1,100,292,292,49.3,100,171,58.6,171
Alex Lewis,10764,G,BLT,10,0,3,43.2,100,153,52.4,153,48.9,1,100,292,292,56.7,100,94,32.2,94
Wes Schweitzer,10829,G,ATL,14,1,2,45.8,100,72,24.7,72,62.1,5,100,291,291,65.4,100,188,64.6,188
Brandon Parker,34693,T,OAK,13,0,23,48.9,100,75,25.9,75,55.9,1,100,290,290,58.7,100,185,63.8,185
Josh Rosen,35460,QB,ARZ,14,0,1,60.3,100,117,40.3,117,60.1,0,97,290,299,60,100,144,49.7,144
Zach Fulton,8828,G,HST,13,0,13,51.5,100,84,29,84,41.3,2,100,290,290,42.7,100,183,63.1,183
James Hurst,9001,T,BLT,10,1,3,52.4,100,174,60.8,174,51.6,1,100,286,286,53.5,100,71,24.8,71
Allen Robinson II,8696,WR,CHI,13,1,6,66.2,100,86,30.3,86,56.9,3,99.6,284,285,63.1,100,171,60.2,171
Chris Hogan,6468,WR,NE,16,1,19,64.4,100,158,55.8,158,45.7,2,100,283,283,59.1,100,88,31.1,88
Trai Turner,8727,G,CAR,13,0,5,52,100,123,43.5,123,59.6,0,100,283,283,58.6,100,110,38.9,110
Ryan Kelly,10652,C,IND,12,0,14,72.2,100,154,54.4,154,72.9,2,100,283,283,79.7,100,101,35.7,101
Kyle Juszczyk,7912,FB,SF,16,0,28,61.2,96.9,63,22.3,65,72.8,0,97.3,283,291,66.5,98.5,198,70,201
Jordy Nelson,4350,WR,OAK,15,0,23,58.5,100,62,21.9,62,62,0,99.6,283,284,61.1,100,197,69.6,197
David Njoku,11784,TE,CLV,16,0,8,64.2,100,118,41.8,118,65.4,3,100,282,282,55.1,100,124,44,124
Antonio Brown,5718,WR,PIT,15,0,25,66.1,100,158,56.2,158,65,0,100,281,281,64.3,100,96,34.2,96
Aaron Rodgers,2241,QB,GB,16,0,12,60,100,82,29.5,82,60,0,96.5,278,288,60,97.8,181,65.1,185
Kenny Stills,7926,WR,MIA,15,0,17,67,100,85,30.6,85,49.3,0,100,278,278,69.8,100,176,63.3,176
Ryan Griffin,7982,TE,HST,14,0,13,54.8,100,79,28.4,79,58,1,100,278,278,65.7,100,184,66.2,184
Julian Edelman,5156,WR,NE,12,0,19,69.6,100,170,61.2,170,67.3,2,96.9,278,287,62.4,100,77,27.7,77
Tom Compton,7181,G,MIN,14,0,18,63.5,100,85,30.7,85,65.3,3,100,277,277,67.4,100,156,56.3,156
Keenan Allen,7857,WR,LAC,16,0,27,69.9,100,160,58.2,160,75.4,2,96.8,275,284,77.8,100,79,28.7,79
Kyle Rudolph,6195,TE,MIN,16,0,18,51.5,100,84,30.7,84,53.5,1,100,274,274,54.7,100,154,56.2,154
David Moore,11981,WR,SEA,16,0,29,60.4,100,67,24.5,67,71,0,99.6,273,274,69.5,100,195,71.4,195
Caleb Benenoch,10782,G,TB,16,0,30,43.5,100,103,37.9,103,44.9,2,100,272,272,47.7,100,140,51.5,140
Ryan Schraeder,8496,T,ATL,15,0,2,59.2,100,70,25.7,70,72.4,3,100,272,272,77.2,100,175,64.3,175
Michael Gallup,26075,WR,DAL,16,0,9,63.6,100,106,39.1,106,57.5,0,100,271,271,62,100,137,50.6,137
James Develin,6142,FB,NE,16,0,19,57.9,100,134,49.6,134,55,1,97.8,270,276,47.5,100,96,35.6,96
Demaryius Thomas,5547,WR,HST,15,0,13,62.6,100,87,32.3,87,68.7,1,100,269,269,73.9,100,164,61,164
Brian O'Neill,46854,T,MIN,14,0,18,61.1,100,83,30.9,83,58.3,1,100,269,269,60.3,100,149,55.4,149
Jared Veldheer,5594,T,DEN,12,0,10,65,100,116,43.4,116,65.1,0,100,267,267,64.4,100,125,46.8,125
Blake Bortles,8638,QB,JAX,13,0,15,60.2,100,78,29.4,78,60.1,0,93.6,265,283,60,95.6,175,66,183
Cordy Glenn,7045,T,CIN,13,0,7,52.4,100,81,30.6,81,47.5,1,100,265,265,45.5,100,164,61.9,164
Michael Crabtree,4933,WR,BLT,16,0,3,62.8,100,149,56.2,149,71.3,0,100,265,265,83.4,100,91,34.3,91
Alshon Jeffery,7048,WR,PHI,13,0,24,79.3,100,85,32.2,85,73.4,1,100,264,264,67.8,100,163,61.7,163
Tyrell Williams,10154,WR,LAC,16,0,27,58.8,100,157,59.7,157,56.3,2,99.2,263,265,67.7,100,66,25.1,66
Tyreek Hill,10799,WR,KC,16,0,16,68.6,100,77,29.4,77,73.6,1,93.6,262,280,66.4,98.8,170,64.9,172
Levine Toilolo,7915,TE,DET,16,0,11,48.4,100,133,50.8,133,54.2,0,100,262,262,57.5,100,111,42.4,111
DJ Moore,48267,WR,CAR,16,0,5,63,99.2,118,45.4,119,56.1,1,95.9,260,271,61.7,97.3,108,41.5,111
Nick Vannett,10728,TE,SEA,15,0,29,49.3,100,77,29.6,77,61.2,1,100,260,260,70.8,100,150,57.7,150
Mike Evans,8642,WR,TB,16,0,30,72.6,100,93,35.9,93,65.6,0,100,259,259,68.1,100,139,53.7,139
Davante Adams,8688,WR,GB,15,0,12,63.9,100,73,28.3,73,56.8,1,100,258,258,60.4,100,167,64.7,167
Connor Williams,46216,G,DAL,13,0,9,57.1,100,111,43.2,111,56.7,2,100,257,257,56.1,100,114,44.4,114
Terron Armstead,7856,T,NO,10,0,20,69.7,100,95,37.4,95,83.6,0,100,254,254,82.3,100,128,50.4,128
Andrew Norwell,9126,G,JAX,11,0,15,46.7,100,70,27.6,70,62.6,0,100,254,254,68.9,100,166,65.4,166
James Carpenter,6177,G,NYJ,10,0,22,56.8,100,89,35.2,89,54.2,0,100,253,253,52.4,100,139,54.9,139
Riley Reiff,7029,T,MIN,13,0,18,48.1,100,79,31.3,79,69.4,2,100,252,252,80.7,100,143,56.7,143
Mark Glowinski,9567,G,IND,10,0,14,71.7,100,133,53,133,76.4,3,100,251,251,76.7,100,84,33.5,84
Cam Newton,6153,QB,CAR,14,0,5,60,84.3,118,47.2,140,60,0,76.7,250,326,60,81.1,107,42.8,132
Amari Cooper,9437,WR,DAL,15,0,9,62.9,100,75,30.1,75,64.8,0,99.2,249,251,65.5,100,147,59,147
Lane Taylor,8365,G,GB,15,0,12,63.3,100,73,29.3,73,60.7,1,100,249,249,62,100,158,63.5,158
Darren Fells,8549,TE,CLV,16,0,8,48.8,100,114,45.8,114,55.9,1,100,249,249,67,100,112,45,112
Russell Bodine,8746,C,BUF,10,0,4,60,100,90,36.3,90,57,1,100,248,248,59.7,100,120,48.4,120
