player,player_id,position,team_name,player_game_count,base_attempts,base_dropbacks,behind_los_accuracy_percent,behind_los_aimed_passes,behind_los_attempts,behind_los_attempts_percent,behind_los_avg_depth_of_target,behind_los_avg_time_to_throw,behind_los_bats,behind_los_big_time_throws,behind_los_btt_rate,behind_los_completion_percent,behind_los_completions,behind_los_def_gen_pressures,behind_los_drop_rate,behind_los_dropbacks,behind_los_drops,behind_los_first_downs,behind_los_grades_pass,behind_los_hit_as_threw,behind_los_interceptions,behind_los_passing_snaps,behind_los_pressure_to_sack_rate,behind_los_qb_rating,behind_los_sack_percent,behind_los_sacks,behind_los_scrambles,behind_los_spikes,behind_los_thrown_aways,behind_los_touchdowns,behind_los_turnover_worthy_plays,behind_los_twp_rate,behind_los_yards,behind_los_ypa,center_behind_los_accuracy_percent,center_behind_los_aimed_passes,center_behind_los_attempts,center_behind_los_attempts_percent,center_behind_los_avg_depth_of_target,center_behind_los_avg_time_to_throw,center_behind_los_bats,center_behind_los_big_time_throws,center_behind_los_btt_rate,center_behind_los_completion_percent,center_behind_los_completions,center_behind_los_def_gen_pressures,center_behind_los_drop_rate,center_behind_los_dropbacks,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_grades_pass,center_behind_los_hit_as_threw,center_behind_los_interceptions,center_behind_los_passing_snaps,center_behind_los_pressure_to_sack_rate,center_behind_los_qb_rating,center_behind_los_sack_percent,center_behind_los_sacks,center_behind_los_scrambles,center_behind_los_spikes,center_behind_los_thrown_aways,center_behind_los_touchdowns,center_behind_los_turnover_worthy_plays,center_behind_los_twp_rate,center_behind_los_yards,center_behind_los_ypa,center_deep_accuracy_percent,center_deep_aimed_passes,center_deep_attempts,center_deep_attempts_percent,center_deep_avg_depth_of_target,center_deep_avg_time_to_throw,center_deep_bats,center_deep_big_time_throws,center_deep_btt_rate,center_deep_completion_percent,center_deep_completions,center_deep_def_gen_pressures,center_deep_drop_rate,center_deep_dropbacks,center_deep_drops,center_deep_first_downs,center_deep_grades_pass,center_deep_hit_as_threw,center_deep_interceptions,center_deep_passing_snaps,center_deep_pressure_to_sack_rate,center_deep_qb_rating,center_deep_sack_percent,center_deep_sacks,center_deep_scrambles,center_deep_spikes,center_deep_thrown_aways,center_deep_touchdowns,center_deep_turnover_worthy_plays,center_deep_twp_rate,center_deep_yards,center_deep_ypa,center_medium_accuracy_percent,center_medium_aimed_passes,center_medium_attempts,center_medium_attempts_percent,center_medium_avg_depth_of_target,center_medium_avg_time_to_throw,center_medium_bats,center_medium_big_time_throws,center_medium_btt_rate,center_medium_completion_percent,center_medium_completions,center_medium_def_gen_pressures,center_medium_drop_rate,center_medium_dropbacks,center_medium_drops,center_medium_first_downs,center_medium_grades_pass,center_medium_hit_as_threw,center_medium_interceptions,center_medium_passing_snaps,center_medium_pressure_to_sack_rate,center_medium_qb_rating,center_medium_sack_percent,center_medium_sacks,center_medium_scrambles,center_medium_spikes,center_medium_thrown_aways,center_medium_touchdowns,center_medium_turnover_worthy_plays,center_medium_twp_rate,center_medium_yards,center_medium_ypa,center_short_accuracy_percent,center_short_aimed_passes,center_short_attempts,center_short_attempts_percent,center_short_avg_depth_of_target,center_short_avg_time_to_throw,center_short_bats,center_short_big_time_throws,center_short_btt_rate,center_short_completion_percent,center_short_completions,center_short_def_gen_pressures,center_short_drop_rate,center_short_dropbacks,center_short_drops,center_short_first_downs,center_short_grades_pass,center_short_hit_as_threw,center_short_interceptions,center_short_passing_snaps,center_short_pressure_to_sack_rate,center_short_qb_rating,center_short_sack_percent,center_short_sacks,center_short_scrambles,center_short_spikes,center_short_thrown_aways,center_short_touchdowns,center_short_turnover_worthy_plays,center_short_twp_rate,center_short_yards,center_short_ypa,declined_penalties,deep_accuracy_percent,deep_aimed_passes,deep_attempts,deep_attempts_percent,deep_avg_depth_of_target,deep_avg_time_to_throw,deep_bats,deep_big_time_throws,deep_btt_rate,deep_completion_percent,deep_completions,deep_def_gen_pressures,deep_drop_rate,deep_dropbacks,deep_drops,deep_first_downs,deep_grades_pass,deep_hit_as_threw,deep_interceptions,deep_passing_snaps,deep_pressure_to_sack_rate,deep_qb_rating,deep_sack_percent,deep_sacks,deep_scrambles,deep_spikes,deep_thrown_aways,deep_touchdowns,deep_turnover_worthy_plays,deep_twp_rate,deep_yards,deep_ypa,franchise_id,left_behind_los_accuracy_percent,left_behind_los_aimed_passes,left_behind_los_attempts,left_behind_los_attempts_percent,left_behind_los_avg_depth_of_target,left_behind_los_avg_time_to_throw,left_behind_los_bats,left_behind_los_big_time_throws,left_behind_los_btt_rate,left_behind_los_completion_percent,left_behind_los_completions,left_behind_los_def_gen_pressures,left_behind_los_drop_rate,left_behind_los_dropbacks,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_grades_pass,left_behind_los_hit_as_threw,left_behind_los_interceptions,left_behind_los_passing_snaps,left_behind_los_pressure_to_sack_rate,left_behind_los_qb_rating,left_behind_los_sack_percent,left_behind_los_sacks,left_behind_los_scrambles,left_behind_los_spikes,left_behind_los_thrown_aways,left_behind_los_touchdowns,left_behind_los_turnover_worthy_plays,left_behind_los_twp_rate,left_behind_los_yards,left_behind_los_ypa,left_deep_accuracy_percent,left_deep_aimed_passes,left_deep_attempts,left_deep_attempts_percent,left_deep_avg_depth_of_target,left_deep_avg_time_to_throw,left_deep_bats,left_deep_big_time_throws,left_deep_btt_rate,left_deep_completion_percent,left_deep_completions,left_deep_def_gen_pressures,left_deep_drop_rate,left_deep_dropbacks,left_deep_drops,left_deep_first_downs,left_deep_grades_pass,left_deep_hit_as_threw,left_deep_interceptions,left_deep_passing_snaps,left_deep_pressure_to_sack_rate,left_deep_qb_rating,left_deep_sack_percent,left_deep_sacks,left_deep_scrambles,left_deep_spikes,left_deep_thrown_aways,left_deep_touchdowns,left_deep_turnover_worthy_plays,left_deep_twp_rate,left_deep_yards,left_deep_ypa,left_medium_accuracy_percent,left_medium_aimed_passes,left_medium_attempts,left_medium_attempts_percent,left_medium_avg_depth_of_target,left_medium_avg_time_to_throw,left_medium_bats,left_medium_big_time_throws,left_medium_btt_rate,left_medium_completion_percent,left_medium_completions,left_medium_def_gen_pressures,left_medium_drop_rate,left_medium_dropbacks,left_medium_drops,left_medium_first_downs,left_medium_grades_pass,left_medium_hit_as_threw,left_medium_interceptions,left_medium_passing_snaps,left_medium_pressure_to_sack_rate,left_medium_qb_rating,left_medium_sack_percent,left_medium_sacks,left_medium_scrambles,left_medium_spikes,left_medium_thrown_aways,left_medium_touchdowns,left_medium_turnover_worthy_plays,left_medium_twp_rate,left_medium_yards,left_medium_ypa,left_short_accuracy_percent,left_short_aimed_passes,left_short_attempts,left_short_attempts_percent,left_short_avg_depth_of_target,left_short_avg_time_to_throw,left_short_bats,left_short_big_time_throws,left_short_btt_rate,left_short_completion_percent,left_short_completions,left_short_def_gen_pressures,left_short_drop_rate,left_short_dropbacks,left_short_drops,left_short_first_downs,left_short_grades_pass,left_short_hit_as_threw,left_short_interceptions,left_short_passing_snaps,left_short_pressure_to_sack_rate,left_short_qb_rating,left_short_sack_percent,left_short_sacks,left_short_scrambles,left_short_spikes,left_short_thrown_aways,left_short_touchdowns,left_short_turnover_worthy_plays,left_short_twp_rate,left_short_yards,left_short_ypa,medium_accuracy_percent,medium_aimed_passes,medium_attempts,medium_attempts_percent,medium_avg_depth_of_target,medium_avg_time_to_throw,medium_bats,medium_big_time_throws,medium_btt_rate,medium_completion_percent,medium_completions,medium_def_gen_pressures,medium_drop_rate,medium_dropbacks,medium_drops,medium_first_downs,medium_grades_pass,medium_hit_as_threw,medium_interceptions,medium_passing_snaps,medium_pressure_to_sack_rate,medium_qb_rating,medium_sack_percent,medium_sacks,medium_scrambles,medium_spikes,medium_thrown_aways,medium_touchdowns,medium_turnover_worthy_plays,medium_twp_rate,medium_yards,medium_ypa,penalties,right_behind_los_accuracy_percent,right_behind_los_aimed_passes,right_behind_los_attempts,right_behind_los_attempts_percent,right_behind_los_avg_depth_of_target,right_behind_los_avg_time_to_throw,right_behind_los_bats,right_behind_los_big_time_throws,right_behind_los_btt_rate,right_behind_los_completion_percent,right_behind_los_completions,right_behind_los_def_gen_pressures,right_behind_los_drop_rate,right_behind_los_dropbacks,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_grades_pass,right_behind_los_hit_as_threw,right_behind_los_interceptions,right_behind_los_passing_snaps,right_behind_los_pressure_to_sack_rate,right_behind_los_qb_rating,right_behind_los_sack_percent,right_behind_los_sacks,right_behind_los_scrambles,right_behind_los_spikes,right_behind_los_thrown_aways,right_behind_los_touchdowns,right_behind_los_turnover_worthy_plays,right_behind_los_twp_rate,right_behind_los_yards,right_behind_los_ypa,right_deep_accuracy_percent,right_deep_aimed_passes,right_deep_attempts,right_deep_attempts_percent,right_deep_avg_depth_of_target,right_deep_avg_time_to_throw,right_deep_bats,right_deep_big_time_throws,right_deep_btt_rate,right_deep_completion_percent,right_deep_completions,right_deep_def_gen_pressures,right_deep_drop_rate,right_deep_dropbacks,right_deep_drops,right_deep_first_downs,right_deep_grades_pass,right_deep_hit_as_threw,right_deep_interceptions,right_deep_passing_snaps,right_deep_pressure_to_sack_rate,right_deep_qb_rating,right_deep_sack_percent,right_deep_sacks,right_deep_scrambles,right_deep_spikes,right_deep_thrown_aways,right_deep_touchdowns,right_deep_turnover_worthy_plays,right_deep_twp_rate,right_deep_yards,right_deep_ypa,right_medium_accuracy_percent,right_medium_aimed_passes,right_medium_attempts,right_medium_attempts_percent,right_medium_avg_depth_of_target,right_medium_avg_time_to_throw,right_medium_bats,right_medium_big_time_throws,right_medium_btt_rate,right_medium_completion_percent,right_medium_completions,right_medium_def_gen_pressures,right_medium_drop_rate,right_medium_dropbacks,right_medium_drops,right_medium_first_downs,right_medium_grades_pass,right_medium_hit_as_threw,right_medium_interceptions,right_medium_passing_snaps,right_medium_pressure_to_sack_rate,right_medium_qb_rating,right_medium_sack_percent,right_medium_sacks,right_medium_scrambles,right_medium_spikes,right_medium_thrown_aways,right_medium_touchdowns,right_medium_turnover_worthy_plays,right_medium_twp_rate,right_medium_yards,right_medium_ypa,right_short_accuracy_percent,right_short_aimed_passes,right_short_attempts,right_short_attempts_percent,right_short_avg_depth_of_target,right_short_avg_time_to_throw,right_short_bats,right_short_big_time_throws,right_short_btt_rate,right_short_completion_percent,right_short_completions,right_short_def_gen_pressures,right_short_drop_rate,right_short_dropbacks,right_short_drops,right_short_first_downs,right_short_grades_pass,right_short_hit_as_threw,right_short_interceptions,right_short_passing_snaps,right_short_pressure_to_sack_rate,right_short_qb_rating,right_short_sack_percent,right_short_sacks,right_short_scrambles,right_short_spikes,right_short_thrown_aways,right_short_touchdowns,right_short_turnover_worthy_plays,right_short_twp_rate,right_short_yards,right_short_ypa,short_accuracy_percent,short_aimed_passes,short_attempts,short_attempts_percent,short_avg_depth_of_target,short_avg_time_to_throw,short_bats,short_big_time_throws,short_btt_rate,short_completion_percent,short_completions,short_def_gen_pressures,short_drop_rate,short_dropbacks,short_drops,short_first_downs,short_grades_pass,short_hit_as_threw,short_interceptions,short_passing_snaps,short_pressure_to_sack_rate,short_qb_rating,short_sack_percent,short_sacks,short_scrambles,short_spikes,short_thrown_aways,short_touchdowns,short_turnover_worthy_plays,short_twp_rate,short_yards,short_ypa
Jameis Winston,9434,QB,TB,16,626,705,91.5,71,71,11.3,-2.6,1.81,0,0,0,90.1,64,11,1.5,71,1,20,67.7,0,0,71,0,104.9,0,0,0,0,0,2,0,0,491,6.9,88.9,45,45,7.2,-3,1.81,0,0,0,88.9,40,8,0,45,0,16,63.9,0,0,45,0,105.2,0,0,0,0,0,1,0,0,336,7.5,55.2,29,29,4.6,28.6,2.7,0,10,33.3,51.7,15,10,6.3,29,1,15,95.1,0,3,30,0,97.3,0,0,0,0,0,4,1,3.3,515,17.8,69.1,94,94,15,14.2,2.75,0,3,3,66,62,24,4.6,94,3,57,78.5,0,8,99,0,94.9,0,0,0,0,0,7,7,7.1,1093,11.6,78.7,122,122,19.5,4.9,2.47,0,0,0,71.3,87,29,9.4,122,9,41,44.1,0,9,128,0,63.8,0,0,0,0,0,2,11,8.6,806,6.6,0,44.4,99,99,15.8,30,2.9,0,25,23.4,40.4,40,27,9.1,99,4,40,90.6,0,5,107,0,97.1,0,0,0,0,0,9,7,6.5,1351,13.6,30,100,13,13,2.1,-1.8,1.92,0,0,0,92.3,12,3,7.7,13,1,1,67.6,0,0,13,0,88.8,0,0,0,0,0,0,0,0,69,5.3,29.4,34,34,5.4,30,3.11,0,5,13.9,23.5,8,5,20,34,2,8,55.2,0,2,36,0,36.2,0,0,0,0,0,0,5,13.9,274,8.1,68,50,50,8,12.8,2.8,0,1,1.9,64,32,12,5.9,50,2,26,72.9,0,2,52,0,92.8,0,0,0,0,0,2,3,5.8,488,9.8,74.5,51,51,8.1,4,2.26,0,0,0,68.6,35,13,7.9,51,3,17,64.6,0,1,53,0,78.4,0,0,0,0,0,1,1,1.9,254,5,67.4,181,181,28.9,13.5,2.74,0,6,3.1,64.1,116,41,4.9,181,6,104,78.8,0,13,193,0,95.8,0,0,0,0,0,14,13,6.7,1933,10.7,0,92.3,13,13,2.1,-2.3,1.7,0,0,0,92.3,12,0,0,13,0,3,67.6,0,0,13,,119.9,0,0,0,0,0,1,0,0,86,6.6,50,36,36,5.8,31.1,2.87,0,10,24.4,47.2,17,12,5.6,36,1,17,90.9,0,0,41,0,133.1,0,0,0,0,0,5,1,2.4,562,15.6,62.2,37,37,5.9,12.6,2.66,0,2,4.8,59.5,22,5,4.3,37,1,21,68.9,0,3,42,0,97.1,0,0,0,0,0,5,3,7.1,352,9.5,76,50,50,8,5.1,2.26,0,0,0,76,38,10,0,50,0,21,62.4,0,2,53,0,104.9,0,0,0,0,0,5,2,3.8,274,5.5,77.1,223,223,35.6,4.7,2.37,0,0,0,71.7,160,52,7,223,12,79,52.4,0,12,234,0,76.3,0,0,0,0,0,8,14,6,1334,6
Matt Ryan,4317,QB,ATL,15,616,686,94.4,54,54,8.8,-2.6,2.17,0,0,0,90.7,49,12,3.9,54,2,12,67.7,0,1,61,0,103.5,0,0,0,0,0,4,0,0,257,4.8,95,40,40,6.5,-2.5,2.18,0,0,0,90,36,8,5.3,40,2,7,67.3,0,1,45,0,91.9,0,0,0,0,0,2,0,0,182,4.6,40,15,15,2.4,33.3,2.79,0,4,25,26.7,4,7,33.3,15,2,4,65.5,0,2,16,0,79.2,0,0,0,0,0,2,3,18.8,228,15.2,73.8,84,84,13.6,13.6,2.64,0,4,4.7,70.2,59,26,4.8,84,3,55,83.1,0,6,85,0,94.6,0,0,0,0,0,4,7,8.2,965,11.5,81.7,169,169,27.4,4.4,2.41,0,0,0,79.3,134,48,2.9,169,4,58,73.3,0,1,176,0,101.4,0,0,0,0,0,5,3,1.7,1107,6.6,0,48.2,56,56,9.1,29.2,2.99,0,19,30.2,42.9,24,23,11.1,56,3,24,92.1,0,5,63,0,76.5,0,0,0,0,0,4,7,11.1,827,14.8,2,88.9,9,9,1.5,-2.6,1.94,0,0,0,88.9,8,2,0,9,0,2,61.2,0,0,9,0,133.3,0,0,0,0,0,1,0,0,64,7.1,50,14,14,2.3,28.1,3.09,0,5,33.3,50,7,6,0,14,0,7,93.3,0,0,15,0,119.6,0,0,0,0,0,1,0,0,207,14.8,56.8,37,37,6,14.4,2.8,0,0,0,51.4,19,17,9.5,37,2,19,59.3,0,0,40,0,95.4,0,0,0,0,0,2,1,2.5,289,7.8,86.3,73,73,11.9,4,2.18,0,0,0,83.6,61,18,3.2,73,2,22,74.8,0,0,78,0,104.2,0,0,0,0,0,3,0,0,418,5.7,69.7,152,152,24.7,13.6,2.71,0,6,3.8,66.4,101,52,4.7,152,5,95,84.3,0,7,158,0,99.2,0,0,0,0,0,8,9,5.7,1581,10.4,0,100,5,5,0.8,-3.4,2.46,0,0,0,100,5,2,0,5,0,3,65.8,0,0,7,0,118.8,0,0,0,0,0,1,0,0,11,2.2,51.9,27,27,4.4,27.5,3.05,0,10,31.3,48.1,13,10,7.1,27,1,13,90.9,0,3,32,0,67.1,0,0,0,0,0,1,4,12.5,392,14.5,74.2,31,31,5,12.9,2.82,0,2,6.1,74.2,23,9,0,31,0,21,91,0,1,33,0,115.9,0,0,0,0,0,2,1,3,327,10.5,77.8,54,54,8.8,4.1,2.28,0,0,0,72.2,39,17,7.1,54,3,17,58.8,0,0,56,0,95.9,0,0,0,0,0,2,1,1.8,276,5.1,82.1,296,296,48.1,4.3,2.33,0,0,0,79.1,234,83,3.7,296,9,97,73.6,0,1,310,0,101.9,0,0,0,0,0,10,4,1.3,1801,6.1
Carson Wentz,10636,QB,PHI,16,607,674,91.1,90,90,14.8,-3.9,1.87,0,0,0,87.8,79,12,3.7,90,3,27,66.5,0,0,92,0,92.7,0,0,0,0,0,0,0,0,562,6.2,92.2,64,64,10.5,-4.3,1.8,0,0,0,90.6,58,7,1.7,64,1,19,66,0,0,66,0,93.8,0,0,0,0,0,0,0,0,417,6.5,34.8,23,23,3.8,34.2,3.22,0,6,23.1,26.1,6,9,25,23,2,6,79.2,0,2,26,0,52.8,0,0,0,0,0,2,1,3.8,182,7.9,59.7,62,62,10.2,13.7,2.87,0,2,3.2,51.6,32,17,13.5,62,5,30,76,0,2,62,0,90.5,0,0,0,0,0,5,3,4.8,475,7.7,83.4,145,145,23.9,5.1,2.26,0,0,0,77.9,113,45,6.6,145,8,45,78.8,0,0,154,0,109.4,0,0,0,0,0,7,1,0.6,927,6.4,0,44.6,74,74,12.2,30.1,3.26,0,24,27.9,35.1,26,29,21.2,74,7,26,91.6,0,5,86,0,79.4,0,0,0,0,0,7,6,7,793,10.7,24,83.3,12,12,2,-2.4,2.04,0,0,0,83.3,10,2,0,12,0,5,58.7,0,0,12,0,89.9,0,0,0,0,0,0,0,0,67,5.6,60.9,23,23,3.8,27.2,3.05,0,11,39.3,43.5,10,10,28.6,23,4,10,95.8,0,1,28,0,86.8,0,0,0,0,0,1,1,3.6,306,13.3,55.6,36,36,5.9,13.5,3.17,0,3,7.7,50,18,16,10,36,2,18,65.8,0,0,39,0,83.3,0,0,0,0,0,1,3,7.7,262,7.3,73.3,60,60,9.9,3.8,2.38,0,0,0,68.3,41,13,6.8,60,3,19,44,0,0,61,0,94.9,0,0,0,0,0,3,2,3.3,277,4.6,64.6,130,130,21.4,13.5,2.92,0,9,6.6,56.9,74,46,11.9,130,10,71,88.1,0,2,137,0,96.5,0,0,0,0,0,7,6,4.4,1105,8.5,0,92.9,14,14,2.3,-3.6,2.06,0,0,0,78.6,11,3,15.4,14,2,3,67.7,0,0,14,0,89.9,0,0,0,0,0,0,0,0,78,5.6,39.3,28,28,4.6,29.3,3.47,0,7,21.9,35.7,10,10,9.1,28,1,10,71.2,0,2,32,0,87.1,0,0,0,0,0,4,4,12.5,305,10.9,84.4,32,32,5.3,13.1,2.73,0,4,11.1,75,24,13,11.1,32,3,23,95.3,0,0,36,0,122.9,0,0,0,0,0,1,0,0,368,11.5,81.2,69,69,11.4,3.4,2.41,0,0,0,79.7,55,12,1.8,69,1,25,59.7,0,0,73,0,103.8,0,0,0,0,0,3,2,2.7,375,5.4,80.7,274,274,45.1,4.4,2.32,0,0,0,76.3,209,70,5.4,274,12,89,66.9,0,0,288,0,105.5,0,0,0,0,0,13,5,1.7,1579,5.8
Jared Goff,10635,QB,LA,16,626,662,92.7,82,82,13.1,-3.6,1.96,0,0,0,90.2,74,7,2.6,82,2,22,63,0,1,90,0,91.2,0,0,0,0,0,1,1,1.1,503,6.1,94.4,54,54,8.6,-3.4,1.8,0,0,0,92.6,50,4,2,54,1,14,70.4,0,0,57,0,96.8,0,0,0,0,0,1,0,0,310,5.7,40,15,15,2.4,28.3,3.1,0,5,31.3,33.3,5,8,16.7,15,1,5,84.9,0,2,16,0,62.5,0,0,0,0,0,1,2,12.5,180,12,76.4,72,72,11.5,13.6,2.81,0,4,5.2,75,54,30,1.8,72,1,53,93.7,0,1,77,0,129.4,0,0,0,0,0,4,3,3.9,1010,14,82.4,159,159,25.4,4.1,2.47,0,0,0,77.4,123,53,6.1,159,8,55,63.2,0,3,169,0,100.3,0,0,0,0,0,5,4,2.4,1189,7.5,0,37.5,56,56,8.9,27,2.9,0,19,30.2,30.4,17,19,19,56,4,17,85.2,0,4,63,0,44,0,0,0,0,0,1,5,7.9,544,9.7,26,94.4,18,18,2.9,-4.3,2.34,0,0,0,88.9,16,2,5.9,18,1,4,65.9,0,0,21,0,89.4,0,0,0,0,0,0,0,0,98,5.4,42.1,19,19,3,26.8,3.05,0,6,27.3,26.3,5,5,37.5,19,3,5,80.7,0,0,22,0,62,0,0,0,0,0,0,1,4.5,159,8.4,58.1,43,43,6.9,13.9,3.08,0,4,8.9,55.8,24,16,4,43,1,23,69.1,0,2,45,0,83,0,0,0,0,0,2,5,11.1,395,9.2,75,44,44,7,3.8,2.22,0,0,0,68.2,30,10,9.1,44,3,8,62.9,0,1,46,0,81.6,0,0,0,0,0,2,0,0,180,4.1,65.8,161,161,25.7,13.9,2.97,0,12,7,63.4,102,61,3.8,161,4,98,88.5,0,6,172,0,107.8,0,0,0,0,0,10,12,7,1845,11.5,0,80,10,10,1.6,-3.9,2.09,0,0,0,80,8,1,0,10,0,4,33.8,0,1,12,0,66.7,0,0,0,0,0,0,1,8.3,95,9.5,31.8,22,22,3.5,26.2,2.63,0,8,32,31.8,7,6,0,22,0,7,72.3,0,2,25,0,29.5,0,0,0,0,0,0,2,8,205,9.3,56.5,46,46,7.3,14.4,3.12,0,4,8,52.2,24,15,7.7,46,2,22,67.5,0,3,50,0,87.2,0,0,0,0,0,4,4,8,440,9.6,73.9,69,69,11,4.4,2.55,0,0,0,69.6,48,19,5.9,69,3,20,57.7,0,1,72,0,91.3,0,0,0,0,0,3,2,2.8,377,5.5,79,272,272,43.5,4.1,2.45,0,0,0,73.9,201,82,6.5,272,14,83,62,0,5,287,0,95,0,0,0,0,0,10,6,2.1,1746,6.4
Tom Brady,698,QB,NE,16,613,643,92.9,84,84,13.7,-3.2,1.97,0,0,0,89.3,75,9,3.8,84,3,23,68.4,0,0,86,0,101.4,0,0,0,0,0,3,1,1.2,461,5.5,93.2,59,59,9.6,-3.5,1.91,0,0,0,88.1,52,5,5.5,59,3,19,67,0,0,61,0,105.2,0,0,0,0,0,2,1,1.6,386,6.5,45,20,20,3.3,30,2.99,0,8,38.1,40,8,9,11.1,20,1,8,91.7,0,3,21,0,85.4,0,0,0,0,0,3,3,14.3,240,12,76.6,64,64,10.4,13.7,2.89,0,2,2.9,68.8,44,12,10.2,64,5,40,91.9,0,1,70,0,120.7,0,0,0,0,0,4,2,2.9,722,11.3,79.6,147,147,24,4.4,2.37,0,0,0,69.4,102,40,12.8,147,15,44,75.4,0,1,153,0,91.5,0,0,0,0,0,3,0,0,974,6.6,0,41.9,62,62,10.1,28.6,3.01,0,19,25.3,40.3,25,20,3.8,62,1,25,92.5,0,3,75,0,102.1,0,0,0,0,0,7,5,6.7,728,11.7,19,85.7,14,14,2.3,-2.5,1.78,0,0,0,85.7,12,1,0,14,0,3,63.8,0,0,14,0,82.4,0,0,0,0,0,0,0,0,53,3.8,35,20,20,3.3,28.9,2.97,0,5,18.5,35,7,5,0,20,0,7,76.3,0,0,27,0,90.2,0,0,0,0,0,1,1,3.7,203,10.2,41.2,34,34,5.5,13.6,2.72,0,1,2.6,35.3,12,11,14.3,34,2,11,53,0,1,38,0,50,0,0,0,0,0,1,1,2.6,171,5,80,75,75,12.2,4.5,2.21,0,0,0,73.3,55,8,8.3,75,5,22,73.5,0,0,79,0,102.9,0,0,0,0,0,4,1,1.3,395,5.3,60.3,121,121,19.7,13.6,2.85,0,4,3,53.7,65,30,11,121,8,57,76.1,0,2,134,0,93.3,0,0,0,0,0,6,6,4.5,1070,8.8,0,100,11,11,1.8,-2.1,2.54,0,0,0,100,11,3,0,11,0,1,67.2,0,0,11,0,109.5,0,0,0,0,0,1,0,0,22,2,45.5,22,22,3.6,27.2,3.07,0,6,22.2,45.5,10,6,0,22,0,10,91.2,0,0,27,0,131.6,0,0,0,0,0,3,1,3.7,285,13,43.5,23,23,3.8,13.3,2.91,0,1,3.8,39.1,9,7,10,23,1,6,50.6,0,0,26,0,81.3,0,0,0,0,0,1,3,11.5,177,7.7,76.8,69,69,11.3,4.4,2.49,0,0,0,73.9,51,14,3.8,69,2,22,57.1,0,2,73,0,82.3,0,0,0,0,0,1,2,2.7,429,6.2,79,291,291,47.5,4.4,2.36,0,0,0,71.5,208,62,9.6,291,22,88,73,0,3,305,0,92.3,0,0,0,0,0,8,3,1,1798,6.2
Dak Prescott,10769,QB,DAL,16,596,639,96.4,56,56,9.4,-3.2,1.97,0,0,0,91.1,51,7,5.6,56,3,15,71,0,1,58,0,92.4,0,0,0,0,0,2,0,0,286,5.1,97,33,33,5.5,-3.5,1.85,0,0,0,90.9,30,4,6.3,33,2,7,70.7,0,1,34,0,87.9,0,0,0,0,0,1,0,0,188,5.7,68.2,22,22,3.7,29.6,3.46,0,7,31.8,63.6,14,6,6.7,22,1,14,96.8,0,1,22,0,127.8,0,0,0,0,0,6,2,9.1,477,21.7,73.1,67,67,11.2,13.7,2.81,0,5,6.9,65.7,44,18,10.2,67,5,40,77.5,0,3,72,0,105.2,0,0,0,0,0,3,6,8.3,882,13.2,82.8,157,157,26.3,5,2.44,0,0,0,74.5,117,36,10,157,13,50,62.9,0,2,163,0,97.7,0,0,0,0,0,5,2,1.2,1061,6.8,0,52.6,76,76,12.8,30.1,3.17,0,24,28.6,46.1,35,26,12.5,76,5,35,93.9,0,4,84,0,110.2,0,0,0,0,0,11,3,3.6,1157,15.2,9,87.5,8,8,1.3,-2.3,2.09,0,0,0,87.5,7,2,0,8,0,2,60.5,0,0,8,0,82.3,0,0,0,0,0,0,0,0,30,3.8,52,25,25,4.2,30.5,2.88,0,10,33.3,48,12,6,7.7,25,1,12,90.3,0,1,30,0,117.1,0,0,0,0,0,3,1,3.3,401,16,70.6,34,34,5.7,13.5,3.31,0,0,0,67.6,23,13,4.2,34,1,22,81.5,0,1,40,0,110.4,0,0,0,0,0,2,1,2.5,364,10.7,76.6,64,64,10.7,5,2.44,0,0,0,62.5,40,15,18.4,64,9,15,74.8,0,0,67,0,79.7,0,0,0,0,0,1,0,0,312,4.9,68.2,148,148,24.8,13.7,3.02,0,5,3.1,62.8,93,50,7.9,148,8,87,78.5,0,4,162,0,105.2,0,0,0,0,0,7,11,6.8,1642,11.1,0,100,15,15,2.5,-2.8,2.18,0,0,0,93.3,14,1,6.7,15,1,6,68.2,0,0,16,0,107.8,0,0,0,0,0,1,0,0,68,4.5,41.4,29,29,4.9,30,3.19,0,7,21.9,31,9,14,25,29,3,9,75.8,0,2,32,0,62.3,0,0,0,0,0,2,0,0,279,9.6,59.6,47,47,7.9,13.8,3.12,0,0,0,55.3,26,19,7.1,47,2,25,63.5,0,0,50,0,97.5,0,0,0,0,0,2,4,8,396,8.4,87.7,65,65,10.9,4.8,2.33,0,0,0,80,52,15,8.8,65,5,27,54.1,0,0,68,0,115.6,0,0,0,0,0,4,3,4.4,443,6.8,82.5,286,286,48,4.9,2.42,0,0,0,73.1,209,66,11.4,286,27,92,64.8,0,2,298,0,98.2,0,0,0,0,0,10,5,1.7,1816,6.3
