player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Melvin Gordon III,9448,HB,LAC,16,73,0,27,0,-2.9,4,76.9,,0,0,9.1,1,5,0,57.1,94.8,0,39,9.1,2,22,10,90.9,20,125.8,13,65,1,106,138,13.8,10.6,5.3,7.5,0,100,,0,0,0,0,1,0,56.2,69.3,0,14,0,0,8,2,100,8,100,2,25,0,16,1,0.5,8,2
Keelan Cole Sr.,51593,WR,JAX,16,73,0,15,0,-2,0,100,,0,0,0,0,1,0,78.7,45.9,0,6,0,0,47,1,95.7,45,91.7,1,2.2,0,6,8,8,6,0.13,12.7,2,63.3,37.5,3,8,5,1,14,0,54,63.1,1,75,0,0,172,19,96.5,166,115.8,30,18.1,3,299,140,7.4,15.7,1.8
Charles Clay,6326,TE,BUF,13,72,0,4,0,-3.7,0,66.7,,0,0,33.3,2,0,1,25.8,25.6,0,12,7.1,2,28,4,85.7,24,70.1,6,25,0,18,31,7.8,4.5,0.75,9,0,80,66.7,2,3,0,0,9,0,42.7,67.5,0,33,0,0,64,12,93.8,60,126.4,15,25,1,135,47,3.9,11.3,2.25
Josh Doctson,10656,WR,WAS,16,72,0,32,0,0.5,1,100,,0,0,0,0,1,0,84.5,49.5,0,21,0,0,39,2,94.9,37,118.8,2,5.4,0,29,28,14,14.5,0.78,17.9,1,43.8,25,1,4,12.5,1,3,0,48.1,55.1,0,48,0,0,94,7,96.8,91,98.7,16,17.6,3,79,38,5.4,11.3,0.87
LeSean McCoy,4976,HB,BUF,16,72,0,4,0,-5.2,4,94.7,,0,0,5.3,1,7,0,86.6,98.3,0,21,0,0,36,18,94.4,34,86.2,19,55.9,0,89,179,9.9,4.9,2.62,7.1,1,75,,0,0,14.3,1,3,0,59.6,78.6,0,18,0,0,25,6,96,24,132.8,8,33.3,1,55,28,4.7,9.2,2.29
Austin Seferian-Jenkins,8673,TE,NYJ,13,71,0,22,0,-2.3,0,66.7,,0,0,33.3,1,0,0,25.7,29.2,0,8,8.8,3,34,2,91.2,31,71.5,3,9.7,0,10,14,7,5,0.32,8.5,3,76.7,60,3,5,0,0,9,0,90.4,58.1,0,19,1.1,2,174,23,93.7,163,100.1,30,18.4,1,166,34,1.5,7.2,1.02
Roger Lewis Jr.,11246,WR,NYG,15,71,0,21,0,-1.3,0,66.7,,0,0,0,0,0,0,84.5,42,0,4,0,0,43,2,97.7,42,70.1,3,7.1,0,2,5,2.5,1,0.05,,0,,,0,0,,0,0,0,74.8,58.1,0,0,0,0,14,0,92.9,13,0,0,0,0,0,0,,,0
Ted Ginn Jr.,3625,WR,NO,15,69,0,20,0,-2.9,1,100,,0,0,0,0,4,0,91.8,58.7,0,18,0,0,69,9,92.8,64,106.9,9,14.1,0,87,113,12.6,9.7,1.36,10.1,0,79.2,60,3,5,0,0,10,0,82.2,67.6,0,54,0.7,1,139,19,92.8,129,139.9,24,18.6,2,262,125,6.6,13.8,2.03
Theo Riddick,7980,HB,DET,16,68,0,11,0,-4.7,1,91.7,100,1,1,0,0,3,0,92.1,91.1,0,63,9.1,3,33,11,84.8,28,96.2,12,42.9,0,85,139,12.6,7.7,3.04,4.3,0,57.1,0,0,1,0,0,0,0,85.1,79.1,0,10,0,0,22,4,95.5,21,62.2,7,33.3,0,10,5,1.3,2.5,0.48
Tyler Lockett,9502,WR,SEA,16,68,0,29,0,-2,0,100,,0,0,0,0,1,0,90.2,67.8,0,14,0,0,26,4,92.3,24,95.8,4,16.7,0,28,36,9,7,1.17,13.6,0,72.2,60,6,10,3.7,1,15,0,90.1,68.5,0,74,0,0,273,26,91.6,250,114,36,14.4,1,367,106,4.1,14.1,1.47
Tyrell Williams,10154,WR,LAC,16,68,0,27,0,,0,,,0,0,,0,0,0,,39.8,0,0,0,0,32,0,100,32,0,0,0,0,0,0,,,0,10.9,2,66.7,28.6,2,7,10,2,12,0,57.9,61,0,34,0.5,1,211,18,93.4,197,100.1,27,13.7,0,275,162,9,15.3,1.4
Vernon Davis,2951,TE,WAS,16,68,0,32,0,-4.7,1,100,,0,0,0,0,0,0,88.7,44.6,0,10,23.1,9,39,3,71.8,28,91.7,3,10.7,0,18,32,10.7,6,0.64,14.8,0,100,,0,0,0,0,9,1,70.2,71.2,0,69,0,0,96,12,99,95,146.5,12,12.6,1,246,75,6.3,20.5,2.59
James White,8765,HB,NE,14,68,0,19,0,-3.9,2,93.3,,0,0,0,0,3,0,92.4,91.4,0,23,0,0,28,14,96.4,27,85,15,55.6,0,66,119,8.5,4.7,2.44,2.2,0,77.8,,0,0,0,0,3,0,90.3,79.9,0,16,0,0,22,7,95.5,21,86.6,9,42.9,0,43,24,3.4,6.1,2.05
Jeremy Maclin,4942,WR,BLT,12,67,0,3,0,-3,0,100,,0,0,0,0,0,0,84.5,43.7,0,-1,0,0,25,2,92,23,79.2,2,8.7,0,-4,2,1,-2,-0.17,9.5,2,62.5,57.1,4,7,3.8,1,13,0,64.8,68,1,48,0.5,1,189,25,95.8,181,97.7,40,22.1,3,278,79,3.2,11.1,1.54
Deonte Thompson,7513,WR,BUF,16,67,0,4,0,-1,0,100,,0,0,0,0,0,0,84.5,54.1,0,8,0,0,32,2,93.8,30,83.3,2,6.7,0,8,10,5,4,0.27,18.5,1,57.1,25,1,4,0,0,6,0,79.8,64.3,0,44,0,0,74,8,97.3,72,93.2,14,19.4,0,146,28,3.5,18.3,2.03
Sammy Watkins,8639,WR,LA,15,66,0,26,0,-0.5,0,100,,0,0,0,0,2,0,84.5,54.6,0,17,2,1,51,2,96.1,49,158.3,2,4.1,1,32,33,16.5,16,0.65,15.3,0,50,,0,0,0,0,6,0,90.2,67,0,24,0.7,1,147,6,95.9,141,102.8,12,8.5,1,90,32,5.3,15,0.64
Pierre Garcon,4519,WR,SF,8,65,0,28,0,-3.4,0,80,,0,0,0,0,2,0,90.6,63.3,0,13,0,0,22,4,95.5,21,85.8,5,23.8,0,23,36,9,5.8,1.1,7.1,0,73.3,,0,0,0,0,7,0,90.4,70.5,0,25,0,0,70,11,95.7,67,94.6,15,22.4,0,113,39,3.5,10.3,1.69
Mark Ingram II,6180,HB,NO,16,65,0,20,0,-5.5,3,95.8,100,1,1,0,0,11,0,93.4,99.9,0,54,2.4,1,41,23,92.7,38,105.4,24,63.2,0,223,352,15.3,9.7,5.87,2,0,50,,0,0,50,1,1,0,69.4,68.1,0,9,0,0,5,1,100,5,62.5,2,40,0,9,6,6,9,1.8
Seth Roberts,9079,WR,OAK,15,65,0,23,0,-2.3,0,100,,0,0,0,0,0,0,88.7,39.9,0,8,0,0,58,3,96.6,56,81.9,3,5.4,0,11,18,6,3.7,0.2,9.9,1,67.7,21.4,3,14,8.7,4,21,2,56.2,53.4,2,29,0,0,423,42,93.4,395,79.8,62,15.7,1,437,107,2.5,10.4,1.11
Zay Jones,11792,WR,BUF,15,65,0,4,0,,0,,,0,0,,0,0,0,,39.2,0,0,0,0,41,0,95.1,39,0,0,0,0,0,0,,,0,10.7,0,40,50,2,4,33.3,2,2,0,28.8,47.4,0,17,0,0,147,4,96.6,142,50,10,7,0,35,26,6.5,8.8,0.25
Tarik Cohen,11874,HB,CHI,16,65,0,6,0,-2.6,11,95.2,,0,0,4.8,1,1,0,90.2,95.9,0,21,0,0,34,20,94.1,32,83.5,21,65.6,0,85,139,7,4.3,2.66,4.8,5,64.7,50,1,2,8.3,1,4,0,90.3,82.6,0,10,0,0,62,11,88.7,55,68.5,17,30.9,0,50,55,5,4.5,0.91
Jaron Brown,8128,WR,ARZ,16,64,0,1,0,1,0,100,,0,0,0,0,0,0,84.5,39.1,0,6,0,0,53,2,98.1,52,85.4,2,3.8,0,9,7,3.5,4.5,0.17,12.6,0,61.5,66.7,2,3,0,0,7,0,80.4,56.2,0,22,0,0,149,8,93.3,139,94.7,13,9.4,0,129,39,4.9,16.1,0.93
Corey Davis,11760,WR,TEN,11,64,0,31,0,-1,0,100,,0,0,0,0,0,0,78.7,43.8,0,5,0,0,21,1,100,21,87.5,1,4.8,0,5,6,6,5,0.24,2.7,0,83.3,,0,0,16.7,1,3,1,68.9,55.5,0,19,0,0,38,5,89.5,34,103.5,6,17.6,0,53,36,7.2,10.6,1.56
Torrey Smith,6210,WR,PHI,16,63,0,24,0,-1.5,0,100,,0,0,0,0,0,0,84.5,43.5,0,7,0,0,37,2,94.6,35,83.3,2,5.7,0,8,11,5.5,4,0.23,10.8,0,66.7,0,0,1,33.3,3,1,0,31,51,0,24,0,0,78,6,89.7,70,78.5,9,12.9,0,45,15,2.5,7.5,0.64
Ryan Grant,8777,WR,WAS,16,63,0,32,0,-1.8,1,100,,0,0,0,0,2,0,90.2,59.5,0,34,0,0,38,4,97.4,37,115.6,4,10.8,0,47,54,13.5,11.8,1.27,8.6,2,84.2,50,2,4,0,0,7,0,58,64.1,1,36,0,0,141,16,95,134,98.9,19,14.2,1,167,80,5,10.4,1.25
Travis Benjamin,7100,WR,LAC,16,63,0,27,0,-2.7,0,100,,0,0,0,0,0,0,88.7,41.6,0,5,0,0,21,3,100,21,79.2,3,14.3,0,3,11,3.7,1,0.14,15.5,4,51.9,50,3,6,17.6,3,7,0,46.6,66.6,2,46,0,0,146,14,95.2,139,66.9,27,19.4,1,260,102,7.3,18.6,1.87
Kareem Hunt,11841,HB,KC,16,62,0,16,0,-2.8,0,100,,0,0,0,0,2,0,91.6,91.8,0,11,5.9,3,51,9,88.2,45,81.5,9,20,0,32,57,6.3,3.6,0.71,-0.5,0,100,,0,0,0,0,0,0,76.4,76.8,0,5,0,0,5,2,80,4,85.4,2,50,0,9,10,5,4.5,2.25
Austin Hooper,10715,TE,ATL,16,62,0,2,0,-2,0,100,,0,0,0,0,2,0,90.2,63.6,0,13,15.4,6,39,4,79.5,31,95.8,4,12.9,0,28,36,9,7,0.9,10.1,1,72.2,33.3,1,3,18.8,3,7,0,35.4,52.8,2,88,0,0,165,13,95.8,158,91.2,18,11.4,1,216,79,6.1,16.6,1.37
Jerick McKinnon,8731,HB,MIN,16,61,0,18,0,-5.5,4,90.5,50,1,2,5,1,3,0,90.2,94.8,0,31,13,6,46,19,82.6,38,106.7,21,55.3,1,122,226,11.9,6.4,3.21,3,0,100,,0,0,0,0,1,0,79,75.1,0,2,0,0,8,1,100,8,118.8,1,12.5,1,2,0,0,2,0.25
Jesse James,9593,TE,PIT,16,61,0,25,0,-2.2,0,80,,0,0,0,0,3,0,90.2,63.6,0,15,9.2,6,65,4,86.2,56,132.9,5,8.9,1,32,44,11,8,0.57,8.2,2,63.6,,0,0,12.5,1,3,0,66.3,55.3,0,16,0,0,148,7,93.9,139,75.9,11,7.9,0,55,14,2,7.9,0.4
George Kittle,11901,TE,SF,15,61,0,28,0,-3,0,100,,0,0,0,0,0,0,78.7,38,0,-1,6.5,2,31,1,90.3,28,79.2,1,3.6,0,-1,2,2,-1,-0.04,10,2,59.1,66.7,2,3,18.8,3,8,0,46.1,60,1,31,0,0,129,13,93.8,121,95.3,22,18.2,2,172,60,4.6,13.2,1.42
Hunter Henry,10669,TE,LAC,14,60,0,27,0,,0,,,0,0,,0,0,0,,36.7,0,0,5,1,20,0,90,18,0,0,0,0,0,0,,,0,11.2,0,64,50,5,10,5.9,1,13,0,67.5,80.8,0,34,0,0,154,16,92.2,142,124.2,25,17.6,3,175,36,2.3,10.9,1.23
J.J. Nelson,9592,WR,ARZ,16,59,0,1,0,-2,0,0,,0,0,100,1,0,0,21.6,29.8,1,0,0,0,21,0,100,21,0,1,4.8,0,0,0,,,0,17.6,0,58.3,0,0,1,0,0,5,0,28.2,54.7,1,31,0,0,102,7,94.1,96,77.1,12,12.5,1,96,13,1.9,13.7,1
Trent Taylor,11932,WR,SF,15,59,0,28,0,-4,0,100,,0,0,0,0,1,0,90.2,51,0,13,0,0,25,3,96,24,97.2,3,12.5,0,22,34,11.3,7.3,0.92,6.9,2,72.7,60,6,10,8.6,3,21,0,55.7,67.1,2,33,0.7,2,294,32,93.2,274,88.2,44,16.1,2,309,115,3.6,9.7,1.13
Tyler Kroft,9518,TE,CIN,16,59,0,7,0,-5,0,100,,0,0,0,0,0,0,78.7,31.9,0,-5,21.3,13,61,1,78.7,48,79.2,1,2.1,0,-5,0,0,-5,-0.1,9.4,1,68,66.7,2,3,10.5,2,10,0,48.9,56.2,0,21,3,6,200,17,93,186,102.1,25,13.4,1,180,58,3.4,10.6,0.97
Julius Thomas,6281,TE,MIA,14,59,0,17,0,13.5,0,50,0,0,1,0,0,1,0,78.7,47,0,2,21.3,10,47,1,76.6,36,95.8,2,5.6,1,2,5,5,2,0.06,8.7,1,80,100,3,3,0,0,2,0,90.4,71.4,1,17,0,0,71,8,91.5,65,53.3,10,15.4,0,63,18,2.3,7.9,0.97
Chris Hogan,6468,WR,NE,9,58,0,19,0,,0,,,0,0,,0,0,0,,40.3,0,0,0,0,30,0,100,30,0,0,0,0,0,0,,,0,10.4,0,63.6,28.6,2,7,8.7,2,12,0,58,56.9,1,47,0,0,182,21,90.7,165,106.4,33,20,3,266,105,5,12.7,1.61
David Njoku,11784,TE,CLV,16,58,0,8,0,-3.6,0,100,,0,0,0,0,2,0,90.6,93.9,0,11,6.7,1,15,5,93.3,14,82.5,5,35.7,0,19,37,7.4,3.8,1.36,11.5,0,50,40,2,5,0,0,3,0,59.3,65.3,1,31,0,0,71,6,90.1,64,30.6,12,18.8,0,62,27,4.5,10.3,0.97
Cole Beasley,7330,WR,DAL,15,57,0,9,0,,0,,,0,0,,0,0,0,,44.7,0,0,0,0,15,0,100,15,0,0,0,0,0,0,,,0,8.1,1,62.5,37.5,3,8,6.3,2,17,0,75.7,56.2,2,54,0,0,359,30,89.7,322,82.6,48,14.9,3,288,114,3.8,9.6,0.89
Albert Wilson,8943,WR,KC,13,56,0,16,0,-2,3,80,,0,0,14.3,2,9,0,29.7,88.7,0,19,0,0,47,12,95.7,45,140.1,15,33.3,2,122,140,11.7,10.2,2.71,9.2,5,67.9,71.4,5,7,9.5,2,14,0,70.2,75.2,0,63,0.5,1,210,19,93.8,197,114.6,28,14.2,1,296,107,5.6,15.6,1.5
Andre Ellington,7968,HB,HST,12,56,0,13,0,-4.6,1,100,,0,0,0,0,0,0,91.1,86.9,0,13,0,0,15,7,100,15,95.2,7,46.7,0,48,80,11.4,6.9,3.2,7.3,2,88.9,100,1,1,0,0,4,0,64.7,61.9,0,16,0,0,64,8,95.3,61,100,9,14.8,0,72,30,3.8,9,1.18
Ricardo Louis,10748,WR,CLV,15,55,0,8,0,-4.5,0,100,,0,0,0,0,1,0,84.5,57.3,0,5,0,0,22,2,95.5,21,83.3,2,9.5,0,8,17,8.5,4,0.38,10.8,0,50,100,1,1,33.3,1,2,0,26.9,51.5,0,29,0,0,84,2,84.5,71,79.2,4,5.6,0,34,12,6,17,0.48
Javorius Allen,9558,HB,BLT,16,55,0,3,0,-2.5,1,50,,0,0,40,2,1,0,28.1,30.4,0,12,6.3,1,16,3,81.3,13,56.3,6,46.2,0,11,18,6,3.7,0.85,2.7,0,100,,0,0,0,0,1,0,84.3,68.4,0,10,0,0,7,3,100,7,86.1,3,42.9,0,14,6,2,4.7,2
Allen Hurns,8931,WR,JAX,10,54,0,15,0,-3,0,100,,0,0,0,0,0,0,78.7,41.2,0,8,0,0,31,1,100,31,100,1,3.2,0,8,11,11,8,0.26,9.6,3,76.9,75,3,4,3.2,1,21,0,85.6,70.2,2,50,0.4,1,240,30,93.8,225,102,39,17.3,2,375,134,4.5,12.5,1.67
Chris Godwin,11839,WR,TB,16,54,0,30,0,-0.7,1,66.7,,0,0,0,0,2,0,84.5,63.5,0,11,0,0,30,2,93.3,28,85.4,3,10.7,0,20,23,11.5,10,0.71,10.6,2,75,66.7,4,6,10,1,7,0,65.4,83.1,0,24,0,0,53,9,94.3,50,109,12,24,0,128,39,4.3,14.2,2.56
Bennie Fowler,8914,WR,DEN,16,54,0,10,0,-1,0,0,0,0,1,,0,0,0,,41.7,1,0,0,0,25,0,96,24,0,1,4.2,0,0,0,,,0,10.3,2,59,33.3,2,6,11.5,3,14,0,41.5,58.3,3,29,0,0,265,23,94,249,73.7,39,15.7,3,270,91,4,11.7,1.08
Seth DeValve,10772,TE,CLV,16,53,0,8,0,,0,,,0,0,,0,0,0,,33.5,0,0,6.5,2,31,0,90.3,28,0,0,0,0,0,0,,,0,12.9,0,25,50,1,2,33.3,2,3,0,32.9,57.1,3,20,0,0,119,4,92.4,110,0,16,14.5,0,44,0,0,11,0.4
Giovani Bernard,7818,HB,CIN,16,53,0,7,0,-4.4,1,83.3,0,0,1,4.8,1,8,0,93.1,99.9,0,61,4.9,2,41,20,95.1,39,120.8,24,61.5,1,232,324,16.2,11.6,5.95,-0.3,0,75,,0,0,25,1,2,0,60.7,69.7,0,12,0,0,15,3,100,15,90.6,4,26.7,0,25,32,10.7,8.3,1.67
Shane Vereen,6208,HB,NYG,16,52,0,21,0,-3.7,0,92.3,,0,0,0,0,3,0,92.1,95,0,14,4.5,1,22,12,95.5,21,89.4,13,61.9,0,71,115,9.6,5.9,3.38,6,0,100,100,1,1,0,0,0,0,85,61.9,0,7,0,0,7,1,100,7,95.8,1,14.3,0,7,1,1,7,1
John Brown,8726,WR,ARZ,10,51,0,1,0,,0,,,0,0,,0,0,0,,40.2,0,0,0,0,28,0,96.4,27,0,0,0,0,0,0,,,0,15.1,0,37.5,25,1,4,14.3,1,4,0,34.9,55.8,2,31,0,0,156,6,91,142,54.4,16,11.3,2,81,30,5,13.5,0.57
Chris Thompson,7936,HB,WAS,10,51,0,32,0,-3.8,2,100,,0,0,0,0,7,1,92.4,99.6,0,74,3.3,1,30,13,93.3,28,118.8,13,46.4,0,224,274,21.1,17.2,8,15.3,0,66.7,,0,0,0,0,2,0,86,90.7,0,27,9.1,1,11,2,90.9,10,149.3,3,30,1,43,6,3,21.5,4.3
Corey Coleman,10649,WR,CLV,9,50,0,8,0,-4,0,100,,0,0,0,0,0,0,84.5,48,0,-5,0,0,20,1,95,19,79.2,1,5.3,0,-5,-1,-1,-5,-0.26,6,0,50,,0,0,50,1,1,0,34.6,63.6,0,14,4.3,1,23,1,82.6,19,72.9,2,10.5,0,14,5,5,14,0.74
Bruce Ellington,8741,WR,HST,11,50,0,13,0,-5,0,100,,0,0,0,0,0,0,84.5,48,0,7,0,0,17,2,100,17,79.2,2,11.8,0,3,13,6.5,1.5,0.18,12.3,1,54.5,50,3,6,14.3,3,9,0,54,52.7,2,35,0,0,248,18,90.3,224,71,33,14.7,2,226,68,3.8,12.6,1.01
Stephen Anderson,11160,TE,HST,15,50,0,13,0,,0,,,0,0,,0,0,0,,37.4,0,0,8.7,2,23,0,87,20,0,0,0,0,0,0,,,0,13.4,0,56.5,28.6,2,7,0,0,10,0,54.4,60.4,2,42,0.6,1,166,13,90.4,150,66.8,23,15.3,1,217,31,2.4,16.7,1.45
Dede Westbrook,11865,WR,JAX,7,49,0,15,0,-2.7,0,66.7,,0,0,0,0,1,0,84.5,54.7,0,10,0,0,24,2,87.5,21,74.3,3,14.3,0,12,16,8,6,0.57,5.1,0,55.6,0,0,2,16.7,1,2,0,30.7,58.8,0,10,0,0,28,5,82.1,23,65,9,39.1,0,36,28,5.6,7.2,1.57
Taylor Gabriel,9002,WR,ATL,16,48,0,2,0,-3.5,3,100,,0,0,0,0,3,0,92,90.9,0,40,0,0,40,10,92.5,37,136.7,10,27,1,88,123,12.3,8.8,2.38,10.2,1,50,,0,0,16.7,1,2,0,81.2,64,0,20,0,0,55,5,96.4,53,62.1,10,18.9,0,44,63,12.6,8.8,0.83
Kenny Golladay,11851,WR,DET,11,48,0,11,0,-4.5,1,100,,0,0,0,0,0,0,84.5,51.8,0,4,0,0,34,2,91.2,31,83.3,2,6.5,0,8,17,8.5,4,0.26,16,1,83.3,50,1,2,0,0,3,0,46.1,63.5,0,54,1.3,1,79,5,89.9,71,158.3,6,8.5,2,120,57,11.4,24,1.69
Will Fuller V,10655,WR,HST,10,47,0,13,0,-2.7,0,100,,0,0,0,0,1,0,91.1,61.9,0,23,0,0,25,7,100,25,92.3,7,28,0,43,62,8.9,6.1,1.72,9,0,58.3,0,0,1,30,3,5,0,28.8,58.5,1,12,0,0,82,7,90.2,74,60.4,12,16.2,1,48,20,2.9,6.9,0.65
Rashard Higgins,10806,WR,CLV,15,46,0,8,0,,0,,,0,0,,0,0,0,,39.6,0,0,0,0,33,0,100,33,0,0,0,0,0,0,,,0,10.3,6,59.1,33.3,2,6,7.1,2,13,1,70.3,46.3,6,56,0,0,473,26,94.3,446,55.7,44,9.9,2,304,144,5.5,11.7,0.68
Marcedes Lewis,2973,TE,JAX,16,45,0,15,0,-3.3,0,100,,0,0,0,0,1,0,90.2,52.9,0,14,26.3,10,38,3,68.4,26,98.6,3,11.5,0,23,33,11,7.7,0.88,14.6,1,25,0,0,2,33.3,1,1,0,28.9,48.8,0,37,0,0,111,2,97.3,108,51,8,7.4,0,46,23,11.5,23,0.43
Charles Sims,8704,HB,TB,16,45,0,30,0,-2.7,2,86.7,,0,0,0,0,4,1,92.5,93.7,0,25,3.1,1,32,13,90.6,29,97.2,15,51.7,0,110,143,11,8.5,3.79,15,0,0,,0,0,100,2,0,0,57.4,63.2,0,0,0,0,11,0,90.9,10,39.6,2,20,0,0,0,,,0
T.J. Jones,8824,WR,DET,14,45,0,11,0,-4,0,100,,0,0,0,0,0,0,78.7,41.2,0,-3,0,0,32,1,93.8,30,79.2,1,3.3,0,-3,1,1,-3,-0.1,9.8,0,76.5,33.3,1,3,13.3,2,9,0,43.7,69.6,0,29,0,0,93,13,94.6,88,129,17,19.3,1,178,39,3,13.7,2.02
Jermaine Gresham,5546,TE,ARZ,14,45,0,1,0,-4,3,100,,0,0,0,0,1,0,90.9,91.5,0,14,31.6,12,38,5,65.8,25,127.1,5,20,1,25,45,9,5,1,6,1,71.4,60,3,5,0,0,1,0,56,60.1,0,14,0,0,46,5,95.7,44,85.4,7,15.9,0,40,9,1.8,8,0.91
Aldrick Robinson,6330,WR,SF,16,44,0,28,0,,0,,,0,0,,0,0,0,,43,0,0,0,0,23,0,95.7,22,0,0,0,0,0,0,,,0,13.6,1,64.3,33.3,1,3,0,0,7,0,69.5,64.2,0,45,0,0,88,9,95.5,84,141.7,14,16.7,2,156,32,3.6,17.3,1.86
Antonio Gates,1609,TE,LAC,16,44,0,27,0,,0,,,0,0,,0,0,0,,42.9,0,0,5.3,1,19,0,89.5,17,0,0,0,0,0,0,,,0,9.4,1,64,66.7,4,6,5.9,1,9,0,82,64.2,2,20,0.9,2,220,16,93.2,205,85.8,25,12.2,3,145,35,2.2,9.1,0.71
Josh Bellamy,7472,WR,CHI,13,44,0,6,0,,0,,,0,0,,0,0,0,,43.6,0,0,0,0,20,0,95,19,0,0,0,0,0,0,,,0,10,0,28.6,50,1,2,0,0,1,0,29.8,56.1,1,6,0,0,58,2,96.6,56,0,7,12.5,0,11,1,0.5,5.5,0.2
Matt Forte,4358,HB,NYJ,12,44,0,22,0,-3.3,2,91.7,,0,0,0,0,2,0,92,96.4,0,21,0,0,23,11,91.3,21,86.1,12,57.1,0,56,93,8.5,5.1,2.67,4.8,2,75,,0,0,25,1,2,0,79.3,92.6,0,34,0,0,17,3,94.1,16,116.7,4,25,0,54,37,12.3,18,3.38
J.D. McKissic,11047,HB,SEA,13,44,0,29,0,-5.9,2,100,,0,0,0,0,1,0,91.1,96.8,0,16,0,0,15,7,93.3,14,97.6,7,50,0,52,93,13.3,7.4,3.71,14.8,0,75,,0,0,0,0,2,0,72.4,77.2,0,21,0,0,27,3,88.9,24,99,4,16.7,0,33,8,2.7,11,1.38
Ed Dickson,5595,TE,CAR,16,44,0,5,0,19,0,100,,0,0,0,0,1,0,78.7,46.7,0,20,9.6,5,52,1,90.4,47,118.8,1,2.1,0,20,1,1,20,0.43,14.3,4,55,50,1,2,8.3,1,8,0,74.8,54.5,1,64,13,32,246,11,82.9,204,66.5,20,9.8,0,189,61,5.5,17.2,0.93
DeMarco Murray,6223,HB,TEN,15,44,0,31,0,-3.9,1,81.8,,0,0,10,1,2,0,52.2,71.5,0,13,9.4,3,32,9,87.5,28,81.1,11,39.3,0,38,75,8.3,4.2,1.36,1,4,100,100,1,1,0,0,2,0,80.6,68.1,0,16,0,0,19,6,94.7,18,95.8,6,33.3,0,42,36,6,7,2.33
Leonard Fournette,11759,HB,JAX,13,43,0,15,0,-2.8,2,76.9,,0,0,0,0,5,0,92,99.9,0,28,0,0,23,10,87,20,98.2,13,65,0,100,131,13.1,10,5,,0,,,0,0,,0,0,0,64.6,71.5,0,0,0,0,5,0,100,5,0,0,0,0,0,0,,,0
DeAndre Washington,10777,HB,OAK,15,43,0,23,0,-3.5,5,76.9,,0,0,16.7,2,3,0,28.1,40.4,0,14,8.7,2,23,10,91.3,21,79.3,13,61.9,0,41,78,7.8,4.1,1.95,2,0,50,,0,0,0,0,0,0,59.8,51.4,0,5,0,0,5,1,100,5,56.3,2,40,0,5,2,2,5,1
Kenyan Drake,10707,HB,MIA,14,43,0,17,0,-4.4,3,85.7,,0,0,14.3,1,0,0,33.2,35.5,0,13,9.1,3,33,6,90.9,30,79.2,7,23.3,0,17,45,7.5,2.8,0.57,,0,,,0,0,,0,0,0,41.5,57.7,0,0,0,0,7,0,100,7,0,0,0,0,0,0,,,0
Dontrelle Inman,6597,WR,CHI,11,43,0,6,0,,0,,,0,0,,0,0,0,,40.7,0,0,0,0,33,0,87.9,29,0,0,0,0,0,0,,,0,16.3,0,66.7,50,1,2,0,0,2,0,29.5,57.2,0,23,0,0,44,2,95.5,42,109.7,3,7.1,0,43,3,1.5,21.5,1.02
Tyler Higbee,10744,TE,LA,16,42,0,26,0,,0,,,0,0,,0,0,0,,40.3,0,0,60.5,23,38,0,39.5,15,0,0,0,0,0,0,,,0,6.2,0,60,0,0,2,0,0,1,0,55.4,58.6,0,12,8.3,2,24,3,91.7,22,71.3,5,22.7,0,23,6,2,7.7,1.05
Wayne Gallman,11895,HB,NYG,13,42,0,21,0,-3.5,5,77.8,0,0,1,6.7,1,2,0,71.9,95.2,1,11,3.3,1,30,14,93.3,28,63.4,18,64.3,0,86,138,9.9,6.1,3.07,-3,0,100,,0,0,0,0,0,0,44.4,54.6,0,5,0,0,2,1,100,2,87.5,1,50,0,5,8,8,5,2.5
Lamar Miller,7097,HB,HST,16,42,0,13,0,-4.6,2,100,,0,0,0,0,1,0,90.9,71.3,0,12,7.7,2,26,5,88.5,23,96.7,5,21.7,0,36,59,11.8,7.2,1.57,2.3,1,100,,0,0,0,0,1,0,90.9,79.3,0,26,0,0,17,3,100,17,118.8,3,17.6,0,40,33,11,13.3,2.35
