player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Trey Burton,9185,TE,CHI,16,73,0,6,0,-2,0,100,,0,0,0,0,4,0,92,60.5,0,9,4.1,3,73,9,87.7,64,119.7,9,14.1,2,29,47,5.2,3.2,0.45,12.1,0,68,0,0,1,5.6,1,11,0,75.1,61.6,1,47,0.4,1,233,17,94.8,221,99.4,25,11.3,1,264,57,3.4,15.5,1.19
DeSean Jackson,4363,WR,TB,12,72,0,30,0,0,0,100,,0,0,0,0,0,0,84.5,50.2,0,2,0,0,13,1,84.6,11,79.2,1,9.1,0,2,2,2,2,0.18,20.9,0,57.1,100,1,1,0,0,4,0,77.5,75.4,0,58,0,0,59,4,93.2,55,141.4,7,12.7,1,101,26,6.5,25.3,1.84
Jermaine Kearse,7428,WR,NYJ,14,72,0,22,0,-2,0,50,,0,0,33.3,1,0,0,25.7,33.2,0,0,0,0,44,2,93.2,41,56.3,4,9.8,0,-1,3,1.5,-0.5,-0.02,10.2,2,52.9,10,1,10,6.9,2,15,0,73.6,64.4,3,29,1.3,4,315,27,94.9,299,49.8,51,17.1,1,264,79,2.9,9.8,0.88
Rob Gronkowski,5567,TE,NE,13,71,0,19,0,,0,,,0,0,,0,0,0,,32.6,0,0,25,11,44,0,75,33,0,0,0,0,0,0,,,0,14.5,0,65.2,66.7,4,6,6.3,1,12,0,65.4,71.9,1,39,9.6,22,228,15,85.5,195,99.4,23,11.8,1,257,59,3.9,17.1,1.32
Chester Rogers,10918,WR,IND,15,71,0,14,0,-2.6,1,100,,0,0,0,0,4,0,93,86.6,0,11,0,0,40,18,95,38,87.7,18,47.4,0,91,138,7.7,5.1,2.39,7.1,4,75.8,50,5,10,12.3,7,27,0,28.8,60.8,1,34,0,0,380,50,95.3,362,93,66,18.2,1,460,234,4.7,9.2,1.27
David Johnson,9519,HB,ARZ,16,70,0,1,0,-3.2,1,71.4,0,0,1,9.1,2,8,0,26.6,68.8,1,30,6.7,4,60,20,86.7,52,70.8,28,53.8,0,162,223,11.2,8.1,3.12,8.3,0,85.7,50,1,2,0,0,4,0,32.6,63.7,0,40,0,0,16,6,100,16,117.3,7,43.8,0,85,42,7,14.2,5.31
T.J. Yeldon,9469,HB,JAX,14,70,0,15,0,-3.1,1,70,,0,0,0,0,1,0,91.1,90,1,15,0,0,18,7,88.9,16,43.3,10,62.5,0,54,75,10.7,7.7,3.38,4,0,0,,0,0,100,1,0,0,36.3,52.6,0,0,0,0,5,0,100,5,39.6,1,20,0,0,0,,,0
Dion Lewis,6301,HB,TEN,16,67,0,31,0,-4.6,3,92.3,,0,0,4,1,5,0,91,95.6,1,37,7.9,5,63,24,90.5,57,88.9,26,45.6,1,159,269,11.2,6.6,2.79,-1.3,0,100,,0,0,0,0,0,0,85,75,0,11,4.3,1,23,4,91.3,21,96.9,4,19,0,29,34,8.5,7.3,1.38
James Conner,11860,HB,PIT,13,67,0,25,0,-3.8,9,90,,0,0,5.3,1,2,1,89.2,51.2,0,28,4.6,3,65,18,86.2,56,96.3,20,35.7,0,142,212,11.8,7.9,2.54,2.1,0,57.1,,0,0,0,0,2,0,78.6,54.9,0,13,0,0,46,4,95.7,44,68.2,7,15.9,0,31,26,6.5,7.8,0.7
Vance McDonald,7836,TE,PIT,15,67,0,25,0,-2.2,0,90.9,,0,0,9.1,1,5,0,59.8,70.3,0,19,6.3,4,64,10,89.1,57,101.9,11,19.3,0,93,117,11.7,9.3,1.63,5.4,1,71.4,0,0,2,16.7,2,5,0,52.6,71.5,0,15,0,0,96,10,96.9,93,112.8,14,15.1,1,92,49,4.9,9.2,0.99
Josh Gordon,7618,WR,NE,12,67,0,19,0,0.7,0,100,100,1,1,0,0,0,0,88.7,44.4,0,6,2.7,1,37,3,97.3,36,80.6,3,8.3,0,10,8,2.7,3.3,0.28,21.3,0,57.1,0,0,1,20,1,2,0,37.1,74.2,0,44,2.4,1,41,4,92.7,38,94.3,7,18.4,0,75,15,3.8,18.8,1.97
Marquez Valdes-Scantling,47809,WR,GB,16,67,0,12,0,0,2,80,,0,0,0,0,2,0,90.2,53.2,0,14,0,0,56,4,98.2,55,99.2,5,9.1,0,39,42,10.5,9.8,0.71,10.9,4,66.7,33.3,2,6,0,0,13,0,48.7,57.1,0,60,0.8,2,236,18,93.6,221,113.7,27,12.2,1,283,133,7.4,15.7,1.28
Michael Gallup,26075,WR,DAL,16,66,0,9,0,-2.7,1,100,,0,0,0,0,1,0,90.9,55.6,0,25,0,0,40,6,92.5,37,99.3,6,16.2,0,47,63,10.5,7.8,1.27,12.6,0,80,0,0,1,0,0,3,0,34.2,60.9,0,31,0,0,55,4,89.1,49,118.8,5,10.2,0,79,22,5.5,19.8,1.61
Ricky Seals-Jones,12020,TE,ARZ,15,66,0,1,0,-1,0,100,,0,0,0,0,0,0,78.7,37.4,0,-1,7.4,4,54,1,87,47,79.2,1,2.1,0,-1,0,0,-1,-0.02,10.2,1,54.8,37.5,3,8,5.6,1,7,0,68.7,53.3,3,35,0,0,193,17,95.9,185,41,31,16.8,1,164,55,3.2,9.6,0.89
Kenyan Drake,10707,HB,MIA,16,66,0,17,0,-3.6,1,81.8,0,0,1,10,1,4,0,51.2,52.9,0,33,4.3,2,46,9,93.5,43,133,11,25.6,1,95,129,14.3,10.6,2.21,4.5,0,50,0,0,1,0,0,0,0,64.3,66.2,0,9,5,1,20,1,95,19,62.5,2,10.5,0,9,1,1,9,0.47
Christian Kirk,47546,WR,ARZ,12,65,0,1,0,-1,3,84.6,,0,0,8.3,1,4,0,60.6,79.5,0,59,0,0,53,11,96.2,51,132.4,13,25.5,1,125,138,12.5,11.4,2.45,6.7,4,75,100,1,1,11.8,2,6,0,70.2,69.2,2,59,0,0,112,15,92,103,82.5,20,19.4,1,196,120,8,13.1,1.9
Tyler Lockett,9502,WR,SEA,16,65,0,29,0,-3.5,1,100,,0,0,0,0,1,0,90.9,58.9,0,5,0,0,27,6,96.3,26,79.2,6,23.1,0,10,31,5.2,1.7,0.38,13.2,2,89.7,100,2,2,0,0,15,1,91.3,78.9,0,52,0,0,248,26,94,233,158.3,29,12.4,5,454,129,5,17.5,1.95
Mike Williams,11762,WR,LAC,16,64,0,27,0,,0,,,0,0,,0,0,0,,41.4,0,0,0,0,23,0,100,23,0,0,0,0,0,0,,,0,15.7,1,68.2,50,4,8,6.3,1,14,0,79.4,84.2,0,20,0,0,129,15,93,120,140.5,22,18.3,3,222,33,2.2,14.8,1.85
Kelvin Benjamin,8663,WR,KC,15,64,0,16,0,,0,,,0,0,,0,0,0,,40.7,0,0,0,0,28,0,85.7,24,0,0,0,0,0,0,,,0,23.3,1,50,,0,0,0,0,2,0,30.6,53.8,0,34,0,0,32,2,90.6,29,95.8,4,13.8,0,50,7,3.5,25,1.72
Keelan Cole Sr.,51593,WR,JAX,16,64,0,15,0,,0,,,0,0,,0,0,0,,39.7,0,0,0,0,36,0,91.7,33,0,0,0,0,0,0,,,0,7.1,0,60,,0,0,25,3,4,2,33.8,53.9,0,23,1,1,104,9,93.3,97,77.1,15,15.5,0,90,22,2.4,10,0.93
Tyrell Williams,10154,WR,LAC,16,63,0,27,0,,0,,,0,0,,0,0,0,,39.9,0,0,0,0,33,0,100,33,0,0,0,0,0,0,,,0,12.6,2,60,50,3,6,0,0,8,2,68.7,64,2,26,0.5,1,205,15,91.7,188,50.1,25,13.3,0,188,49,3.3,12.5,1
Evan Engram,11778,TE,NYG,11,63,0,21,0,-4.4,1,80,,0,0,0,0,2,0,90.2,90.3,0,11,4.2,1,24,4,91.7,22,95.8,5,22.7,0,35,52,13,8.8,1.59,7,2,66.7,33.3,2,6,5.3,1,11,0,74.7,73,0,51,1.9,3,157,18,94.9,149,116.9,27,18.1,2,224,131,7.3,12.4,1.5
C.J. Uzomah,9590,TE,CIN,16,63,0,7,0,-3,0,100,,0,0,0,0,2,0,88.7,53.4,0,25,11.8,6,51,3,84.3,43,118.8,3,7,0,46,55,18.3,15.3,1.07,8.9,2,66.7,60,6,10,10,2,10,0,50,55.9,0,24,0,0,241,18,91.3,220,98.1,27,12.3,1,182,43,2.4,10.1,0.83
Curtis Samuel,11795,WR,CAR,13,62,0,5,0,-1.7,5,100,,0,0,0,0,1,0,90.9,68,0,25,0,0,38,6,94.7,36,132.6,6,16.7,1,38,48,8,6.3,1.06,15.9,0,45.5,66.7,2,3,28.6,2,4,0,63.1,73.9,2,25,0,0,79,5,97.5,77,34.8,11,14.3,0,91,22,4.4,18.2,1.18
Quincy Enunwa,8843,WR,NYJ,11,62,0,22,0,-1.9,4,84.6,,0,0,15.4,2,7,1,60.6,91.4,0,23,0,0,37,11,97.3,36,107.7,13,36.1,0,128,149,13.5,11.6,3.56,8,7,60.6,33.3,1,3,20,5,12,2,38.8,68.8,1,42,1.2,2,161,20,96.9,156,84.5,33,21.2,1,273,196,9.8,13.7,1.75
Melvin Gordon III,9448,HB,LAC,12,61,0,27,0,-3.3,3,84.6,,0,0,8.3,1,3,0,60.6,79.6,1,34,4,1,25,11,96,24,70.5,13,54.2,0,112,157,14.3,10.2,4.67,1,0,100,,0,0,0,0,1,0,42.4,58.7,0,10,0,0,5,1,100,5,108.3,1,20,0,10,9,9,10,2
Duke Johnson Jr.,9510,HB,CLV,16,61,0,8,0,-2.3,2,77.8,,0,0,6.7,1,7,0,75.2,96.9,0,21,2.1,1,47,14,93.6,44,93.8,18,40.9,0,117,153,10.9,8.4,2.66,3.3,0,69.2,100,1,1,18.2,2,4,0,69.3,74.1,1,23,0,0,52,9,94.2,49,52.4,13,26.5,0,77,57,6.3,8.6,1.57
Seth Roberts,9079,WR,OAK,15,60,0,23,0,-1.7,1,100,,0,0,0,0,4,0,91.1,75.4,0,20,4.5,2,44,7,90.9,40,107.7,7,17.5,0,69,81,11.6,9.9,1.73,8.7,3,73.2,62.5,5,8,6.3,2,15,0,67.4,61.2,0,44,0.7,2,305,30,94.1,287,106.4,41,14.3,1,346,157,5.2,11.5,1.21
Kenny Stills,7926,WR,MIA,15,60,0,17,0,-1,0,100,,0,0,0,0,1,0,88.7,40,0,11,0,0,54,3,98.1,53,104.2,3,5.7,0,27,30,10,9,0.51,16,1,66.7,100,2,2,14.3,2,11,0,57.9,62.2,0,34,0,0,167,12,92.8,155,128.9,18,11.6,4,137,30,2.5,11.4,0.88
Kendrick Bourne,12270,WR,SF,16,60,0,28,0,,0,,,0,0,,0,0,0,,39.4,0,0,0,0,38,0,97.4,37,0,0,0,0,0,0,,,0,8.9,2,76.5,40,2,5,7.1,1,9,1,37.2,59.3,0,22,2,2,101,13,89.1,90,119.5,17,18.9,1,139,36,2.8,10.7,1.54
Marvin Jones Jr.,7158,WR,DET,9,59,0,11,0,-1,0,100,,0,0,0,0,1,0,78.7,53.5,0,12,0,0,31,1,96.8,30,116.7,1,3.3,0,12,13,13,12,0.4,17.6,0,33.3,50,1,2,0,0,3,0,90.3,70.5,1,34,0,0,59,3,100,59,52.8,9,15.3,1,55,7,2.3,18.3,0.93
Jarius Wright,7118,WR,CAR,16,57,0,5,0,-3.4,2,85.7,100,1,1,0,0,1,2,90.9,43.2,0,10,0,0,25,6,96,24,79.2,7,29.2,0,9,28,4.7,1.5,0.38,6.9,2,72.3,57.1,4,7,8.1,3,22,2,72.3,63.9,2,33,0,0,357,34,94.4,337,85.2,47,13.9,1,378,147,4.3,11.1,1.12
Randall Cobb,6216,WR,GB,9,57,0,12,0,-2.6,4,92.9,,0,0,0,0,3,1,92.3,70.4,0,10,0,0,34,13,100,34,85.4,14,41.2,0,63,94,7.2,4.8,1.85,7.9,5,66.7,50,2,4,10.5,4,15,1,50.6,60,0,75,0,0,317,34,94,298,98.5,51,17.1,2,340,225,6.6,10,1.14
Taywan Taylor,11827,WR,TEN,13,55,0,31,0,-2.5,2,100,,0,0,0,0,3,0,92.1,76.2,0,18,0,0,51,11,96.1,49,129.2,11,22.4,1,85,112,10.2,7.7,1.73,11.3,0,72.7,,0,0,20,2,4,0,44.3,58.7,0,55,0,0,46,8,93.5,43,101.7,11,25.6,0,103,50,6.3,12.9,2.4
John Ross,11764,WR,CIN,13,55,0,7,0,-2.7,0,100,,0,0,0,0,0,0,88.7,43.8,0,6,0,0,37,3,91.9,34,83.3,3,8.8,0,12,20,6.7,4,0.35,9.4,1,36.4,100,1,1,42.9,3,2,0,26.8,49.5,0,13,0,0,51,4,92.2,47,44.9,11,23.4,0,31,14,3.5,7.8,0.66
Chris Herndon,47164,TE,NYJ,16,54,0,22,0,-9,0,100,,0,0,0,0,0,0,78.7,40.7,0,-8,16.1,5,31,1,80.6,25,79.2,1,4,0,-8,1,1,-8,-0.32,12.7,2,70.4,50,2,4,5,1,14,1,73.4,72,2,32,1.3,2,160,19,93.1,149,98.8,27,18.1,2,287,73,3.8,15.1,1.93
Anthony Miller,48160,WR,CHI,14,54,0,6,0,-2.3,1,83.3,,0,0,16.7,1,1,0,32,52.3,0,15,0,0,41,5,87.8,36,89.6,6,16.7,0,33,44,8.8,6.6,0.92,12.4,2,61.9,57.1,4,7,7.1,2,15,0,38.9,60.5,1,55,0,0,265,26,93.6,248,118.1,42,16.9,5,350,158,6.1,13.5,1.41
Joe Mixon,11803,HB,CIN,14,54,0,7,0,-3.7,1,86.7,,0,0,7.1,1,5,0,71.9,93.2,0,21,3,1,33,13,90.9,30,91.9,15,50,0,91,143,11,7,3.03,-3.4,1,100,,0,0,0,0,1,0,54.8,57.7,0,11,0,0,17,5,94.1,16,85.8,5,31.3,0,23,40,8,4.6,1.44
Sammy Watkins,8639,WR,KC,10,53,0,16,0,-2,1,100,,0,0,0,0,2,0,90.2,65.1,0,10,0,0,41,4,100,41,96.9,4,9.8,0,29,37,9.3,7.3,0.71,9.5,3,75,0,0,2,0,0,11,0,84,74.6,0,33,0,0,121,15,90.9,110,123.1,20,18.2,1,201,102,6.8,13.4,1.83
Chris Thompson,7936,HB,WAS,10,52,0,32,0,-3,5,85.7,0,0,1,7.7,1,1,0,68.4,80.9,0,23,4,1,25,12,92,23,87.2,14,60.9,0,69,101,8.4,5.8,3,0,0,100,,0,0,0,0,0,0,82.1,61.9,0,3,0,0,15,1,86.7,13,79.2,1,7.7,0,3,3,3,3,0.23
Ryan Grant,8777,WR,IND,14,52,0,14,0,-2,0,100,,0,0,0,0,0,0,78.7,41.2,0,8,0,0,34,1,100,34,100,1,2.9,0,8,10,10,8,0.24,8.8,0,50,0,0,2,0,0,2,0,71.6,57.7,0,13,0,0,51,3,92.2,47,63.9,6,12.8,0,29,24,8,9.7,0.62
Chris Hogan,6468,WR,NE,16,51,0,19,0,,0,,,0,0,,0,0,0,,35.7,0,0,2,1,49,0,98,48,0,0,0,0,0,0,,,0,11.9,0,77.8,33.3,1,3,4.5,1,15,0,68.3,51.9,1,63,0.8,2,251,21,92.8,233,140.4,27,11.6,3,359,148,7,17.1,1.54
Rashard Higgins,10806,WR,CLV,13,51,0,8,0,-3,0,100,,0,0,0,0,1,1,90.6,38.6,0,33,0,0,45,5,97.8,44,100,5,11.4,0,40,55,11,8,0.91,13.3,0,66.7,25,1,4,11.1,1,5,1,66,71.7,1,26,0,0,101,8,90.1,91,65.3,12,13.2,0,122,19,2.4,15.3,1.34
David Moore,11981,WR,SEA,16,50,0,29,0,-2,0,100,,0,0,0,0,0,0,84.5,47.2,0,9,0,0,18,2,94.4,17,97.9,2,11.8,0,15,19,9.5,7.5,0.88,1,0,100,,0,0,0,0,0,0,71.5,68.5,0,4,0,0,18,1,94.4,17,83.3,1,5.9,0,4,3,3,4,0.24
Cooper Kupp,11824,WR,LA,8,49,0,26,0,-3,0,100,,0,0,0,0,1,0,88.7,50.8,0,7,2.6,1,38,3,94.7,36,79.2,3,8.3,0,6,15,5,2,0.17,8.8,4,80,50,2,4,5.9,2,19,0,72,78,1,70,2.6,5,190,32,91.1,173,139.3,40,23.1,5,417,223,7,13,2.41
Josh Reynolds,11872,WR,LA,16,49,0,26,0,,0,,,0,0,,0,0,0,,40.4,0,0,12.1,4,33,0,75.8,25,0,0,0,0,0,0,,,0,4.9,1,72.7,50,1,2,0,0,4,0,90.2,68.9,1,18,1.8,2,110,8,90.9,100,52.8,11,11,0,74,43,5.4,9.3,0.74
Gerald Everett,11799,TE,LA,16,48,0,26,0,-4,0,100,,0,0,0,0,0,0,84.5,57,0,-5,7.1,2,28,1,85.7,24,79.2,1,4.2,0,-5,-1,-1,-5,-0.21,13.5,0,0,,0,0,,0,0,0,80.7,74.3,0,0,8.3,3,36,0,86.1,31,39.6,2,6.5,0,0,0,,,0
Cameron Brate,9207,TE,TB,16,48,0,30,0,,0,,,0,0,,0,0,0,,36.7,0,0,3.8,1,26,0,80.8,21,0,0,0,0,0,0,,,0,10.4,0,47.8,22.2,2,9,15.4,2,7,0,47.6,48.6,1,21,0,0,226,11,93.4,211,74.4,23,10.9,2,119,26,2.4,10.8,0.56
Dalvin Cook,11796,HB,MIN,11,48,0,18,0,-4.6,11,88.2,100,1,1,11.8,2,4,0,36.2,93.2,0,27,6.9,2,29,15,89.7,26,110.5,17,65.4,1,99,173,11.5,6.6,3.81,1.3,0,100,,0,0,0,0,0,0,59,63.2,0,8,0,0,13,3,92.3,12,88.9,3,25,0,16,12,4,5.3,1.33
Devontae Booker,10770,HB,DEN,16,48,0,10,0,-2.6,0,100,,0,0,0,0,2,1,91.4,30.5,0,22,5.6,1,18,8,94.4,17,100.5,8,47.1,0,65,86,10.8,8.1,3.82,3.4,1,71.4,,0,0,0,0,1,0,87.6,63.4,0,10,0,0,21,5,100,21,79.5,7,33.3,0,30,21,4.2,6,1.43
Mark Andrews,47436,TE,BLT,16,48,0,3,0,,0,,,0,0,,0,0,0,,42.4,0,0,0,0,14,0,92.9,13,0,0,0,0,0,0,,,0,10.5,0,75,25,1,4,10,2,16,0,57.7,77.6,0,29,0.6,1,166,18,92.8,154,130.4,24,15.6,2,219,50,2.8,12.2,1.42
Ian Thomas,42130,TE,CAR,12,47,0,5,0,-6,0,100,,0,0,0,0,0,0,78.7,40.3,0,-3,14.3,4,28,1,78.6,22,79.2,1,4.5,0,-3,3,3,-3,-0.14,6.9,2,61.9,66.7,2,3,23.5,4,7,0,34.2,48.9,2,20,3,6,201,13,90,181,36.3,21,11.6,0,112,56,4.3,8.6,0.62
Austin Ekeler,12164,HB,LAC,14,47,0,27,0,-3.2,1,66.7,,0,0,0,0,2,0,90.2,85.6,0,21,0,0,14,4,100,14,79.2,6,42.9,0,31,45,11.3,7.8,2.21,-1.3,0,66.7,,0,0,33.3,1,0,0,84.4,92.1,0,3,0,0,22,2,100,22,70.1,3,13.6,0,-7,-4,-2,-3.5,-0.32
Laquon Treadwell,10657,WR,MIN,15,47,0,18,0,,0,,,0,0,,0,0,0,,39.4,0,0,0,0,35,0,100,35,0,0,0,0,0,0,,,0,3.9,1,60,50,1,2,25,2,2,0,29.3,50.2,1,13,0,0,82,6,95.1,78,29.2,10,12.8,0,40,25,4.2,6.7,0.51
Chris Conley,9509,WR,KC,16,47,0,16,0,-2,0,100,,0,0,0,0,0,0,88.7,36.5,0,11,0,0,77,3,94.8,73,93.1,3,4.1,0,19,25,8.3,6.3,0.26,6.9,4,68.2,0,0,1,21.1,4,8,1,36.6,49.7,0,18,0.7,2,289,15,90,260,124.4,22,8.5,3,137,68,4.5,9.1,0.53
O.J. Howard,11774,TE,TB,10,47,0,30,0,0,0,100,,0,0,0,0,0,0,84.5,61.5,0,1,0,0,17,1,88.2,15,79.2,1,6.7,0,1,1,1,1,0.07,12.7,2,63,37.5,3,8,10.5,2,14,0,64.3,89.8,3,75,0,0,145,17,95.9,139,103.9,27,19.4,4,320,130,7.6,18.8,2.3
Tajae Sharpe,10774,WR,TEN,16,46,0,31,0,-4,1,100,,0,0,0,0,1,0,78.7,45.6,0,6,0,0,46,1,91.3,42,91.7,1,2.4,0,6,10,10,6,0.14,11.4,1,43.5,25,1,4,0,0,6,0,78.9,60.7,1,19,1.2,2,172,10,94.8,163,48.3,23,14.1,1,75,21,2.1,7.5,0.46
DaeSean Hamilton,45416,WR,DEN,14,45,0,10,0,-6,0,100,,0,0,0,0,0,0,78.7,42.1,0,4,0,0,28,1,85.7,24,83.3,1,4.2,0,4,10,10,4,0.17,7.4,1,75,100,3,3,8.7,2,11,0,69.2,57.3,0,24,0,0,185,21,94.6,175,100.7,28,16,1,163,60,2.9,7.8,0.93
Ryan Switzer,11888,WR,PIT,16,44,0,25,0,-3.2,0,100,,0,0,0,0,2,0,90.6,59.5,0,13,0,0,32,5,96.9,31,86.7,5,16.1,0,24,40,8,4.8,0.77,4.9,1,83.3,60,3,5,3.8,1,11,0,82.1,63,0,24,0,0,190,25,92.1,175,95,30,17.1,0,204,74,3,8.2,1.17
Jeff Heuerman,9525,TE,DEN,11,44,0,10,0,-3,0,100,,0,0,0,0,0,0,78.7,33.1,0,8,7.7,3,39,1,84.6,33,100,1,3,0,8,11,11,8,0.24,6.9,0,50,0,0,1,20,1,1,0,41.2,46.3,1,11,0,0,84,4,89.3,75,18.2,8,10.7,0,27,7,1.8,6.8,0.36
Jamison Crowder,9538,WR,WAS,9,44,0,32,0,-2.3,0,100,,0,0,0,0,0,0,90.6,50,0,11,0,0,27,4,88.9,24,92.7,4,16.7,0,25,34,8.5,6.3,1.04,10.3,2,65.6,50,3,6,12.5,3,12,0,65,62.4,1,79,0,0,222,21,91.4,203,102,32,15.8,2,287,168,8,13.7,1.41
Antonio Gates,1609,TE,LAC,16,44,0,27,0,-1,0,0,,0,0,,0,0,0,,40.9,0,0,0,0,14,0,100,14,39.6,1,7.1,0,0,0,,,0,8.5,2,63.6,25,1,4,0,0,10,0,90.7,69.5,1,27,2.3,4,171,14,91.8,157,94.7,22,14,2,149,61,4.4,10.6,0.95
Robert Foster,48230,WR,BUF,13,44,0,4,0,-3.5,0,100,,0,0,0,0,2,0,90.2,67.8,0,12,0,0,24,4,79.2,19,94.8,4,21.1,0,27,41,10.3,6.8,1.42,31.5,0,33.3,0,0,1,0,0,2,0,90.1,75.6,0,38,0,0,38,2,92.1,35,64.6,6,17.1,0,50,31,15.5,25,1.43
Phillip Lindsay,12660,HB,DEN,15,44,0,10,0,-3.6,4,100,,0,0,0,0,6,0,84,96.8,0,13,2.8,1,36,17,86.1,31,91.4,17,54.8,0,101,163,9.6,5.9,3.26,-0.4,1,71.4,0,0,1,16.7,1,2,0,46.2,64.9,0,11,0,0,29,5,86.2,25,80.1,7,28,0,31,43,8.6,6.2,1.24
Zach Pascal,12303,WR,IND,16,44,0,14,0,-1.8,0,75,,0,0,0,0,0,0,88.7,44.4,0,6,0,0,29,3,96.6,28,77.1,4,14.3,0,5,16,5.3,1.7,0.18,6.9,1,83.3,66.7,4,6,0,0,7,0,86.2,57.3,1,28,2.6,3,114,15,91.2,104,78.9,18,17.3,0,153,53,3.5,10.2,1.47
Benjamin Watson,1753,TE,NO,16,44,0,20,0,,0,,,0,0,,0,0,0,,40.3,0,0,17.2,5,29,0,82.8,24,0,0,0,0,0,0,,,0,10.7,0,94.4,80,4,5,0,0,12,0,90.8,76.8,0,32,3.4,5,145,17,92.4,134,115.5,18,13.4,0,211,32,1.9,12.4,1.57
Maurice Harris,11035,WR,WAS,11,44,0,32,0,-0.8,0,100,,0,0,0,0,0,0,90.9,49.9,0,15,0,0,31,6,96.8,30,93.1,6,20,0,38,43,7.2,6.3,1.27,8.8,0,83.3,100,3,3,0,0,8,0,78.2,55.4,0,33,0,0,146,15,95.9,140,106.7,18,12.9,0,173,52,3.5,11.5,1.24
Tre'Quan Smith,48228,WR,NO,15,43,0,20,0,,0,,,0,0,,0,0,0,,39.7,0,0,0,0,36,0,97.2,35,0,0,0,0,0,0,,,0,13,0,46.7,50,2,4,0,0,5,0,66.2,68.5,0,15,1,1,99,7,96,95,100.6,15,15.8,2,72,27,3.9,10.3,0.76
Dallas Goedert,47272,TE,PHI,16,43,0,24,0,-4.8,2,80,,0,0,0,0,1,0,90.2,92.3,0,21,37.5,9,24,4,62.5,15,101.7,5,33.3,0,42,62,15.5,10.5,2.8,11.6,0,62.5,50,2,4,16.7,1,2,0,51.3,61.4,1,12,0,0,75,5,93.3,70,31.3,8,11.4,0,32,8,1.6,6.4,0.46
Phillip Dorsett,9462,WR,NE,16,43,0,19,0,,0,,,0,0,,0,0,0,,39.7,0,0,0,0,25,0,100,25,0,0,0,0,0,0,,,0,11.3,1,50,,0,0,0,0,0,0,75.3,61.4,1,13,0,0,46,2,95.7,44,20.8,4,9.1,0,16,9,4.5,8,0.36
DeVante Parker,9447,WR,MIA,11,43,0,17,0,0.3,0,100,,0,0,0,0,1,0,90.6,75.6,0,19,0,0,18,4,94.4,17,100,4,23.5,0,32,31,7.8,8,1.88,11.8,0,20,33.3,1,3,50,1,1,0,70.8,65,0,9,2,1,49,1,89.8,44,39.6,5,11.4,0,9,0,0,9,0.2
Jacquizz Rodgers,6297,HB,TB,16,43,0,30,0,-2,1,100,,0,0,0,0,0,0,90.9,91.8,0,13,0,0,12,6,91.7,11,87.5,6,54.5,0,30,42,7,5,2.73,,0,,,0,0,,0,0,0,90.8,72.8,0,0,,0,0,0,,0,0,0,,0,0,0,,,
Ryan Griffin,7982,TE,HST,14,42,0,13,0,,0,,,0,0,,0,0,0,,35.4,0,0,11.4,4,35,0,80,28,0,0,0,0,0,0,,,0,7.5,1,66.7,50,2,4,6.7,1,9,0,67.6,56.6,1,47,1.8,4,224,14,92,206,78.1,21,10.2,0,203,118,8.4,14.5,0.99
Will Fuller V,10655,WR,HST,7,42,0,13,0,-2.5,0,100,,0,0,0,0,2,0,84.5,78.7,0,11,0,0,15,2,86.7,13,110.4,2,15.4,0,21,26,13,10.5,1.62,5.9,0,87.5,,0,0,0,0,3,0,89.3,67.7,0,37,1.8,1,56,7,85.7,48,112,8,16.7,0,87,45,6.4,12.4,1.81
Mike Davis,9559,HB,SEA,15,42,0,29,0,-4.5,2,90,,0,0,0,0,2,0,91.6,97.8,0,18,0,0,14,9,100,14,94.6,10,71.4,0,67,108,12,7.4,4.79,,0,,,0,0,,0,0,0,70.2,58.8,0,0,0,0,4,0,75,3,0,0,0,0,0,0,,,0
Bruce Ellington,8741,WR,DET,7,42,0,11,0,-3.2,0,100,,0,0,0,0,1,0,90.6,64,0,10,0,0,18,5,100,18,79.2,5,27.8,0,11,27,5.4,2.2,0.61,5.6,1,70,0,0,5,12.5,3,11,0,61.1,71.7,0,23,0,0,116,21,93.1,108,84.9,30,27.8,0,176,93,4.4,8.4,1.63
