player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Cole Kmet,60995,TE,CHI,17,89,0,6,0,-1,0,100,,0,0,0,0,1,0,90.6,47.5,0,11,4.1,2,49,4,87.8,43,95.8,4,9.3,0,28,32,8,7,0.65,9.2,3,58.1,18.2,2,11,13.8,4,12,0,49.3,60.2,1,23,1.1,3,285,25,95.1,271,67.3,43,15.9,0,273,82,3.3,10.9,1.01
Austin Ekeler,12164,HB,LAC,16,88,0,27,0,-4.8,6,93.8,,0,0,6.3,1,7,1,78.3,81.4,0,19,5.9,2,34,15,91.2,31,143.8,16,51.6,2,144,217,14.5,9.6,4.65,1.8,1,80,50,1,2,0,0,1,0,68.2,60.6,0,20,0,0,45,8,95.6,43,91.3,10,23.3,0,59,47,5.9,7.4,1.37
Tyler Boyd,10689,WR,CIN,16,88,0,7,0,-1.7,3,90,,0,0,0,0,2,1,91.6,51.1,0,12,0,0,39,9,97.4,38,87.9,10,26.3,0,51,66,7.3,5.7,1.34,8.6,8,75,63.6,7,11,0,0,32,1,91.7,75,4,68,0.4,2,504,57,93.5,471,105.6,76,16.1,5,748,365,6.4,13.1,1.59
Noah Fant,42388,TE,DEN,16,88,0,10,0,-5.7,1,66.7,,0,0,0,0,0,0,84.5,43.2,0,5,3.8,1,26,2,92.3,24,70.1,3,12.5,0,8,20,10,4,0.33,9.7,1,72.2,40,2,5,0,0,8,0,85.1,65.3,0,26,0,0,116,13,95.7,111,132.2,18,16.2,2,142,38,2.9,10.9,1.28
Rob Gronkowski,5567,TE,TB,12,86,0,30,0,-3,3,66.7,,0,0,0,0,1,0,84.5,45.7,0,11,15,6,40,2,80,32,79.9,3,9.4,0,16,21,10.5,8,0.5,11.7,7,72.7,66.7,2,3,15.8,3,10,0,43.1,80.8,1,28,2.4,3,123,16,93.5,115,106.4,22,19.1,1,251,125,7.8,15.7,2.18
Van Jefferson,47447,WR,LA,17,86,0,26,0,-1.4,0,85.7,,0,0,0,0,2,0,90.9,50.5,0,18,0,0,66,6,93.9,62,89.3,7,11.3,0,38,48,8,6.3,0.61,11.2,0,72.2,100,3,3,7.1,1,6,0,28.9,56.6,0,79,0,0,203,13,94.6,192,144.2,18,9.4,2,194,58,4.5,14.9,1.01
Adam Thielen,8288,WR,MIN,13,86,0,18,0,-2.4,0,100,,0,0,0,0,1,0,91.4,57.9,0,7,0,0,52,7,96.2,50,79.2,7,14,0,16,33,4.7,2.3,0.32,11.1,2,78.9,66.7,2,3,0,0,9,0,90.5,78.1,0,35,0,0,116,15,96.6,112,149.5,19,17,4,197,67,4.5,13.1,1.76
Leonard Fournette,11759,HB,TB,14,83,0,30,0,-3.5,1,84.2,,0,0,11.1,2,6,1,44.2,48,2,23,6.9,4,58,16,91.4,53,49.5,19,35.8,0,102,162,10.1,6.4,1.92,3.5,3,100,,0,0,0,0,1,0,65.4,58.9,0,11,0,0,7,2,100,7,100,2,28.6,0,16,9,4.5,8,2.29
Tim Patrick,12087,WR,DEN,16,83,0,10,0,,0,,,0,0,,0,0,0,,43,0,0,0,0,30,0,93.3,28,0,0,0,0,0,0,,,0,7.8,4,66.7,16.7,1,6,11.1,2,10,0,65.2,70.3,0,29,0.7,1,136,16,92.6,126,88.9,24,19,0,180,94,5.9,11.3,1.43
Tyler Conklin,47124,TE,MIN,17,83,0,18,0,-4.7,0,100,,0,0,0,0,3,0,91.1,89.8,0,19,20.4,11,54,7,79.6,43,102.4,7,16.3,0,60,93,13.3,8.6,1.4,7.6,2,70,33.3,1,3,0,0,5,0,90.4,64.6,0,17,1.6,1,62,7,93.5,58,90,10,17.2,0,71,38,5.4,10.1,1.22
Brandon Aiyuk,84109,WR,SF,17,83,0,28,0,0.9,1,71.4,,0,0,16.7,1,0,0,39.4,39.8,0,7,1.8,1,55,5,94.5,52,74.1,7,13.5,0,11,22,4.4,2.2,0.21,10.4,4,62.1,0,0,3,10,2,13,1,77,76.8,0,43,0.7,1,135,18,94.8,128,107.3,29,22.7,1,292,152,8.4,16.2,2.28
T.J. Hockenson,40912,TE,DET,12,81,0,11,0,-3.7,1,66.7,,0,0,0,0,0,0,90.2,38.9,0,8,15.2,7,46,4,80.4,37,70.1,6,16.2,0,12,27,6.8,3,0.32,9,3,73.7,75,6,8,0,0,16,0,91.1,69.1,2,25,1.7,4,237,28,93.2,221,84.4,38,17.2,2,231,59,2.1,8.3,1.05
Marquez Callaway,42295,WR,NO,17,81,0,20,0,,0,,,0,0,,0,0,0,,37.9,0,0,0,0,48,0,97.9,47,0,0,0,0,0,0,,,0,13.4,4,90,100,4,4,0,0,15,0,49,65.6,0,40,0,0,96,18,91.7,88,158.3,20,22.7,4,294,78,4.3,16.3,3.34
Tyler Higbee,10744,TE,LA,15,81,0,26,0,-2.2,1,93.3,,0,0,6.7,1,6,1,75.2,78.5,1,26,3.3,2,61,14,91.8,56,91.7,15,26.8,1,110,143,10.2,7.9,1.96,6.6,0,66.7,71.4,5,7,0,0,3,0,76.5,59.5,1,14,0,0,125,12,97.6,122,69.9,18,14.8,1,73,20,1.7,6.1,0.6
Mecole Hardman Jr.,42683,WR,KC,17,80,0,16,0,-3.1,5,95.7,0,0,1,0,0,14,0,93.4,96.7,0,44,0,0,59,22,96.6,57,139.3,23,40.4,2,241,310,14.1,11,4.23,6.4,7,72.1,0,0,3,3.1,1,18,1,70.8,66,0,53,0,0,243,31,94.7,230,112.7,43,18.7,2,362,310,10,11.7,1.57
Jarvis Landry,8698,WR,CLV,12,79,0,8,0,-1,2,100,,0,0,0,0,5,0,91.6,63.6,0,32,2.5,1,40,9,92.5,37,99.1,9,24.3,0,70,79,8.8,7.8,1.89,6.5,5,75,50,2,4,3.2,1,18,0,75,60.6,2,36,0,0,203,30,95.1,193,87,40,20.7,1,335,198,6.6,11.2,1.74
Odell Beckham Jr.,8647,WR,LA,14,79,0,26,0,-2,2,85.7,,0,0,14.3,1,1,0,40.5,56.9,0,8,0,0,46,6,91.3,42,82.1,7,16.7,0,26,40,6.7,4.3,0.62,8.9,0,61.5,50,1,2,11.1,1,4,0,57.5,70.3,0,40,0,0,84,8,95.2,80,113,13,16.3,1,106,58,7.3,13.3,1.33
Jared Cook,5012,TE,LAC,16,79,0,27,0,,0,,,0,0,,0,0,0,,38.3,0,0,0,0,23,0,95.7,22,0,0,0,0,0,0,,,0,9.4,0,52.6,37.5,6,16,13,3,10,0,33.6,54.7,1,23,0.4,1,284,20,94.7,269,73.2,38,14.1,2,189,59,3,9.5,0.7
Pat Freiermuth,84085,TE,PIT,16,77,0,25,0,-1.1,0,100,,0,0,0,0,2,0,91.4,70.4,0,9,0,0,38,7,89.5,34,124.1,7,20.6,2,30,38,5.4,4.3,0.88,7.7,3,73.1,83.3,5,6,5,1,11,0,81,78.8,0,22,2.1,3,146,19,87.7,128,117.1,26,20.3,2,178,82,4.3,9.4,1.39
D'Andre Swift,57212,HB,DET,13,76,0,11,0,-4.7,4,95.2,,0,0,4.8,1,4,0,89.2,91.1,0,63,13.5,7,52,20,78.8,41,128.6,21,51.2,2,152,243,12.2,7.6,3.71,-3,3,100,,0,0,0,0,3,0,53.3,60.7,0,19,0,0,28,6,85.7,24,98.6,6,25,0,46,64,10.7,7.7,1.92
Kenny Golladay,11851,WR,NYG,14,75,0,21,0,,0,,,0,0,,0,0,0,,38.7,0,0,0,0,45,0,100,45,0,0,0,0,0,0,,,0,15.1,0,33.3,0,0,2,0,0,4,0,88.9,65.2,1,23,0,0,89,4,95.5,85,14.6,12,14.1,0,56,24,6,14,0.66
Hunter Henry,10669,TE,NE,16,74,0,19,0,,0,,,0,0,,0,0,0,,36,0,0,17.1,7,41,0,80.5,33,0,0,0,0,0,0,,,0,9.7,0,62.7,50,5,10,0,0,19,0,91.5,76.3,1,32,10.5,31,296,32,84.5,250,105.9,51,20.4,5,331,81,2.5,10.3,1.32
K.J. Osborn,23503,WR,MIN,17,74,0,18,0,1,0,100,,0,0,0,0,0,0,78.7,39,0,4,1.8,1,55,1,94.5,52,83.3,1,1.9,0,4,3,3,4,0.08,9,1,81.6,57.1,4,7,3.1,1,15,0,74.1,62.8,0,64,0.7,2,274,31,92,252,147.4,38,15.1,5,375,112,3.6,12.1,1.49
Elijah Moore,84302,WR,NYJ,11,74,0,22,0,-3.5,3,100,,0,0,0,0,1,0,92,79.2,0,11,0,0,27,11,100,27,79.2,11,40.7,0,29,68,6.2,2.6,1.07,8,4,60,0,0,2,6.3,1,6,0,83.7,72.3,0,29,1.1,1,93,15,94.6,88,87.6,25,28.4,1,133,92,6.1,8.9,1.51
DeVante Parker,9447,WR,MIA,10,73,0,17,0,,0,,,0,0,,0,0,0,,41.8,0,0,0,0,24,0,95.8,23,0,0,0,0,0,0,,,0,7,0,100,100,1,1,0,0,1,0,44.1,74.9,0,15,0,0,49,3,93.9,46,111.1,3,6.5,0,32,11,3.7,10.7,0.7
Dallas Goedert,47272,TE,PHI,15,72,0,24,0,-3.9,1,90.9,,0,0,9.1,1,5,0,60.6,84.3,0,16,3.4,2,58,10,89.7,52,100,11,21.2,0,88,127,12.7,8.8,1.69,12,4,73.9,60,3,5,10.5,2,15,0,60.5,80.5,0,25,1.2,2,163,17,95.1,155,139.6,23,14.8,2,259,84,4.9,15.2,1.67
Jamison Crowder,9538,WR,NYJ,12,71,0,22,0,-2.4,1,85.7,,0,0,0,0,2,0,90.9,53.6,0,10,0,0,39,6,100,39,79.2,7,17.9,0,10,25,4.2,1.7,0.26,6.8,4,71.2,28.6,2,7,4.5,2,20,1,79.5,68.4,1,29,0.3,1,330,42,93.3,308,93.7,59,19.2,2,397,143,3.4,9.5,1.29
Dawson Knox,35883,TE,BUF,15,71,0,4,0,-2.2,3,100,,0,0,0,0,3,0,90.9,69,0,17,7.3,3,41,6,92.7,38,133.3,6,15.8,1,39,52,8.7,6.5,1.03,11.8,1,64.3,57.1,4,7,10,2,12,0,43.8,59.7,0,53,4.1,10,245,18,89.8,220,135.9,28,12.7,5,273,85,4.7,15.2,1.24
Kalif Raymond,11028,WR,DET,16,70,0,11,0,-1.6,0,87.5,,0,0,12.5,1,1,0,39.4,50.6,0,22,2,1,50,7,92,46,97.9,8,17.4,0,60,73,10.4,8.6,1.3,9.9,3,87,50,1,2,0,0,12,0,90.2,61.2,0,25,0,0,167,20,95.2,159,141,23,14.5,3,192,68,3.4,9.6,1.21
Zay Jones,11792,WR,LV,17,69,0,23,0,-5,0,100,,0,0,0,0,0,0,78.7,40.1,0,5,0,0,34,1,94.1,32,87.5,1,3.1,0,5,10,10,5,0.16,17.8,2,61.9,25,1,4,0,0,7,0,90.3,69.5,2,42,0,0,124,13,91.1,113,65.9,21,18.6,1,181,88,6.8,13.9,1.6
Emmanuel Sanders,5606,WR,BUF,14,68,0,4,0,-3,0,100,,0,0,0,0,0,0,78.7,37.9,0,-3,0,0,49,1,100,49,79.2,1,2,0,-3,0,0,-3,-0.06,15.7,0,46.7,0,0,1,12.5,1,4,0,82.5,66.3,1,41,0,0,101,7,94.1,95,39,15,15.8,0,93,25,3.6,13.3,0.98
Kendrick Bourne,12270,WR,NE,17,67,0,19,0,-1.8,3,100,,0,0,0,0,2,0,91.4,71.1,0,46,0,0,48,8,95.8,46,118.8,8,17.4,0,104,118,14.8,13,2.26,6.6,5,86.4,100,4,4,5,1,13,0,80.7,77.8,1,41,0,0,156,19,94.9,148,136.7,22,14.9,3,261,149,7.8,13.7,1.76
Zach Pascal,12303,WR,IND,16,67,0,14,0,-2.1,0,75,,0,0,0,0,0,0,90.9,48,0,9,0,0,60,6,96.7,58,77.1,8,13.8,0,6,23,3.8,1,0.1,7.7,0,59.6,25,3,12,6.7,2,9,0,58.5,50.6,0,31,0,0,411,28,92.9,382,79.7,47,12.3,1,235,70,2.5,8.4,0.62
Evan Engram,11778,TE,NYG,15,67,0,21,0,-3.9,0,80,,0,0,11.1,1,3,0,46.7,56.7,0,20,3.9,2,51,8,94.1,48,88.8,10,20.8,0,53,87,10.9,6.6,1.1,6.1,2,63.8,44.4,4,9,11.8,4,14,1,52.7,51.9,2,30,3.1,11,353,30,90.4,319,83.6,47,14.7,3,280,95,3.2,9.3,0.88
Robert Woods,7822,WR,LA,9,66,0,26,0,-2.2,0,66.7,,0,0,20,1,1,0,29.4,43.5,0,6,0,0,43,4,97.7,42,70.1,6,14.3,0,12,22,5.5,3,0.29,7.7,0,63.2,0,0,1,7.7,1,7,0,71.3,72.3,0,25,0.7,1,152,12,94.1,143,84.5,19,13.3,0,136,57,4.8,11.3,0.95
Allen Robinson II,8696,WR,CHI,12,66,0,6,0,-1,0,100,,0,0,0,0,0,0,84.5,49.2,0,1,0,0,36,1,88.9,32,79.2,1,3.1,0,1,2,2,1,0.03,13.3,1,65.2,50,1,2,0,0,8,0,90.4,68.9,2,39,0,0,139,15,95,132,50.6,23,17.4,0,168,49,3.3,11.2,1.27
Rashod Bateman,84296,WR,BLT,12,65,0,3,0,,0,,,0,0,,0,0,0,,42.6,0,0,0,0,23,0,87,20,0,0,0,0,0,0,,,0,6,0,69.2,0,0,1,10,1,6,0,74.5,65.6,2,25,0,0,79,9,94.9,75,73.7,13,17.3,1,87,39,4.3,9.7,1.16
Alvin Kamara,11822,HB,NO,13,65,0,20,0,-4.4,3,80,0,0,1,14.3,2,6,0,29.2,89.3,0,29,2.9,1,35,12,94.3,33,127.2,15,45.5,1,138,196,16.3,11.5,4.18,4.8,1,61.5,,0,0,11.1,1,4,0,29.2,60.6,0,19,0,0,41,8,90.2,37,103,13,35.1,1,75,52,6.5,9.4,2.03
Josh Jacobs,45953,HB,LV,15,64,0,23,0,-3.4,5,83.3,,0,0,9.1,1,3,0,57.1,93.4,1,29,0,0,32,10,93.8,30,64.2,12,40,0,93,129,12.9,9.3,3.1,-3.3,1,100,,0,0,0,0,1,0,53.6,62.2,0,7,0,0,16,4,93.8,15,80.2,4,26.7,0,13,26,6.5,3.3,0.87
Rondale Moore,62890,WR,ARZ,14,64,0,1,0,-3.4,7,91.2,0,0,1,3.1,1,8,1,92.2,86.9,1,29,0,0,66,31,100,66,76.7,34,51.5,0,182,290,9.4,5.9,2.76,2.5,6,78.3,50,2,4,5.3,2,14,1,80.1,76,2,77,0,0,212,36,96.7,205,85.1,46,22.4,1,323,296,8.2,9,1.58
Aaron Jones,11937,HB,GB,15,64,0,12,0,-2.4,7,80.8,,0,0,8.7,2,8,0,58.5,95.1,0,24,1.6,1,63,21,98.4,62,105.3,26,41.9,1,161,214,10.2,7.7,2.6,-3.3,1,90.9,,0,0,9.1,1,3,0,60.3,67.1,0,13,0,0,28,10,100,28,111.7,11,39.3,1,39,79,7.9,3.9,1.39
Ray-Ray McCloud III,47895,WR,PIT,15,63,0,25,0,-3.4,0,100,,0,0,0,0,0,0,91.4,49,0,7,0,0,36,8,88.9,32,79.2,8,25,0,3,30,3.8,0.4,0.09,6.8,4,61.7,37.5,3,8,9.8,4,16,1,66.6,55.1,2,24,0.6,2,324,37,92.3,299,57.5,60,20.1,0,258,116,3.1,7,0.86
Ezekiel Elliott,10638,HB,DAL,17,63,0,9,0,-3.4,0,76.9,0,0,1,0,0,3,0,61.5,54.3,0,14,1.9,1,54,10,92.6,50,86.7,13,26,0,64,100,10,6.4,1.28,27,0,0,,0,0,,0,0,0,71.6,50.9,0,0,0,0,19,0,89.5,17,39.6,1,5.9,0,0,0,,,0
Cordarrelle Patterson,7810,HB,ATL,16,63,0,2,0,-3.7,4,100,,0,0,0,0,5,0,92.5,94.7,0,28,0,0,24,13,91.7,22,100,13,59.1,0,104,152,11.7,8,4.73,2.6,1,90.9,100,1,1,0,0,4,0,91.4,92.6,0,16,0,0,53,10,94.3,50,127.7,11,22,1,81,57,5.7,8.1,1.62
Myles Gaskin,45914,HB,MIA,17,62,0,17,0,-4,1,77.8,,0,0,12.5,1,2,0,51.2,70.5,0,12,7.7,3,39,7,84.6,33,79.2,9,27.3,0,21,46,6.6,3,0.64,10,0,33.3,,0,0,0,0,0,0,90.3,79.5,0,-2,6.7,1,15,1,86.7,13,42.4,3,23.1,0,-2,2,2,-2,-0.15
C.J. Uzomah,9590,TE,CIN,16,62,0,7,0,-1.6,0,100,,0,0,0,0,2,0,90.6,65.4,0,25,8.3,3,36,5,91.7,33,97.5,5,15.2,0,37,45,9,7.4,1.12,7.4,2,58.8,0,0,1,16.7,2,6,0,44,53.1,1,32,1.5,2,133,10,94,125,97.7,17,13.6,2,130,64,6.4,13,1.04
Quez Watkins,61664,WR,PHI,17,61,0,24,0,-3.1,5,90.9,,0,0,0,0,4,0,91.8,69.2,0,36,0,0,69,10,97.1,67,125,11,16.4,1,74,102,10.2,7.4,1.1,13.7,4,73.7,66.7,6,9,0,0,18,0,90.4,78.4,2,53,0.3,1,309,28,95.5,295,88.4,38,12.9,0,427,102,3.6,15.3,1.45
Adam Humphries,10075,WR,WAS,17,61,0,32,0,-2.8,1,100,100,1,1,0,0,1,0,90.6,52.5,0,12,0,0,38,5,94.7,36,79.2,5,13.9,0,9,23,4.6,1.8,0.25,6.8,3,59.5,50,3,6,8.3,2,11,0,81.5,58,2,23,0,0,356,22,93.8,334,49.5,37,11.1,0,181,87,4,8.2,0.54
Cedrick Wilson Jr.,48170,WR,DAL,15,61,0,9,0,-1.8,0,80,,0,0,20,1,2,0,28.1,46.3,0,7,0,0,29,4,96.6,28,80,5,17.9,0,16,21,5.3,4,0.57,9,3,75.9,44.4,4,9,6.4,3,26,1,52.9,73.3,1,73,0.6,2,342,44,91.2,312,133.3,58,18.6,6,567,260,5.9,12.9,1.82
Gabe Davis,55410,WR,BUF,16,61,0,4,0,-1.4,0,80,100,1,1,20,1,0,0,28.1,36.3,0,7,0,0,37,4,100,37,79.2,5,13.5,0,13,18,4.5,3.3,0.35,11,0,68.8,50,2,4,8.3,1,7,0,50.5,68.2,0,36,0,0,120,11,92.5,111,136.5,16,14.4,3,144,44,4,13.1,1.3
Antonio Brown,5718,WR,TB,7,61,0,30,0,-2,2,87.5,,0,0,0,0,2,0,91.1,59.5,0,14,0,0,25,7,96,24,79.2,8,33.3,0,23,37,5.3,3.3,0.96,11.9,0,71.4,100,1,1,0,0,4,0,88.6,90,0,27,0,0,42,5,92.9,39,113.7,7,17.9,0,91,23,4.6,18.2,2.33
Braxton Berrios,47961,WR,NYJ,16,60,0,22,0,-3.6,1,93.8,,0,0,0,0,5,1,92.5,92.9,0,11,0,0,35,15,97.1,34,87.5,16,47.1,0,80,132,8.8,5.3,2.35,6.1,2,70.3,75,3,4,3.7,1,13,1,90.6,78.9,1,46,0,0,207,26,93.7,194,100.4,37,19.1,2,293,159,6.1,11.3,1.51
DeAndre Hopkins,7808,WR,ARZ,10,59,0,1,0,0.5,1,75,,0,0,0,0,2,0,88.7,59.3,0,13,0,0,48,3,100,48,134.4,4,8.3,1,29,25,8.3,9.7,0.6,8.8,1,75,,0,0,0,0,3,0,72.1,79,0,18,0,0,51,3,94.1,48,154.2,4,8.3,2,48,26,8.7,16,1
Allen Lazard,48135,WR,GB,15,59,0,12,0,-2.5,0,100,,0,0,0,0,3,0,90.9,57.9,0,19,1.7,1,60,6,96.7,58,129.9,6,10.3,1,34,49,8.2,5.7,0.59,9.6,3,77.4,66.7,4,6,7.7,2,15,0,51.8,64.1,0,42,0.5,1,201,24,95,191,145.6,31,16.2,4,293,144,6,12.2,1.53
Corey Davis,11760,WR,NYJ,9,59,0,22,0,-2,0,100,,0,0,0,0,0,0,78.7,43.8,0,5,0,0,23,1,95.7,22,87.5,1,4.5,0,5,7,7,5,0.23,13.8,3,35.7,0,0,4,37.5,3,3,1,29.6,63.6,3,28,0,0,77,5,94.8,73,18.8,14,19.2,0,89,31,6.2,17.8,1.22
Gerald Everett,11799,TE,SEA,15,59,0,29,0,-4.1,3,100,,0,0,0,0,2,2,91.8,52.9,0,11,6.8,3,44,9,86.4,38,81.9,9,23.7,0,33,70,7.8,3.7,0.87,5.5,0,83.3,100,2,2,0,0,5,0,62.6,59,0,34,3.6,5,139,10,90.6,126,100.3,12,9.5,0,97,39,3.9,9.7,0.77
Nico Collins,61441,WR,HST,14,59,0,13,0,2,0,100,,0,0,0,0,0,0,78.7,42.2,0,2,0,0,33,1,93.9,31,79.2,1,3.2,0,2,0,0,2,0.06,28,0,0,,0,0,,0,0,0,78,59,0,0,0,0,63,0,93.7,59,39.6,4,6.8,0,0,0,,,0
Nelson Agholor,9453,WR,NE,15,59,0,19,0,-0.5,0,100,,0,0,0,0,0,0,84.5,42.1,0,2,0,0,45,2,97.8,44,79.2,2,4.5,0,3,4,2,1.5,0.07,22,0,37.5,50,1,2,25,1,3,0,86.5,59.6,1,44,0,0,43,3,83.7,36,72.9,8,22.2,1,76,10,3.3,25.3,2.11
Michael Gallup,26075,WR,DAL,9,58,0,9,0,-3,0,100,,0,0,0,0,2,0,90.6,59.5,0,8,0,0,39,5,97.4,38,88.3,5,13.2,0,26,41,8.2,5.2,0.68,17,0,0,0,0,1,,0,0,0,52.8,73.6,0,0,0,0,28,0,89.3,25,39.6,2,8,0,0,0,,,0
Donovan Peoples-Jones,61439,WR,CLV,14,58,0,8,0,,0,,,0,0,,0,0,0,,36.5,0,0,0,0,50,0,96,48,0,0,0,0,0,0,,,0,9.8,0,25,,0,0,0,0,1,0,78.4,66.4,0,12,0,0,86,1,94.2,81,39.6,4,4.9,0,12,12,12,12,0.15
Austin Hooper,10715,TE,CLV,16,58,0,8,0,-2.8,1,100,,0,0,0,0,3,0,90.9,90.2,0,34,11.4,5,44,5,86.4,38,118.8,5,13.2,0,79,93,18.6,15.8,2.08,7.3,0,61.1,25,1,4,15.4,2,6,0,35.2,60.1,1,13,0.8,1,125,11,95.2,119,88.7,18,15.1,2,94,24,2.2,8.5,0.79
Saquon Barkley,45791,HB,NYG,13,57,0,21,0,-5.4,3,88.2,0,0,1,6.3,1,4,0,79,85.7,0,18,11.1,4,36,15,83.3,30,82.6,17,56.7,0,65,144,9.6,4.3,2.17,-3,1,75,,0,0,25,1,0,0,29,41.4,0,1,0,0,22,3,95.5,21,77.1,4,19,0,-8,9,3,-2.7,-0.38
Deonte Harty,91470,WR,NO,13,57,0,20,0,-3.8,1,75,,0,0,0,0,2,0,90.9,83.3,0,18,0,0,23,6,100,23,89.6,8,34.8,0,48,70,11.7,8,2.09,4.9,1,72.7,100,1,1,11.1,2,11,0,54,82.3,0,18,0,0,78,16,96.2,75,90.5,22,29.3,0,147,94,5.9,9.2,1.96
Byron Pringle,42345,WR,KC,17,57,0,16,0,-1,0,100,,0,0,0,0,1,0,78.7,46.6,0,3,0,0,43,1,97.7,42,79.2,1,2.4,0,3,4,4,3,0.07,12.2,2,72.7,50,2,4,14.3,4,17,0,39.7,62.9,0,40,0.4,1,265,24,91.7,243,119.6,33,13.6,1,371,129,5.4,15.5,1.53
Bryan Edwards,28486,WR,LV,16,56,0,23,0,-2,0,100,,0,0,0,0,1,0,84.5,47.4,0,12,0,0,41,1,92.7,38,116.7,1,2.6,0,12,14,14,12,0.32,19.4,0,64.3,66.7,6,9,0,0,9,0,86.2,64.5,0,51,0.7,1,146,9,94.5,138,131.5,14,10.1,1,276,79,8.8,30.7,2
Darrel Williams,13014,HB,KC,17,55,0,16,0,-3.2,6,100,,0,0,0,0,2,0,91.6,88.8,0,22,0,0,42,9,100,42,108.3,9,21.4,0,90,119,13.2,10,2.14,,0,,,0,0,,0,0,0,86.4,58.6,0,0,0,0,11,0,100,11,0,0,0,0,0,0,,,0
Mike Davis,9559,HB,ATL,17,55,0,2,0,-3.7,6,83.3,,0,0,0,0,1,1,90.9,27.5,0,20,6.9,2,29,5,86.2,25,86.8,6,24,0,29,48,9.6,5.8,1.16,,0,,,0,0,,0,0,0,57.3,39.5,0,0,0,0,14,0,92.9,13,0,0,0,0,0,0,,,0
Jalen Reagor,61697,WR,PHI,17,55,0,24,0,-1.1,5,87.5,,0,0,12.5,2,2,0,36.2,66.5,0,34,0,0,71,14,94.4,67,111.2,16,23.9,1,91,114,8.1,6.5,1.36,4.3,2,72.7,,0,0,0,0,1,0,49.6,52.8,0,13,0,0,98,8,93.9,92,75.2,11,12,0,24,15,1.9,3,0.26
Darius Slayton,25578,WR,NYG,13,55,0,21,0,-2,0,100,,0,0,0,0,0,0,84.5,51.1,0,9,0,0,38,2,100,38,93.8,2,5.3,0,13,17,8.5,6.5,0.34,18.5,0,33.3,0,0,1,0,0,2,0,42.5,53,1,22,0,0,64,2,96.9,62,48.6,6,9.7,1,27,5,2.5,13.5,0.44
Jerry Jeudy,61103,WR,DEN,10,54,0,10,0,-2.5,0,100,,0,0,0,0,0,0,88.7,52.3,0,5,0,0,16,2,87.5,14,79.2,2,14.3,0,2,7,3.5,1,0.14,7.4,4,80,25,1,4,3,1,17,1,73.8,70.8,0,36,0,0,207,32,94.2,195,102.3,40,20.5,0,342,157,4.9,10.7,1.75
David Njoku,11784,TE,CLV,16,53,0,8,0,-3.9,2,100,,0,0,0,0,4,0,91.1,90.9,0,31,8.6,3,35,7,91.4,32,116.1,7,21.9,0,83,110,15.7,11.9,2.59,12.8,2,68.4,75,3,4,7.1,1,6,0,76.6,71.9,1,71,2.5,3,118,13,91.5,108,120.6,19,17.6,3,200,81,6.2,15.4,1.85
Ty Johnson,45769,HB,NYJ,15,53,0,22,0,-5.4,1,87.5,,0,0,0,0,3,0,91.1,95,0,23,0,0,22,7,95.5,21,105.7,8,38.1,0,75,113,16.1,10.7,3.57,-1,0,50,,0,0,50,1,0,0,27.4,42.7,0,4,0,0,13,1,92.3,12,56.3,2,16.7,0,4,10,10,4,0.33
Nick Westbrook-Ikhine,47861,WR,TEN,16,53,0,31,0,-1,0,100,,0,0,0,0,0,0,78.7,40.2,0,5,0,0,42,1,95.2,40,87.5,1,2.5,0,5,6,6,5,0.13,8.9,2,76.9,66.7,4,6,0,0,11,0,88,68.9,0,46,0.7,1,137,20,94.9,130,121.6,26,20,1,266,96,4.8,13.3,2.05
Tyler Johnson,48054,WR,TB,17,53,0,30,0,-2,0,66.7,,0,0,0,0,1,0,84.5,43.9,0,9,0,0,55,2,94.5,52,75.7,3,5.8,0,13,18,9,6.5,0.25,8,1,72.7,100,2,2,5.9,1,6,0,68.1,56.9,0,23,0,0,162,16,98.1,159,91.9,22,13.8,0,154,62,3.9,9.6,0.97
Nyheim Hines,48103,HB,IND,17,53,0,14,0,-4.5,6,92.9,,0,0,0,0,2,0,72.7,95.6,0,9,3,1,33,13,84.8,28,110.1,14,50,1,66,121,9.3,5.1,2.36,4.8,6,63.6,,0,0,12.5,1,2,0,66.5,78.3,0,10,0,0,60,7,85,51,72.5,11,21.6,0,46,59,8.4,6.6,0.9
