player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Hayden Wolff,98362,QB,W MICHIGAN,8,77.5,204,226,6.4,2.63,8,5,2.1,65.5,148,0,77,6.3,261,10,68,347,34.7,62.3,62.6,56.1,0,5,277,1,23.4,86.9,6.9,18,13,0,14,8,8,2.9,1500,6.6
Grayson McCall,98002,QB,COAST CAR,7,74.2,213,224,8.9,2.52,0,9,3.8,67.4,151,0,77,4.4,251,7,83,141,52.3,79.9,79.7,63.5,4,6,269,2,15.6,97.7,4.8,12,14,0,7,10,7,2.6,1919,8.6
Zion Webb,63555,QB,JVILLE ST,12,57.5,212,223,11.5,2.3,9,14,6,50.2,112,0,53,8.2,242,10,66,196,70.8,71.6,54,83.6,0,8,253,2,17,65,3.7,9,10,0,2,6,12,4.7,1445,6.5
Garrett Shrader,98212,QB,SYRACUSE,10,72.2,205,217,10.1,2.73,3,6,2.6,63.1,137,0,86,7.4,269,11,88,304,29.8,70.1,62.5,76.2,1,6,281,2,26.7,95.7,8.6,23,28,0,8,13,13,4.6,1693,7.8
Dante Moore,173983,QB,UCLA,9,68.6,185,214,10.3,2.72,9,14,6.4,53.3,114,0,103,10.2,255,13,73,324,26.9,57.7,58.1,52,3,9,262,2,26.2,77.4,10.6,27,14,0,17,11,12,4.6,1609,7.5
Taylen Green,145996,QB,BOISE ST,13,65.2,204,214,10.3,2.72,0,9,3.9,56.5,121,0,68,9,236,12,75,120,66.2,68.4,60.2,73.7,2,9,250,3,8.8,83.1,2.5,6,13,2,6,11,11,4.4,1759,8.2
Cooper Legas,101286,QB,UTAH ST,9,73,196,212,10,2.67,4,14,6.2,65.1,138,0,75,3.5,244,5,75,329,61.9,73.8,70.6,68,4,8,258,2,24,106.2,7.4,18,14,0,8,19,12,4.7,1815,8.6
Mitch Griffis,123386,QB,WAKE,9,67.2,186,207,11.1,3.09,10,3,1.3,59.9,124,0,106,0.8,284,1,83,339,29.8,55.1,54,57.1,6,7,305,1,36.8,83.4,13.7,39,38,0,5,9,20,6.6,1542,7.4
Jiya Wright,77688,QB,LA MONROE,10,61.3,191,204,10.5,2.79,4,8,3.7,52.5,107,0,78,8.5,241,10,63,209,28.6,54.4,54.6,56.6,2,8,257,2,25.6,71.2,8.3,20,17,0,7,10,15,5.8,1246,6.1
Chandler Morris,122938,QB,TCU,7,73,196,204,9,2.82,2,7,3.3,65.2,133,0,78,7,233,10,81,305,67.9,79.4,70.9,83.6,0,5,238,1,12.8,97.1,4.3,10,16,0,6,12,11,4.6,1532,7.5
Trexler Ivey,122184,QB,CHARLOTTE,10,63.6,187,204,9,2.66,2,6,2.7,54.9,112,1,76,5.9,228,7,59,136,50.3,48.5,47.6,59.3,2,10,245,3,23.7,59.7,7.9,18,6,1,12,4,13,5.3,1263,6.2
Jason Bean,83529,QB,KANSAS,9,68.8,189,199,13.4,2.86,2,17,8.1,62.3,124,0,58,4.6,218,6,91,198,50.8,77.8,78.2,63,1,7,229,1,12.1,114.1,3.2,7,11,0,7,18,13,5.7,2130,10.7
AJ Swann,157186,QB,VANDERBILT,6,64,186,196,10.9,2.51,0,17,8.1,54.6,107,0,58,10.1,213,12,67,333,76.9,67.4,64.8,73.3,2,7,229,4,19,84.1,5.2,11,6,0,8,12,11,4.8,1457,7.4
Max Johnson,124099,QB,TEXAS A&M,8,74.7,174,193,9.8,2.92,0,10,4.8,61.1,118,0,100,9.2,221,12,71,312,38.4,78.8,80.2,57.5,4,5,236,4,12,89.1,5.4,12,16,0,15,9,13,5.5,1452,7.5
Katin Houser,158386,QB,MICH STATE,11,66.5,179,191,8.4,2.59,3,4,1.9,58.6,112,0,66,5.9,214,7,52,223,59,41.3,40.4,56.1,2,5,231,2,24.2,75.3,7.5,16,7,0,7,6,14,6.1,1137,6
Brett Gabbert,97404,QB,MIAMI OH,8,71.7,180,188,12.7,2.49,0,12,6.1,59,111,0,54,14,223,18,77,221,68.1,79.4,80.6,61.2,0,5,237,3,25.9,98.9,6.3,14,21,0,8,13,6,2.5,1610,8.6
Christian Veilleux,145086,QB,PITTSBURGH,7,59.7,176,186,11.2,2.34,2,6,3.1,50.5,94,0,62,10.5,197,11,46,268,55.2,38.3,43,39.4,3,8,203,3,11.3,65.1,3.6,7,4,2,3,7,11,5.4,1175,6.3
Ken Seals,124359,QB,VANDERBILT,10,69.3,166,179,7.8,2.79,5,8,4.3,58.7,105,0,93,8.7,203,10,50,333,44.8,63.4,60.3,66.3,0,4,212,1,14,89.6,6.4,13,11,0,8,11,10,4.7,1181,6.6
Cade McConnell,73935,QB,UTEP,7,62.8,156,174,11.7,2.78,2,10,5.5,52.9,92,0,52,6.1,195,6,55,330,41.9,47.9,50.2,46.9,2,4,204,5,25,82.5,6.7,13,7,0,14,6,15,7.4,1437,8.3
Riley Leonard,143862,QB,DUKE,7,70.2,151,167,9.2,2.95,5,4,2.2,56.9,95,0,84,10.4,201,11,67,154,48,77.5,65,86.5,0,3,217,2,10.7,75.5,4.5,9,25,2,9,3,6,2.8,1102,6.6
Noah Kim,129623,QB,MICH STATE,5,64.9,154,162,10,2.68,2,11,6.4,56.2,91,0,50,9,169,9,49,223,65.2,60.8,56.7,70.7,0,6,181,2,8,73.8,2.4,4,3,1,5,6,10,5.5,1090,6.7
Grayson Loftis,170054,QB,DUKE,6,68,147,161,9.1,2.58,8,9,5.1,56.5,91,0,56,9,174,9,55,154,64.3,71.6,70.8,61.5,3,4,189,1,10.7,81.4,3.4,6,7,0,3,8,4,2.1,1006,6.2
McCae Hillstead,174761,QB,UTAH ST,8,67.5,151,159,10.4,2.76,1,10,6,59.7,95,0,75,6.9,193,7,53,329,57,68.6,68.7,59.1,1,8,202,1,22.7,81.9,8.8,17,16,0,6,11,9,4.5,1065,6.7
Heinrich Haarberg,144993,QB,NEBRASKA,9,64.3,143,157,11.3,3.07,5,5,3,49,77,0,81,16.3,193,15,49,238,35.7,55.2,47.1,64.1,1,7,202,0,25.9,64.9,10.9,21,15,0,8,7,12,5.9,967,6.2
Braedyn Locke,157141,QB,WISCONSIN,5,65.7,137,155,8.3,2.74,7,3,1.9,49.7,77,0,39,14.4,162,13,38,349,36.1,51.6,52.7,53.9,1,1,168,3,17.9,72.4,4.3,7,0,2,8,5,7,4.2,775,5
Zeon Chriss,156733,QB,LA LAFAYET,7,75.3,146,153,10,2.89,1,6,3.7,66.7,102,0,53,7.3,185,8,64,207,51,78.4,67.9,79.3,3,5,195,0,18.9,101.3,5.4,10,22,0,3,11,11,5.6,1222,8
Tony Muskett,142933,QB,VIRGINIA,6,78.5,130,150,7.9,2.63,4,6,3.9,62.7,94,0,70,7.8,181,8,54,335,67.4,74.1,72.3,64.2,3,5,186,2,27.1,82.5,10.5,19,11,0,13,6,5,2.7,1036,6.9
Jack Turner,162969,QB,LA TECH,7,71.3,136,149,9.7,2.32,7,5,3.1,57.7,86,0,41,11.3,162,11,38,208,29.8,59.6,58.3,59.9,3,5,176,1,12.2,75.9,3.1,5,8,0,3,5,8,4.5,1020,6.8
Cameran Brown,184894,QB,W GEORGIA,9,66.2,133,149,10.7,2.78,4,5,3.1,53,79,0,50,10.2,188,9,51,1177,59.9,64.3,54.8,73.2,2,6,204,6,14,77.4,3.7,7,30,0,10,10,9,4.4,912,6.1
Ethan Garbers,131896,QB,UCLA,8,76.8,138,146,8.3,2.66,1,4,2.6,67.1,98,0,52,7.5,177,8,70,324,63.7,77.7,72.7,74,6,3,187,0,23.1,107,6.8,12,18,0,1,11,4,2.1,1136,7.8
Michael Alaimo,129802,QB,KENT STATE,8,62.4,133,144,11.4,2.91,3,6,4,54.9,79,0,80,4.8,188,4,48,201,76.2,60.4,63.8,48.4,0,4,196,1,30,68,12.8,24,20,0,8,2,4,2,937,6.5
John Paddock,77689,QB,ILLINOIS,6,67.4,138,143,10.6,2.4,5,9,5.7,59.4,85,0,43,8.6,150,8,57,187,48.6,76.4,75.9,56.8,0,3,167,0,14,101.1,4,6,1,0,0,9,8,4.8,1278,8.9
Chandler Fields,97286,QB,LA LAFAYET,6,77,135,143,8,2.73,2,5,3.2,67.1,96,0,41,7.7,161,8,59,207,42.1,72.5,70.2,66,0,3,172,0,29.3,96.8,7.5,12,6,0,6,7,4,2.3,1069,7.5
Maddux Madsen,163379,QB,BOISE ST,9,68,128,135,10.6,2.58,2,5,3.5,60.7,82,0,40,5.7,158,5,60,120,62.3,66.4,63.3,67.8,1,3,164,1,17.5,102.6,4.4,7,16,3,1,9,8,4.9,1197,8.9
DJ Irons,145585,QB,AKRON,5,74.6,126,133,8.8,2.89,3,5,3.6,65.4,87,0,74,7.4,166,7,37,102,44.5,62.4,55.8,69.3,1,3,175,0,17.6,77.3,7.8,13,18,1,2,3,7,4,721,5.4
Cardell Williams,156190,QB,TULSA,9,69,126,133,11.7,3.28,0,5,3.6,59.4,79,0,61,9.2,167,8,56,320,54.1,69.5,61.6,74.8,4,7,174,2,26.2,90.7,9.6,16,17,0,3,10,13,7.5,1149,8.6
Jayden de Laura,131928,QB,ARIZONA,6,76.5,119,130,7,3.18,2,8,5.9,68.5,89,0,44,2.2,146,2,56,109,60.4,77.6,74.2,73.5,0,5,151,2,15.9,105,4.8,7,9,1,8,10,7,4.6,1132,8.7
Gavin Hardison,100827,QB,UTEP,5,68.9,122,130,12.2,3.17,1,8,5.6,56.2,73,0,44,13.1,146,11,41,330,76.9,72.9,69.2,71.6,1,7,160,2,27.3,69.6,8.2,12,4,0,6,5,7,4.4,947,7.3
Tayven Jackson,157615,QB,INDIANA,6,71.5,123,129,10.4,2.78,0,6,4.4,60.5,78,0,52,11.4,139,10,46,190,63,57.3,60,49.9,1,5,147,3,11.5,71,4.3,6,4,0,5,2,9,6.1,914,7.1
Jake Retzlaff,70874,QB,BYU,4,60.7,117,126,8.8,2.94,2,4,3.1,50,63,0,45,11.3,148,8,38,128,31.7,48.3,46.7,59.8,1,3,152,2,17.8,63.2,5.4,8,11,1,5,3,9,5.9,648,5.1
Kiael Kelly,145634,QB,BALL ST,11,63.9,108,124,8.4,3.14,2,2,1.6,53.2,66,0,47,4.3,158,3,35,117,51.5,67.5,47.2,75.7,1,3,164,0,25.5,61.1,7.6,12,21,0,13,2,6,3.7,577,4.7
Tommy Ulatowski,163150,QB,KENT STATE,8,64,114,123,10.9,3.05,5,6,4.5,48.8,60,0,53,17.8,143,13,34,201,50.9,60.2,62.5,53.3,2,2,153,1,18.9,79.9,7,10,10,0,2,7,8,5.2,736,6
Ethan Vasko,163817,QB,COAST CAR,6,64.7,119,122,8.5,2.57,0,2,1.5,62.3,76,0,35,1.3,134,1,46,141,80.8,78.7,70.2,75.7,1,1,142,2,11.4,96.1,3,4,8,0,2,7,3,2.1,772,6.3
Ben Whitlock,186579,QB,W GEORGIA,7,61.4,114,122,10.2,2.24,2,11,8.6,50,61,0,27,12.9,127,9,39,1177,54,58.9,56.9,66.2,3,8,134,2,14.8,57.8,3.1,4,1,0,3,4,10,7.5,891,7.3
Conner Weigman,158683,QB,TEXAS A&M,4,78.4,111,121,10.1,2.56,2,6,4.5,67.8,82,0,55,5.7,133,5,50,312,63.1,91.9,90.9,76.2,2,2,144,0,7.3,107.4,3,4,7,2,4,8,3,2.1,979,8.1
Kirk Francis,173296,QB,TULSA,4,61.5,117,121,14.6,3.01,1,7,5.6,56.2,68,0,31,5.6,131,4,50,320,59.1,82.4,80.1,67.8,0,3,139,0,19.4,88.3,4.6,6,4,0,3,6,5,3.6,963,8
Logan Smothers,129713,QB,JVILLE ST,10,63.4,112,119,9.3,2.28,2,6,4.9,54.6,65,0,31,8.5,130,6,44,196,51.9,67.5,59.9,69,0,4,135,1,19.4,76,4.6,6,5,2,3,6,9,6.7,731,6.1
Bryson Daily,147303,QB,ARMY,11,56.1,114,119,11.6,2.56,2,5,4,49.6,59,0,42,7.8,138,5,36,114,45.3,58,39.1,68.3,3,6,146,2,16.7,74,5.1,7,11,0,0,7,10,6.8,913,7.7
AJ Padgett,163006,QB,RICE,5,70,110,117,6.3,2.58,4,6,4.7,60.7,71,0,44,7.8,142,6,43,275,46.4,45.4,45,55.5,0,6,154,2,25,79.4,7.7,11,13,0,3,8,12,7.8,711,6.1
Sawyer Robertson,146839,QB,BAYLOR,6,65.5,110,115,9.7,2.88,0,8,6.8,55.7,64,0,52,11.1,136,8,42,118,61.1,60.4,58.6,61.6,1,4,138,0,17.3,70.5,6.6,9,12,0,4,2,6,4.3,848,7.4
MJ Morris,157404,QB,NC STATE,4,68.2,110,114,9.1,2.53,1,2,1.7,56.1,64,0,45,14.7,137,11,33,248,61.1,52.8,52.1,58.3,0,5,144,1,20,77.5,6.6,9,14,0,3,7,7,4.9,723,6.3
Cole Pennington,156787,QB,MARSHALL,4,62,108,113,7.7,2.62,0,4,3.3,56.6,64,0,42,4.5,127,3,25,214,31.5,43.8,42.8,56,5,6,135,0,21.4,52.8,7.1,9,5,0,0,0,6,4.4,695,6.2
Phil Jurkovec,83533,QB,PITTSBURGH,5,56.9,109,112,12.2,2.98,0,4,3.3,50.9,57,0,57,8.1,132,5,39,268,50.3,61.6,56.1,72.5,0,3,140,3,21.1,81.6,9.1,12,6,0,3,6,6,4.3,818,7.3
Tyler Shough,83537,QB,TEXAS TECH,4,69.9,103,110,10,2.92,2,6,5.1,60.9,67,0,39,6.9,135,5,40,315,51.4,65.2,57.9,71.3,2,4,144,0,23.1,87.2,6.7,9,16,0,3,7,7,4.9,746,6.8
Jalon Jones,104762,QB,CHARLOTTE,9,76.8,95,110,7,2.96,3,5,4.2,60.9,67,0,57,8.2,142,6,35,136,52.3,65.2,60.3,67.8,0,4,153,5,24.6,68.2,9.9,14,17,0,12,2,4,2.6,646,5.9
Blake Murphy,181169,QB,LA MONROE,4,62.1,95,105,11.3,2.92,3,3,2.7,50.5,53,0,53,10.2,126,6,29,209,28.7,46.7,48,51.1,1,5,136,1,17,65.5,7.1,9,11,0,6,4,8,5.9,718,6.8
Kevin Jennings,158272,QB,SMU,7,70.4,98,105,10.1,3.03,2,7,6.4,58.1,61,0,47,11.6,125,8,40,287,47.9,77.6,80.4,59.4,2,2,130,0,10.6,83,4,5,15,0,3,5,3,2.3,618,5.9
Treyson Bourguet,158154,QB,W MICHIGAN,5,58.2,98,103,7.6,2.57,1,6,5.4,55.3,57,0,33,0,123,0,27,347,32,47.2,52.2,43.3,1,1,131,1,24.2,85.9,6.5,8,12,0,3,4,8,6.1,713,6.9
Timmy McClain,144488,QB,UCF,7,70.8,96,103,10.5,3.63,0,7,6.3,62.1,64,0,43,5.9,129,4,44,323,45.6,64.5,63.5,63.9,2,3,138,4,23.3,113.9,7.8,10,16,1,4,9,7,5.1,1065,10.3
Carlos Davis,139131,QB,UMASS,4,68.4,95,102,11.9,2.54,4,9,8.3,60.8,62,0,37,4.6,115,3,33,216,41.4,62.7,61.1,61.7,1,3,124,0,18.9,96.3,6.1,7,6,0,2,6,7,5.6,886,8.7
Tai Lavatai,121854,QB,NAVY,8,65.6,96,101,11.1,2.37,2,4,3.8,55.4,56,0,32,11.1,114,7,31,237,38.5,62.9,56.6,66.3,0,2,119,1,18.8,85.5,5.3,6,7,0,3,5,4,3.4,701,6.9
Brendan Sullivan,145034,QB,NWESTERN,7,73,89,100,9.2,3.25,1,6,5.8,63,63,0,72,3.1,151,2,41,256,54.1,56.3,56.8,55.9,0,2,156,0,33.3,96,15.9,24,27,1,9,6,5,3.2,714,7.1
Layne Hatcher,82068,QB,BALL ST,6,76.7,86,98,6.2,2.68,3,3,2.9,66.3,65,0,36,1.5,115,1,31,117,57.2,59,63.8,42.6,0,0,121,1,30.6,95.6,9.6,11,5,0,9,4,1,0.8,580,5.9
Sam Jackson V,144682,QB,CAL,5,62.1,87,96,10.4,2.85,0,5,5.1,53.1,51,0,34,5.6,109,3,31,130,59.9,71.3,64.1,74.2,0,2,111,0,14.7,79.2,4.6,5,7,0,9,5,4,3.6,556,5.8
Aveon Smith,130529,QB,MIAMI OH,8,60.9,92,96,12.4,3.02,2,6,5.9,50,48,0,40,14.3,120,8,29,221,49.3,65.5,62,63.7,0,2,126,0,25,69.7,8.3,10,13,0,2,2,5,4,638,6.6
Mason Garcia,123811,QB,E CAROLINA,6,61.8,89,95,6.3,2.9,1,1,1,50.5,48,0,49,12.7,116,7,26,156,77.6,58.7,46.9,72.4,1,2,120,0,14.3,56.8,6,7,14,0,4,1,6,5,408,4.3
Ben Finley,122864,QB,CAL,6,70.1,87,94,8.5,2.74,0,3,2.8,57.4,54,0,37,11.5,101,7,30,130,73.2,61.3,61.6,54.9,0,4,113,0,8.1,68.2,3,3,4,0,7,3,6,5.3,572,6.1
Michael Kern,97799,QB,WAKE,4,69,87,92,10.7,2.97,2,4,4.1,62,57,0,43,5,111,3,31,339,40.4,63.8,56.8,79.8,1,2,118,1,25.6,88.5,9.9,11,8,0,2,4,9,7.6,649,7.1
Logan Fife,128176,QB,FRESNO ST,7,68.6,86,91,8.6,2.68,1,3,3,57.1,52,0,35,11.9,109,7,33,169,75.9,73.5,73.2,64.8,2,2,117,1,25.7,80.9,8.3,9,9,0,2,3,1,0.9,642,7.1
Justin Lamson,144052,QB,STANFORD,9,56.8,81,90,12.7,3.11,4,4,4.1,43.3,39,0,54,15.2,119,7,32,300,54.7,66.2,54.5,70.9,2,2,127,1,24.1,52.5,10.9,13,16,0,3,0,3,2.4,510,5.7
Cade McNamara,101620,QB,IOWA,5,66.3,80,89,9.1,2.9,4,4,4.3,51.7,46,0,32,13.2,101,7,23,192,54.3,60.3,61.2,49.4,2,3,105,0,25,69.7,7.9,8,4,0,3,4,3,2.9,505,5.7
Mike Wright Jr.,124366,QB,MISS STATE,6,63.3,79,85,9.1,2.97,1,4,4.4,56.5,48,0,31,4,98,2,26,227,69.6,63.9,49.2,73.2,0,3,104,1,16.1,68.4,5.1,5,8,0,5,3,6,5.8,453,5.3
AJ Bianco,158232,QB,NEVADA,8,59,78,83,10.7,2.91,3,5,5.4,54.2,45,0,57,2.2,111,1,33,239,61,66,56.7,76.3,2,5,120,1,24.6,69.1,12.6,14,14,0,0,4,4,3.3,614,7.4
Kai Horton,144418,QB,TULANE,5,61.5,78,82,11.4,2.56,1,1,1.2,53.7,44,0,33,8.3,95,4,29,319,56.8,56.4,54.8,60.1,3,2,98,1,24.2,79.4,8.4,8,5,0,0,3,4,4.1,602,7.3
Jaden Rashada,171886,QB,ARIZONA ST,3,61.8,76,82,9,2.67,0,3,3.5,53.7,44,0,32,6.4,95,3,20,110,72.8,47.2,43.8,62.1,2,3,100,0,18.8,72.5,6.3,6,7,0,4,4,4,4,485,5.9
Kadin Semonza,174001,QB,BALL ST,4,70.7,75,82,7.9,2.7,2,1,1.2,61,50,0,29,5.7,97,3,29,117,25.2,57.7,60.4,48.1,3,5,98,0,24.1,64.1,7.2,7,8,0,2,3,4,4.1,480,5.9
Casey Thompson,77677,QB,FAU,3,79.2,72,80,5.6,2.84,4,0,0,62.5,50,0,36,12.3,87,7,27,165,53,61.6,65.2,45.2,1,5,93,0,8.3,75.6,3.4,3,3,1,2,5,3,3.2,511,6.4
Garrett Nussmeier,146757,QB,LSU,6,73,74,78,11,2.42,0,5,6,61.5,48,0,11,11.1,78,6,27,211,72.3,84,82,66.2,0,1,83,0,0,96.6,0,0,0,0,4,4,1,1.2,590,7.6
Jaylen Henderson,146054,QB,TEXAS A&M,4,79.2,72,77,9.5,3.27,2,4,4.9,68.8,53,0,38,7,104,4,36,312,75.4,65.7,64,62.3,1,1,109,0,26.3,118.7,9.6,10,16,0,2,6,3,2.8,715,9.3
Jalon Daniels,122555,QB,KANSAS,3,79.2,72,75,10.5,3.09,0,3,3.8,74.7,56,0,22,1.8,87,1,39,198,75.7,84.6,84.3,66.6,0,1,92,0,22.7,119.9,5.7,5,7,0,3,5,2,2.2,700,9.3
Nate Johnson,158489,QB,UTAH,6,66.7,69,72,8.5,2.98,0,1,1.3,54.2,39,0,42,15.2,94,7,24,328,20.9,60.5,52.5,66.2,1,0,98,0,21.4,90,9.6,9,13,0,2,3,4,4.1,499,6.9
Emory Williams,170099,QB,MIAMI FL,5,73.4,64,71,7.1,2.46,4,2,2.7,62,44,0,23,6.4,78,3,21,220,71.2,66.8,64.3,64.6,2,1,82,0,17.4,89.5,5.1,4,3,0,1,3,1,1.2,470,6.6
Maalik Murphy,157302,QB,TEXAS,6,62.9,70,71,10.1,2.09,1,4,5.4,56.3,40,0,13,9.1,74,4,20,311,48.1,52.1,52.6,47.5,0,3,77,1,7.7,73.5,1.4,1,0,0,0,3,6,7.8,477,6.7
Ben Wooldridge,82115,QB,LA LAFAYET,3,72.6,62,69,8,2.66,2,4,5.5,56.5,39,0,23,13.3,80,6,26,207,72.9,77,74,70.8,1,1,84,1,13,98,3.8,3,8,0,4,5,0,0,508,7.4
Jackson Arnold,173684,QB,OKLAHOMA,5,75,64,69,10.1,3.16,0,4,5.2,63.8,44,0,25,8.3,77,4,24,261,60.5,69.1,64.8,67.8,0,3,86,0,12,90.1,3.9,3,5,0,5,4,5,5.8,557,8.1
Zac Larrier,104193,QB,AIR FORCE,10,71.2,66,68,14.2,2.85,1,6,8.2,60.3,41,0,31,12.8,90,6,31,101,32.2,70.8,71.1,63,1,2,96,0,22.6,123,7.8,7,15,0,0,7,5,5.2,794,11.7
Grant Wells,97784,QB,VA TECH,5,61.5,65,68,9.3,2.74,0,3,4.2,54.4,37,0,25,7.5,76,3,26,337,52.8,62.3,59.9,63,0,2,79,1,16,91.5,5.3,4,4,0,3,5,1,1.3,519,7.6
Camden Orth,108965,QB,BOWL GREEN,11,65.6,64,68,8.9,2.74,1,4,5.8,57.4,39,0,24,7.1,83,3,21,122,29.4,58.5,47,66,2,5,85,1,20.8,73.5,6,5,10,0,1,5,8,9.4,486,7.1
Avery Johnson,173108,QB,KANSAS ST,7,71.9,57,66,9.5,3.21,1,3,4.4,56.1,37,0,21,9.8,72,4,28,199,65.5,73.5,59.8,76.7,0,0,74,1,9.5,104.3,2.8,2,4,0,8,5,3,4.1,479,7.3
Jake Strong,173651,QB,TEXAS TECH,2,59,61,65,11.2,2.38,1,3,4.5,53.8,35,0,11,2.8,66,1,17,315,48.3,36.2,35.1,54.9,1,6,68,0,9.1,45,1.5,1,0,0,2,2,8,11.8,409,6.3
Miller Moss,70727,QB,USC,4,80.6,62,65,9.7,2.55,0,4,6,70.8,46,0,11,8,66,4,30,326,72.4,90.7,88.9,74.7,0,1,68,0,0,134.2,0,0,1,0,3,7,1,1.5,681,10.5
Tahj Bullock,144070,QB,AKRON,7,60.7,56,64,9.2,3.02,1,0,0,46.9,30,0,44,11.8,82,4,16,102,79.7,50.9,30,74.9,3,3,88,1,27.3,54.3,14.6,12,6,0,4,3,3,3.4,262,4.1
Nate Yarnell,144037,QB,PITTSBURGH,4,73.7,57,63,11.4,2.88,1,4,6.2,65.1,41,0,21,2.4,70,1,24,268,74.2,73.5,74.9,61.4,1,1,73,1,14.3,110.2,4.3,3,4,0,4,4,3,4.1,595,9.4
Devon Dampier,171556,QB,NEW MEXICO,9,70,60,63,12.7,3.06,1,2,2.9,63.5,40,0,21,4.8,70,2,26,241,52.7,79.3,64,80.2,2,0,76,3,19,121.1,5.7,4,3,0,0,6,3,3.9,519,8.2
Jack Salopek,130662,QB,W MICHIGAN,5,84.5,58,63,4.4,2.5,2,2,3,66.7,42,0,23,14.3,74,7,16,347,58.6,67.7,68.8,57.2,0,2,77,0,21.7,70.6,6.8,5,5,0,3,1,2,2.6,316,5
Gio Lopez,172309,QB,S ALABAMA,5,79.3,58,61,6.9,2.85,1,2,3.1,67.2,41,0,20,10.9,69,5,29,288,73.5,84.4,71.4,85.7,0,2,73,0,5,98.7,1.4,1,7,0,2,4,0,0,474,7.8
Jarrett Guest,97997,QB,COAST CAR,5,78.3,60,61,9.2,2.48,1,5,7.4,72.1,44,0,12,6.4,68,3,26,141,73.3,74,74.4,63.3,0,2,75,1,8.3,134.3,1.5,1,6,0,0,7,2,2.7,696,11.4
Levi Williams,98365,QB,UTAH ST,5,76.9,52,61,11.3,2.94,2,3,4.3,57.4,35,0,33,12.5,79,5,20,329,60.4,73.9,65.2,73,1,2,88,1,15.2,92.6,6.3,5,13,0,6,5,2,2.3,425,7
Owen McCown,157688,QB,UTSA,6,77.2,57,58,6.2,2.45,0,2,3.4,74.1,43,0,23,2.3,71,1,23,331,29.3,51.3,46.4,63.3,0,3,72,0,17.4,97.1,5.6,4,8,0,1,4,6,8.3,442,7.6
Chubba Purdy,122412,QB,NEBRASKA,5,75,48,57,9.4,3.14,3,4,6.6,54.4,31,0,29,13.9,74,5,18,238,30.1,59.5,53.4,67.9,0,3,78,1,24.1,65.1,9.5,7,10,0,6,2,5,6.4,382,6.7
Tate Rodemaker,122414,QB,FLORIDA ST,7,71.4,49,56,8.7,3.07,1,2,3.3,57.1,32,0,23,8.6,63,3,26,167,51.4,71.3,75.9,59.7,0,0,69,4,17.4,117.4,6.3,4,3,0,6,5,2,2.9,510,9.1
Tucker Gleason,122475,QB,TOLEDO,5,62,50,55,13.7,2.62,0,4,7,50.9,28,0,17,9.7,57,3,24,316,29.8,82.7,78.4,72.4,3,1,60,0,5.9,90.2,1.8,1,1,0,2,4,2,3.3,383,7
Caden Veltkamp,156642,QB,W KENTUCKY,2,86.3,51,54,6,2.55,0,3,5.2,75.9,41,0,15,6.8,60,3,19,346,53.4,75.6,77.5,61.2,1,1,64,0,20,118.1,5,3,3,0,2,5,2,3.1,384,7.1
Nicco Marchiol,157363,QB,W VIRGINIA,7,67.3,52,53,9,2.67,0,0,0,56.6,30,0,19,14.3,64,5,13,343,78.2,66.5,55.2,73.3,0,3,71,0,26.3,57,7.8,5,5,0,1,2,2,2.8,239,4.5
Carlos Del Rio-Wilson,146687,QB,SYRACUSE,6,56.3,48,51,8.9,2.4,1,0,0,51,26,0,17,3.7,57,1,13,304,74.3,36.8,29.9,59.6,1,6,60,0,23.5,48,7,4,2,0,1,3,5,8.3,286,5.6
J.T. Shrout,83562,QB,ARK STATE,2,63.3,49,51,11.2,2.53,0,1,1.9,47.1,24,0,16,22.6,54,7,12,113,70.5,50,46.9,59.1,1,2,55,0,6.3,43.5,1.9,1,2,0,1,0,6,10.9,227,4.5
Brock Glenn,170335,QB,FLORIDA ST,5,53.3,45,51,11.7,2.94,3,3,5.7,37.3,19,0,31,20.8,65,5,10,167,29.1,54.2,52,61.8,1,2,69,1,19.4,35.5,9.2,6,7,0,2,0,4,5.8,229,4.5
Doug Brumfield,128348,QB,UNLV,5,64.6,48,50,10,2.59,2,2,3.8,52,26,0,18,16.1,66,5,16,325,72.7,56.9,52.7,64.6,0,2,68,0,50,49.8,13.6,9,7,0,0,0,2,2.9,252,5
Quincy Patterson II,77626,QB,TEMPLE,4,60.9,46,49,8.3,2.75,0,0,0,40.8,20,0,29,28.6,60,8,15,306,58.7,64.9,49.4,76.4,1,3,63,1,24.1,26.2,11.7,7,4,0,2,0,4,6.3,184,3.8
CJ Harris,130594,QB,OHIO,2,61.4,44,49,11.3,2.52,2,1,1.9,51,25,0,16,7.4,55,2,19,259,72.9,72.1,65.7,74,2,3,58,0,12.5,53.8,3.6,2,4,0,1,2,3,5.2,248,5.1
