player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Cole Snyder,97617,QB,BUFFALO,13,67.5,425,462,9.7,2.5,10,17,3.5,58.9,272,0,149,5.2,523,15,152,126,58.4,62,59.7,61,3,8,548,1,22.1,84.1,6.3,33,28,0,24,18,28,5.1,3012,6.5
Hunter Dekkers,122511,QB,IOWA STATE,12,74.2,442,458,7.5,2.61,2,15,3.2,65.9,302,1,155,7.9,507,26,160,193,71.4,73.7,74.7,56.8,2,14,527,3,17.4,85.8,5.3,27,21,1,11,19,13,2.5,3044,6.6
Seth Henigan,144267,QB,MEMPHIS,13,73.9,437,456,9.1,2.79,4,25,5.1,64.3,293,0,162,9.3,546,30,176,218,63.5,80.5,80.6,62.3,2,8,582,3,21,97.3,6.2,34,53,1,12,22,14,2.4,3597,7.9
Stetson Bennett,60387,QB,GEORGIA,15,76.3,430,454,9.4,2.53,6,28,5.9,68.1,309,1,90,5.8,479,19,205,173,47.5,90.1,88.9,66.1,4,7,499,3,12.2,110.1,2.3,11,12,1,13,27,12,2.4,4132,9.1
Jack Plummer,83543,QB,CAL,12,74.7,411,453,9,2.57,3,19,3.9,62.3,282,0,183,8.1,496,25,149,130,68.1,78.4,74.9,75.4,7,9,528,3,16.9,89.6,6.3,31,12,0,32,21,18,3.4,3095,6.8
Layne Hatcher,82068,QB,TEXAS ST,12,71.4,406,447,8.1,2.74,6,17,3.7,61.7,276,0,138,4.8,492,14,119,314,60.9,58.9,59,52.3,2,10,510,5,19.6,83.4,5.5,27,15,1,32,19,21,4.1,2680,6
E.J. Warner,156185,QB,TEMPLE,11,69.2,419,443,8.5,2.31,7,13,2.8,60.5,268,0,130,7.6,454,22,148,306,55.8,60.8,63,31,1,12,473,3,5.4,83.2,1.5,7,4,0,16,18,22,4.7,3025,6.8
Tanner Mordecai,77656,QB,SMU,12,74.2,418,439,9,2.67,3,28,6,64.7,284,0,113,8.4,484,26,166,287,44.9,77.6,80.3,44.4,3,10,512,1,16.8,104.6,3.9,19,25,0,15,33,13,2.5,3486,7.9
Jayden de Laura,131928,QB,ARIZONA,12,70.4,422,438,10,3.11,3,29,6.3,62.1,272,0,163,8.4,504,25,192,109,27.6,76.3,73.7,69,1,13,528,6,16.6,95.5,5.4,27,38,2,10,25,24,4.5,3685,8.4
Tanner McKee,131770,QB,STANFORD,12,72,393,433,7.8,2.51,7,15,3.3,61.2,265,0,148,6.4,499,18,145,300,74.2,75.4,75.2,55.7,2,8,525,0,27,83.8,8,40,24,7,24,13,8,1.5,2949,6.8
Sam Hartman,77618,QB,WAKE,12,71.2,410,430,12.8,2.99,8,25,5.4,62.8,270,0,167,7.5,504,22,190,339,44.5,88.4,89.4,55.9,8,12,535,2,22.2,108.1,7.3,37,37,0,4,38,18,3.4,3700,8.6
Connor Bazelak,99135,QB,INDIANA,10,64.6,390,428,8.2,2.52,5,7,1.5,54.9,235,0,154,6.7,453,17,112,190,61.8,52.5,52.8,49.8,3,10,485,6,14.9,70.7,5.1,23,1,0,30,13,15,3.1,2312,5.4
Chevan Cordeiro,75886,QB,S JOSE ST,12,70.3,400,427,10.3,2.72,8,27,5.9,60.7,259,0,160,7.8,534,22,169,285,71.3,78.2,74.9,68.5,2,6,565,2,26.9,96.4,8.1,43,64,1,16,23,13,2.3,3245,7.6
Carter Bradley,77685,QB,S ALABAMA,13,75.1,401,427,8.5,2.44,10,24,5.4,64.2,274,0,133,9,482,27,177,288,74.8,75.8,76,59.3,8,12,505,5,18,98.2,5,24,30,1,7,28,16,3.2,3335,7.8
Max Duggan,99470,QB,TCU,15,74.2,391,420,9.7,2.8,13,21,4.8,63.6,267,0,162,7.9,481,23,158,305,68.9,83,77,77.6,2,8,504,5,18.5,109.2,6.2,30,30,1,13,32,15,3,3697,8.8
Austin Aune,83528,QB,N TEXAS,14,64.9,388,412,12,2.54,6,28,6.4,56.3,232,0,108,7.9,437,20,158,251,68.4,72.4,71.4,61.1,2,15,463,2,10.2,96.5,2.5,11,12,2,14,33,23,5,3551,8.6
Hayden Wolff,98362,QB,DOMINION,12,66.2,385,411,9.7,2.69,12,25,5.8,56.9,234,0,166,8.2,469,21,128,263,34.9,65.3,64.9,57.9,2,6,493,2,21.7,87.5,7.7,36,21,1,11,18,22,4.5,2904,7.1
Bo Nix,97790,QB,OREGON,13,82.3,373,408,7.4,2.62,7,16,3.7,71.8,293,0,93,4.6,440,14,170,264,77.8,86.8,79.2,81.6,2,7,466,4,6.5,115.1,1.4,6,25,0,26,29,8,1.7,3589,8.8
Spencer Rattler,97408,QB,S CAROLINA,13,77.3,362,404,7.6,2.81,1,21,5,65.3,264,0,157,5.7,476,16,129,289,36.3,64.3,64.2,55.4,5,12,500,5,17.8,90.3,5.9,28,36,1,35,18,22,4.4,3032,7.5
Brayden Schager,146078,QB,HAWAII,12,67.6,380,402,10,2.78,2,19,4.5,55,221,0,142,14,440,36,113,180,59.5,65.8,63.8,63.7,3,10,463,2,9.9,72.6,3.2,14,16,1,16,13,17,3.7,2348,5.8
Taulia Tagovailoa,97271,QB,MARYLAND,12,76.5,370,392,7.8,2.99,5,19,4.6,66.8,262,0,143,7.4,451,21,150,215,62.6,79.9,78.5,64.3,0,8,475,2,23.8,96.5,7.5,34,25,0,17,18,20,4.2,3001,7.7
Riley Leonard,143862,QB,DUKE,13,70.7,365,392,8.4,2.72,5,16,3.8,63.5,249,0,132,3.5,453,9,144,154,74.4,77.8,69.4,80,7,6,482,2,10.6,97,3.1,14,45,2,13,20,8,1.7,2951,7.5
Payton Thorne,101629,QB,MICH STATE,12,71.7,364,390,8.5,2.69,9,18,4.2,62.1,242,1,125,7.3,423,19,134,223,68.6,71.8,70.7,61.7,1,11,460,4,15.2,86.9,4.5,19,13,2,14,19,14,3,2679,6.9
C.J. Stroud,129759,QB,OHIO STATE,13,72.8,375,390,10.7,2.92,3,29,7,65.9,257,0,99,5.9,423,16,173,260,67.1,89.1,89.2,57.7,0,6,448,4,14.1,125,3.3,14,18,1,11,41,16,3.6,3684,9.4
Jayden Daniels,97993,QB,LSU,14,77.2,373,390,8.2,2.94,4,12,2.9,68.2,266,0,146,7.6,505,22,183,211,63.8,87.8,79.1,81.4,2,3,536,0,30.8,101.4,8.9,45,70,2,9,17,3,0.6,2913,7.5
Brady Cook,124199,QB,MISSOURI,13,74.6,362,388,8.5,2.67,3,17,4.2,64.2,249,0,128,7.8,454,21,138,229,61.6,75,66.7,78.4,2,7,473,3,21.1,89.6,5.9,27,36,3,18,14,18,3.8,2748,7.1
Cameron Rising,77663,QB,UTAH,13,71.8,376,387,9,2.58,2,13,3.2,64.3,249,0,118,7.8,428,21,169,328,75.3,79.1,72,80.1,2,8,446,3,6.8,102.1,1.9,8,32,2,5,26,12,2.7,3030,7.8
Dorian Thompson-Robinson,83574,QB,UCLA,13,77.4,363,384,7,2.8,6,11,2.8,69.3,266,0,146,5.3,447,15,180,324,36.8,74.8,68.6,73.7,3,10,462,3,11,106.7,3.6,16,46,0,12,27,18,3.9,3159,8.2
Bryce Young,123943,QB,ALABAMA,12,77.4,345,380,10,3.02,2,23,5.7,64.5,245,0,144,8.2,429,22,171,103,58.6,91.5,91.3,66.5,11,5,454,4,12.5,114.9,4.2,18,30,0,22,32,9,2,3325,8.8
DJ Irons,145585,QB,AKRON,10,74.6,358,380,9.1,2.89,1,11,2.8,66.1,251,2,158,6,455,16,142,102,59.9,73.1,69.4,72,3,7,473,6,25.9,86.6,9,41,32,2,16,10,15,3.2,2589,6.8
Matt McDonald,60350,QB,BOWL GREEN,12,72.8,349,378,8.6,2.75,15,14,3.5,61.1,231,0,157,9.1,439,23,123,122,61.6,73.9,71.7,66.1,6,9,469,3,22.3,91.7,8,35,24,0,8,22,16,3.4,2654,7
Jaren Hall,82094,QB,BYU,12,75.9,340,376,10,2.78,6,22,5.5,65.7,247,0,101,4.3,417,11,151,128,58,86.3,82.4,72,2,6,443,0,11.9,112.7,2.9,12,27,1,27,31,12,2.7,3162,8.4
Dillon Gabriel,86272,QB,OKLAHOMA,12,72.6,351,373,9.6,2.6,7,22,5.6,62.7,234,0,97,8.2,428,21,145,261,69.7,87,81.8,77.2,1,6,454,3,25.8,105.6,5.8,25,22,1,13,25,5,1.1,3184,8.5
N'Kosi Perry,60446,QB,FAU,12,66.3,353,371,10.6,2.47,3,35,9,58,215,0,110,8.1,412,19,140,165,26.9,77,80.9,50.6,2,5,428,1,13.6,97.7,3.6,15,25,1,12,25,17,4,2710,7.3
DJ Uiagalelei,122162,QB,CLEMSON,13,71.6,342,370,9.2,2.5,3,22,5.7,61.9,229,0,106,6.5,413,16,122,140,52.3,79.6,74.2,72.5,8,7,431,2,18.9,94,4.8,20,18,0,17,22,11,2.6,2520,6.8
Tommy DeVito,60545,QB,ILLINOIS,13,77.9,353,369,7.6,2.56,1,11,2.8,69.4,256,0,98,6.9,417,19,142,187,74.8,85.2,81.6,71,2,4,444,0,28.6,98.8,6.7,28,18,0,13,15,6,1.4,2643,7.2
Spencer Sanders,77660,QB,OKLA STATE,10,66.8,340,368,9.9,2.75,3,10,2.5,57.6,212,0,133,6.6,421,15,142,262,83.3,69.3,63.5,73.7,8,9,448,2,12,85.2,3.8,16,36,0,17,17,17,3.8,2641,7.2
Blake Shapen,122282,QB,BAYLOR,13,74.6,342,366,9.3,2.95,9,15,4,63.1,231,0,117,9.4,421,24,135,118,61,76.8,79.3,51.3,4,10,438,0,19.7,91.3,5.5,23,32,0,11,18,13,3,2781,7.6
Jaxson Dart,146409,QB,OLE MISS,13,70.5,342,362,10.6,2.76,5,25,6.4,62.4,226,0,146,6.2,415,15,140,226,50.3,79.5,75.2,71.8,7,11,450,1,9.6,94.1,3.4,14,34,0,8,20,15,3.3,2974,8.2
Grayson James,145214,QB,FIU,11,68.8,333,355,7,2.37,5,9,2.4,58,206,0,114,10,390,23,103,166,69.1,64.5,60.4,69.1,2,11,404,2,11.4,70.8,3.3,13,18,0,15,11,13,3.2,1958,5.5
Jake Haener,60596,QB,FRESNO ST,10,78.8,340,355,8.7,2.67,5,16,4.3,71.3,253,0,121,5.6,393,15,138,169,72.1,87.9,86.2,70.2,1,3,413,5,21.5,110.8,6.6,26,11,2,7,20,9,2.2,2900,8.2
Jordan Travis,77615,QB,FLORIDA ST,13,72.5,335,353,10.8,2.84,5,26,6.8,63.7,225,0,123,7.4,394,18,154,167,57.7,91.2,88.2,80.2,4,5,424,0,13.8,109.8,4.3,17,23,1,8,24,9,2.1,3208,9.1
Kurtis Rourke,97998,QB,OHIO,11,78,332,352,10,2.87,3,27,7.4,69,243,0,121,6.2,381,16,152,259,62.5,92,90.8,76.4,6,4,399,2,13.2,117.2,4.2,16,12,0,11,25,11,2.8,3261,9.3
Sean Clifford,51708,QB,PENN STATE,13,77.1,319,351,8.6,2.83,6,15,4,64.4,226,0,133,8.1,393,20,140,266,67.6,81.3,80.1,62.1,5,7,416,0,13.5,103.7,4.6,18,23,0,21,24,9,2.2,2822,8
Chase Brice,60363,QB,APP STATE,12,70.7,334,350,10.7,2.54,4,29,7.8,62.6,219,0,113,7.2,402,17,133,108,51.7,74.6,74.9,57.6,1,6,424,2,17.7,107.6,5,20,30,0,11,27,15,3.5,2922,8.3
Ben Bryant,77655,QB,CINCINNATI,11,70.4,334,350,10.4,2.43,6,23,6.3,61.1,214,0,97,8.9,386,21,126,138,57.5,81.6,84,49,5,7,400,5,24.7,97.4,6.2,24,12,1,4,21,11,2.8,2744,7.8
John Rhys Plumlee,97602,QB,UCF,13,75.1,329,347,8.1,2.9,7,19,5.1,63.4,220,0,118,10.9,405,27,129,323,40.6,81,73.2,76.6,4,8,433,2,24.6,90.1,7.2,29,27,1,6,14,21,4.8,2609,7.5
James Blackman,60382,QB,ARK STATE,11,72.4,322,347,8.6,2.67,4,15,4.2,63.7,221,0,151,5.2,396,12,117,113,72.4,77.7,76.8,58,7,3,408,1,22.5,94.4,8.6,34,14,0,14,14,5,1.2,2452,7.1
Michael Pratt,123229,QB,TULANE,13,77.3,313,340,8.9,2.72,6,13,3.7,63.2,215,0,119,11.2,409,27,143,319,73.6,89.3,81.1,82.8,8,5,421,2,24.4,111.9,7.1,29,36,2,11,27,7,1.7,3000,8.8
Gunnar Watson,83570,QB,TROY,13,73.3,307,333,9.5,2.7,9,14,4,61.6,205,0,138,8.9,387,20,123,318,28.6,82.8,82.4,55.5,7,12,408,2,28.3,87.4,10.1,39,14,0,10,14,17,4.2,2801,8.4
Brennan Armstrong,77696,QB,VIRGINIA,10,66.5,322,333,10.3,2.85,8,15,4.2,53.8,179,0,166,16.4,411,35,113,335,50.5,58.3,56.7,59.8,0,12,431,0,19.9,66.2,8,33,45,0,3,7,19,4.4,2185,6.6
Grant Wells,97784,QB,VA TECH,11,72.5,302,333,8.4,2.76,9,14,3.9,58.9,196,0,121,10.5,384,23,103,337,70.8,66.1,64.1,63.5,1,9,408,3,24.8,76.1,7.8,30,21,0,21,9,11,2.7,2176,6.5
Hendon Hooker,60593,QB,TENNESSEE,11,75.9,324,331,11.7,2.6,3,17,4.6,69.2,229,0,93,6.9,394,17,140,307,56.1,90.8,85.3,83.7,2,2,436,4,29,123.9,6.9,27,35,1,1,27,5,1.1,3135,9.5
Anthony Richardson,124393,QB,FLORIDA,12,64.3,294,330,11.5,3.18,2,19,5.5,53,175,0,142,7.4,378,14,131,163,55.9,80.3,70.7,84.8,7,9,398,4,9.2,84.3,3.4,13,32,2,25,17,13,3.3,2553,7.7
JT Daniels,83578,QB,W VIRGINIA,10,69.8,315,327,9.1,2.49,2,11,3.2,61.2,200,0,86,9.1,350,20,107,343,62.5,70,69.4,54,7,9,371,2,19.8,81.7,4.9,17,6,0,3,13,12,3.2,2107,6.4
Chandler Rogers,98683,QB,LA MONROE,12,79.4,306,325,7.1,2.56,8,7,2,67.4,219,0,160,9.9,426,24,116,209,29.1,71.8,70.5,65.2,3,7,450,3,25,95.5,9.4,40,59,3,5,15,10,2.2,2405,7.4
J.J. McCarthy,144918,QB,MICHIGAN,14,73.2,306,323,10.7,2.95,5,19,5.5,64.1,207,0,93,7.6,359,17,129,222,38.4,77.7,75,68.2,5,5,380,4,10.8,105.9,2.8,10,24,0,7,21,12,3.2,2724,8.4
Garrett Shrader,98212,QB,SYRACUSE,12,75,296,322,10.4,3.06,5,22,6.5,64,206,0,132,7.2,393,16,144,304,66.6,86.1,80.2,75.2,4,8,421,2,21.2,96.9,7.1,28,43,0,17,17,17,4,2650,8.2
Dequan Finn,97804,QB,TOLEDO,12,68.8,298,319,11,3.19,8,15,4.5,59.9,191,0,149,6.8,398,14,135,316,44.9,73.2,69.9,67.7,2,12,416,1,14.1,89.9,5.3,21,57,1,10,23,14,3.4,2263,7.1
Daniel Richardson,97103,QB,C MICHIGAN,11,66.6,305,319,8.5,2.42,6,11,3.2,56.1,179,0,98,11.8,349,24,102,134,63,62.7,60.4,66.3,1,5,375,0,20.4,84.2,5.7,20,9,0,7,15,12,3.2,2004,6.3
Kedon Slovis,100580,QB,PITTSBURGH,11,71.1,280,316,10.1,2.85,8,12,3.6,58.5,185,0,121,7,337,14,100,268,47.8,71.9,72.1,46.7,9,9,351,2,11.6,81.1,4.2,14,7,0,19,10,15,4.3,2394,7.6
Gavin Hardison,100827,QB,UTEP,10,64.6,291,316,12,2.96,6,22,6.5,51.9,164,0,103,12.8,359,24,102,330,56.9,70.9,68.9,63.5,3,8,380,2,21.4,73.4,6.1,22,19,1,15,11,17,4.5,2047,6.5
Chris Reynolds,60361,QB,CHARLOTTE,10,74.5,290,315,9.6,2.73,4,22,6.4,63.8,201,0,131,6.9,353,15,127,136,56.7,80.1,80.7,54.8,4,11,383,2,19.1,97.4,7.1,25,13,0,17,22,12,3.1,2525,8
KJ Jefferson,99129,QB,ARKANSAS,11,76.6,286,302,9.1,3.08,6,15,4.7,67.5,204,0,119,6.8,357,15,133,111,57.3,90.8,86.5,79.9,0,5,377,2,20.2,114.5,6.7,24,30,1,9,24,8,2.1,2646,8.8
Darren Grainger,78496,QB,GA STATE,12,69.8,285,299,11.7,2.94,5,17,5.2,58.5,175,0,129,12.1,382,24,125,175,48.3,77.7,73.5,71.4,4,7,412,3,27.1,95,9.2,35,47,1,4,18,17,4.1,2428,8.1
Grayson McCall,98002,QB,COAST CAR,11,78.9,285,297,9.3,2.75,0,16,5.1,69.7,207,0,103,8,351,18,135,141,59.7,86.8,86.8,65.6,4,2,371,1,19.4,122.2,5.7,20,31,0,8,24,6,1.6,2700,9.1
Quinn Ewers,127253,QB,TEXAS,10,67.5,277,296,10.5,2.44,4,19,6.3,57.8,171,0,72,8.6,319,16,113,311,43.9,71.8,70.3,59,2,6,329,1,13.9,88.1,3.1,10,8,0,13,14,12,3.6,2174,7.3
Graham Mertz,97994,QB,WISCONSIN,12,66.8,268,287,10.6,2.89,3,20,6.6,57.1,164,0,103,8.4,328,15,111,349,62.4,75.3,74.3,60,0,10,347,2,22.3,88.1,7,23,17,0,16,19,11,3.2,2125,7.4
Will Levis,83542,QB,KENTUCKY,11,75.6,266,286,8.6,2.58,4,7,2.3,65,186,0,127,7.5,336,15,118,202,57.9,68.6,65.8,64.8,2,10,357,3,26.8,99.1,10.1,34,15,0,14,19,13,3.6,2416,8.4
Todd Centeio,60552,QB,JAMES MAD,10,72.7,264,284,10.9,2.6,5,19,6.5,63.7,181,1,111,5.7,314,11,119,197,62,90.4,87.8,74.6,4,5,325,2,14.4,116.5,5.1,16,14,0,11,25,11,3.4,2682,9.4
Spencer Petras,82136,QB,IOWA,12,66.8,256,282,8.6,2.6,6,7,2.4,55.7,157,0,121,8.2,324,14,82,192,30.7,60.6,59.9,56.4,7,5,336,1,26.4,72.4,9.9,32,10,1,12,5,11,3.3,1717,6.1
Casey Thompson,77677,QB,NEBRASKA,10,74.8,258,278,11,2.77,1,21,7.1,62.2,173,1,125,10.4,317,20,107,238,46.9,82.7,79.2,71.4,10,10,335,6,16,95.4,6.3,20,19,0,9,17,16,4.8,2407,8.7
Andrew Peasley,83581,QB,WYOMING,12,63.6,250,275,9.6,2.98,6,11,3.9,52.4,144,0,89,9.4,316,15,82,351,51.2,54.9,43.6,79.3,3,9,327,2,21.3,68.1,6,19,21,0,16,10,21,6.4,1574,5.7
Taylen Green,145996,QB,BOISE ST,11,68.2,255,275,11.2,2.96,3,10,3.5,60.4,166,0,83,4.6,293,8,104,120,68.2,78.8,68,85,3,6,307,2,6,91,1.7,5,13,2,12,14,14,4.6,2031,7.4
Taylor Powell,60459,QB,E MICHIGAN,9,75.9,245,270,8.6,2.76,7,12,4.2,64.8,175,0,93,5.9,304,11,94,160,53.7,67,66.8,58.4,1,8,323,2,24.7,96,7.6,23,10,0,17,16,14,4.3,2103,7.8
Collin Schlee,98025,QB,KENT STATE,11,72.8,246,268,11.4,2.82,10,17,5.9,59.3,159,0,77,11.2,315,20,116,201,43.8,88.4,81.9,79.3,0,5,336,3,23.4,92.8,5.7,18,29,0,12,13,8,2.4,2117,7.9
TJ McMahon,83521,QB,RICE,10,68.4,247,268,10.8,2.57,11,11,3.9,59.3,159,0,121,5.9,311,10,100,275,71.2,74.3,67.7,78.3,5,14,334,2,20.7,84.8,8,25,17,1,4,18,13,3.9,2102,7.8
Ryan Hilinski,71295,QB,NWESTERN,8,63.6,247,259,8.6,2.64,5,5,1.9,55.6,144,2,62,8.3,267,13,75,256,68.4,50,47.7,66,3,7,277,5,6.5,71.4,1.5,4,3,0,4,6,17,6.1,1648,6.4
Zion Turner,158636,QB,UCONN,13,67.5,243,259,7.3,2.76,6,5,1.8,57.5,149,0,95,9.1,317,15,74,146,36,47.8,46,52.4,3,10,337,1,21.1,68.1,6.3,20,36,0,7,9,14,4.2,1405,5.4
Nate Cox,60432,QB,NEVADA,10,61.7,240,256,9.7,2.59,3,11,4,52.7,135,0,107,8.8,284,13,73,239,28.7,55.9,55.8,56.5,5,5,300,1,12.1,68.7,4.6,13,14,2,6,5,13,4.3,1495,5.8
Doug Brumfield,128348,QB,UNLV,10,76.7,240,254,8.3,2.97,1,11,4.2,64.6,164,0,99,10.9,316,20,97,325,56.7,76.1,72.7,69.5,5,5,329,1,22.2,91.9,7,22,40,0,8,10,10,3,1893,7.5
Drew Pyne,122910,QB,NOTRE DAME,11,73.8,237,254,8,2.94,9,16,6,64.6,164,0,87,6.3,294,11,109,258,44.9,69.1,72,47.9,1,6,307,1,17.2,108.1,5.1,15,25,0,7,22,6,2,2021,8
Davis Brin,77642,QB,TULSA,9,67.6,238,252,12.4,2.6,2,15,5.5,58.7,148,0,99,8.1,294,13,101,320,42.8,71.4,68.1,73.8,9,8,313,2,30.3,95.7,10.2,30,12,0,3,17,16,5.1,2142,8.5
Robby Ashford,131702,QB,AUBURN,12,62.9,221,250,9.2,3.09,4,11,4.2,49.2,123,0,127,11.5,326,16,82,115,24.9,58.6,50.1,67.4,2,7,343,0,19.7,67.6,7.7,25,51,0,23,7,15,4.4,1613,6.5
Tyler Van Dyke,122225,QB,MIAMI FL,9,75.8,231,249,8.7,2.52,6,13,4.8,62.7,156,0,77,10.9,276,19,84,220,68.2,66.8,67.7,49.6,2,5,296,0,15.6,89.8,4.3,12,11,0,10,10,11,3.7,1823,7.3
Phil Jurkovec,83533,QB,BOSTON COL,8,69.9,226,249,8.7,3.01,5,8,3.1,59,147,0,127,7,293,11,76,121,44.2,58.8,54.7,68.7,4,8,303,4,18.9,81.3,8.2,24,19,0,14,11,12,4,1711,6.9
Ben Wooldridge,82115,QB,LA LAFAYET,10,73.8,214,246,8.4,2.68,10,10,3.9,56.1,138,0,94,12.7,274,20,73,207,52.7,70.7,69.4,61.8,5,5,286,1,11.7,88.7,4,11,17,0,17,15,9,3.1,1654,6.7
Cam Fancher,145266,QB,MARSHALL,12,66.4,217,239,7.4,2.63,6,5,2,55.2,132,0,75,8.3,281,12,77,214,45.6,58.7,53,66.3,1,6,295,2,20,78,5.3,15,27,1,14,10,9,3.1,1515,6.3
Jalen Mayden,83520,QB,S DIEGO ST,8,68.3,224,238,9.5,2.73,3,6,2.4,59.2,141,0,101,7.8,276,12,99,284,62.5,76.2,64.9,88.5,2,10,285,1,17.8,86.3,6.5,18,20,1,8,12,16,5.6,2030,8.5
Clay Millen,146082,QB,COLO STATE,10,82.4,216,234,7.7,2.99,3,18,7.3,72.2,169,1,152,5.1,332,9,92,144,53,75.4,75,64.2,3,6,350,5,35.5,99.8,16.3,54,44,0,12,10,11,3.1,1909,8.2
Jalon Daniels,122555,QB,KANSAS,9,71.3,223,231,9.3,2.66,3,16,6.4,65.8,152,0,74,4.4,253,7,106,198,50.2,78.9,80.4,62.9,1,4,273,1,9.5,112,2.8,7,15,0,4,18,9,3.3,2014,8.7
Donovan Smith,73929,QB,TEXAS TECH,10,72.6,208,222,8.5,2.73,3,6,2.6,65.8,146,0,92,3.3,255,5,80,315,55.1,68.3,65.1,65.8,2,8,264,2,19.6,88.2,7.1,18,15,0,9,12,11,4.2,1506,6.8
Cooper Legas,101286,QB,UTAH ST,10,70.7,205,221,11.1,2.88,3,9,3.7,61.1,135,0,93,6.9,269,10,72,329,67.9,61.6,57.4,65.7,3,10,296,3,22.6,79,7.8,21,25,1,9,11,14,4.7,1499,6.8
Johnathan Bennett,104158,QB,LIBERTY,11,68.5,200,221,11,2.96,5,13,5.5,57.9,128,0,105,6.6,285,9,88,206,34.3,58,59.6,53.4,3,9,300,2,22.9,80.5,8.4,24,35,1,12,12,18,6,1537,7
