player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tyler Rogers,46638,QB,NEW MEX ST,11,66.3,389,403,10,2.82,5,19,4.5,55.8,225,0,129,12.8,472,33,125,242,72.1,78.6,77.4,64.6,0,12,488,1,24.8,76.2,6.8,32,37,1,8,16,15,3.1,2593,6.4
Ryan Finley,46426,QB,NC STATE,13,69.7,386,402,8.1,2.3,7,16,3.8,60.4,243,0,86,9.7,431,26,145,248,45.1,75.1,79.2,45.7,2,8,450,2,17.4,90.5,3.5,15,11,0,7,18,14,3.1,3035,7.5
Deondre Francois,46585,QB,FLORIDA ST,13,66.5,379,401,10.5,2.63,9,13,3.1,58.6,235,0,151,6.7,455,17,153,167,53.1,72,68.3,69.4,5,7,482,1,22.5,95,7.5,34,20,0,8,20,19,3.9,3338,8.3
Brett Rypien,46487,QB,BOISE ST,13,71.8,379,398,12.1,2.54,2,25,6.2,61.8,246,0,88,9.6,434,26,169,120,38.8,78.5,81,38.7,4,8,444,2,20.5,103.6,4.1,18,18,1,12,24,17,3.8,3655,9.2
Riley Neal,35543,QB,BALL ST,11,69.6,378,397,9,2.69,8,17,4.1,61,242,0,131,8,452,21,137,117,72.8,72,68.5,66.8,6,12,477,2,12.2,77.8,3.5,16,38,2,3,13,18,3.8,2535,6.4
P.J. Walker,12134,QB,TEMPLE,14,66,382,397,11.1,2.73,7,25,6,58.2,231,0,138,8.3,441,21,141,306,48.8,71.1,71.2,55.7,1,13,460,3,19.6,89.9,6.1,27,16,0,7,22,23,5,3291,8.3
Shane Buechele,12659,QB,TEXAS,12,70.5,366,394,10.5,2.35,9,23,5.5,59.9,236,0,88,8.5,446,22,127,311,72.4,63.4,66,48.5,1,11,468,1,31.8,89.3,6.3,28,24,2,16,21,19,4.1,2946,7.5
Jake Browning,46401,QB,WASHINGTON,14,70.4,365,393,11.2,2.85,9,21,5.1,61.8,243,0,156,5.4,446,14,169,340,73.8,77.7,77.5,60,0,9,466,3,17.3,116.8,6.1,27,26,0,19,43,17,3.6,3419,8.7
Trace McSorley,32819,QB,PENN STATE,14,69.1,359,391,12.8,2.85,3,27,6.6,57.3,224,0,178,9.7,459,24,156,266,42.3,74,79.4,51.5,2,8,480,3,13.5,104.5,5.2,24,43,1,26,29,15,3.1,3615,9.2
Troy Williams,46431,QB,UTAH,13,66,368,390,11,2.71,10,27,6.4,53.1,207,0,134,14.8,454,36,132,328,49.6,69.2,72,50.6,1,8,488,2,19.4,79.9,5.7,26,37,1,10,15,20,4.1,2748,7
Nick Mullens,12282,QB,SO MISS,11,74.2,360,387,8.8,2.37,9,16,3.9,63,244,0,108,8.6,409,23,138,296,61.6,83.8,85.6,50.9,7,11,429,5,15.7,98.5,4.2,17,4,1,10,24,15,3.5,3255,8.4
Jalen Hurts,40291,QB,ALABAMA,15,75.1,345,383,8.1,2.93,7,14,3.5,62.7,240,0,130,7.3,460,19,134,103,41,71.4,69.2,65.4,2,9,477,3,17.7,94.7,5,23,53,0,29,23,14,2.9,2769,7.2
J.T. Barrett IV,46387,QB,OHIO STATE,13,75.8,347,382,9.5,2.85,15,14,3.5,61.3,234,0,142,11,442,29,122,260,68.6,74.7,74.3,65.2,7,7,463,6,19,94.3,6.1,27,32,2,11,24,10,2.2,2555,6.7
Kyle Shurmur,29110,QB,VANDERBILT,13,67.2,344,380,10,2.76,10,9,2.3,53.7,204,0,159,11.7,428,27,131,333,58.6,59.3,61.7,40.8,5,10,447,6,19.5,70.2,7.2,31,16,5,16,9,19,4.3,2409,6.3
Zach Terrell,12086,QB,W MICHIGAN,14,81.2,357,378,9.2,2.62,5,16,4.1,69.8,264,0,98,9,426,26,174,347,49.4,84,85.4,57.6,8,4,443,0,15.3,124,3.5,15,33,1,7,33,12,2.7,3540,9.4
Josh Allen,46601,QB,WYOMING,14,67,339,378,13.7,2.94,8,43,10.6,55.3,209,0,171,7.9,459,18,167,351,46.2,82.1,84.6,57.4,5,15,489,3,15.8,91.6,5.9,27,53,4,22,28,19,3.9,3202,8.5
Taysom Hill,12112,QB,BYU,12,70.5,349,377,9.4,2.87,6,7,1.7,58.6,221,0,168,10.2,448,25,146,128,46.1,65.7,61.2,67.2,5,11,479,2,13.1,75,4.9,22,48,6,11,12,19,4,2322,6.2
Conner Manning,39390,QB,GA STATE,10,65.3,354,374,10.4,2.13,7,20,5.2,55.3,207,0,107,10.4,391,24,114,175,59.6,64.2,65.4,42.4,3,13,405,4,8.4,77.9,2.3,9,8,0,10,16,16,4,2684,7.2
Brogan Roback,25079,QB,E MICHIGAN,10,69.3,355,373,11.8,2.74,4,32,8.1,59,220,0,129,10.6,409,26,134,160,67.8,85.3,85.1,61.5,1,7,433,0,7.8,89.6,2.4,10,26,1,12,18,18,4.2,2698,7.2
Jacob Eason,46444,QB,GEORGIA,13,68.1,342,373,9.9,2.55,8,20,5.1,54.7,204,0,115,12.4,405,29,121,173,63.8,65.7,63.7,59.7,5,8,427,3,17.4,80.2,4.9,20,11,1,17,16,12,2.8,2430,6.5
Sam Darnold,29048,QB,USC,13,75.8,347,370,9.2,2.64,5,21,5.4,66.5,246,0,103,6.5,414,17,166,326,41.1,84.8,86.7,55.9,4,9,436,2,6.8,110,1.7,7,32,3,11,31,14,3.2,3086,8.3
Chase Litton,34874,QB,MARSHALL,10,67.9,361,370,11,2.5,0,14,3.5,61.9,229,0,103,6.5,397,16,123,214,58.8,72.5,71.8,51.6,0,9,427,1,23.3,94.5,6,24,3,1,8,24,15,3.5,2609,7.1
Andrew Ford,27063,QB,UMASS,10,69.7,350,365,10.9,2.9,2,22,5.8,60.8,222,0,150,9,410,22,133,216,58.3,74,71.6,73.9,3,14,428,3,21.3,90.9,7.8,32,9,0,10,26,19,4.4,2657,7.3
DeShone Kizer,11807,QB,NOTRE DAME,12,68.2,343,363,11.1,2.82,3,19,5,58.7,213,1,121,9,413,21,141,258,60.9,67.7,69.3,57.6,6,9,429,2,19.8,98.2,5.8,24,25,1,10,26,19,4.4,2934,8.1
Trevor Knight,12009,QB,TEXAS A&M,11,65.2,336,362,9.8,2.64,5,14,3.7,53.3,193,0,127,11.9,401,26,119,312,52.8,62.1,60.5,63.1,2,7,420,3,11,83.9,3.5,14,22,0,19,19,19,4.5,2432,6.7
Kent Myers,30603,QB,UTAH ST,12,69.3,332,362,9.2,2.46,17,17,4.5,58.3,211,0,137,8.3,415,19,115,329,55,61.9,62.4,56.9,1,8,436,1,19.7,78.2,6.5,27,26,1,11,10,18,4.1,2390,6.6
Nick Fitzgerald,46497,QB,MISS STATE,13,64.3,347,361,10.8,2.71,7,15,3.9,54.3,196,0,107,12.1,395,27,117,227,65.5,69.6,57.2,78,3,10,417,2,15,83.2,4.1,16,18,0,4,21,21,5,2430,6.7
Baker Mayfield,46518,QB,OKLAHOMA,13,79.8,346,360,10.3,3.02,2,20,5.3,70.6,254,0,112,8,406,22,177,261,49.9,93.8,94.6,56.6,1,8,428,2,14.3,134.5,3.9,16,25,1,10,40,10,2.3,3959,11
Joshua Dobbs,11890,QB,TENNESSEE,13,72.4,344,360,8.6,2.8,4,16,4.3,62.5,225,0,153,9.6,418,24,151,307,50.4,78.1,67.9,81,2,12,430,1,16.3,99.3,6,25,29,2,8,27,18,4.2,2943,8.2
Eric Dungey,46458,QB,SYRACUSE,9,78.1,315,355,8.4,2.46,8,19,5.1,64.5,229,0,120,6.9,421,17,123,304,47.3,65.1,68.8,53.5,4,7,442,3,20,93,5.7,24,40,0,28,15,18,4.1,2668,7.5
Dallas Davis,13241,QB,S ALABAMA,11,67.6,333,352,11.2,2.5,8,27,7.4,56.5,199,0,102,11.6,396,26,129,288,62.7,74.3,73.7,61.3,0,12,413,2,23.5,77.7,6.1,24,19,2,9,11,18,4.4,2726,7.7
Philip Nelson,46574,QB,E CAROLINA,10,77.7,332,350,7,2.31,5,15,4.1,67.4,236,0,95,8.5,392,22,133,156,74.9,77.5,76.7,61.6,0,8,411,2,20,95.1,4.8,19,22,0,13,16,12,2.9,2617,7.5
Tyler Jones,46534,QB,TEXAS ST,11,74,319,347,5.7,2.68,4,5,1.4,63.1,219,0,146,7.2,403,17,117,314,63.8,55.9,57.4,51.7,3,14,413,5,24,74.3,8.7,35,20,4,17,11,21,5.1,2153,6.2
Justice Hansen,46349,QB,ARK STATE,13,67.2,323,341,10.4,2.49,9,13,3.6,57.8,197,0,98,9.2,382,20,127,113,29.2,69.1,73.7,43.8,1,8,399,1,19.4,92.2,5,19,19,1,7,19,13,3.3,2712,8
David Washington,23616,QB,DOMINION,13,67.9,315,338,11.1,2.66,4,28,7.8,59.5,201,0,127,6.1,378,13,139,263,65.8,82.6,83.8,59,3,5,402,4,11.8,111,4,15,23,0,16,31,9,2.2,2839,8.4
McKenzie Milton,40110,QB,UCF,10,67.1,304,336,7.2,2.9,5,12,3.4,57.7,194,1,122,4.9,392,10,95,323,34,50,48.2,57,3,7,410,2,21.3,75.9,6.6,26,28,0,24,10,16,3.9,1974,5.9
Dru Brown,38491,QB,HAWAII,13,70.9,313,335,10.7,2.79,9,20,5.6,62.1,208,0,86,6.3,383,14,124,180,31.2,65.3,70.3,49,2,7,409,6,23.3,95,5.2,20,27,1,10,19,24,5.9,2493,7.4
Quinton Flowers,46580,QB,USF,13,68,325,334,9.9,2.69,3,20,5.8,62.9,210,0,87,5,390,11,137,327,77.8,87.8,77.2,81.8,0,7,403,1,12.6,104.9,2.8,11,43,0,6,24,11,2.7,2819,8.4
Wilton Speight,46399,QB,MICHIGAN,12,69.2,318,331,9.9,2.76,6,18,5.2,61.6,204,0,139,7.3,363,16,121,222,70.3,72.6,72.1,52.6,4,7,375,0,14.4,94.7,5.5,20,12,0,3,18,18,4.8,2538,7.7
Jason Driskel,46547,QB,FAU,12,73.4,312,329,8.8,2.5,6,17,5,60.8,200,0,118,12.7,387,29,121,165,44.5,69,64.3,70.4,2,11,398,0,19.5,78.7,5.9,23,32,2,7,9,19,4.8,2427,7.4
Taylor Lamb,46422,QB,APP STATE,13,73.2,302,328,8.8,2.53,0,17,4.9,60.4,198,0,89,10.4,359,23,127,108,63.3,77,77.1,62.9,5,8,378,5,14.6,86.4,3.6,13,18,2,19,15,12,3.2,2276,6.9
Chad Kelly,12008,QB,OLE MISS,9,71.5,312,328,10.7,2.42,8,16,4.6,62.5,205,0,117,8.1,379,18,147,226,41.7,80.9,81.4,61,4,8,404,1,15.4,98.3,4.7,18,31,0,4,19,18,4.5,2758,8.4
Chason Virgil,39592,QB,FRESNO ST,10,63.4,295,326,10,2.57,9,18,5.2,51.2,167,0,113,10.7,373,20,94,169,73.2,66.5,66.9,54.6,2,10,392,3,17.7,71.1,5.4,20,26,0,20,13,11,2.8,2020,6.2
James Morgan,25694,QB,BOWL GREEN,11,65,306,325,10.9,2.63,10,15,4.3,56,182,0,94,8.5,356,17,108,122,49.7,57.2,56.1,56.5,3,15,382,1,18.1,72.7,4.8,17,13,0,6,16,23,6,2088,6.4
Anthony Jennings,46485,QB,LA LAFAYET,13,68.8,295,322,8.8,2.73,3,13,3.8,59.3,191,0,105,5.9,378,12,100,207,71.7,60.1,56.3,62.6,2,13,398,3,34.3,74.2,9.5,36,20,0,22,11,17,4.3,2171,6.7
Sefo Liufau,12064,QB,COLORADO,12,76.1,297,320,8.4,2.71,5,18,5.3,62.8,201,0,143,11.1,375,25,100,143,57.9,67.6,74.2,50.2,7,6,393,0,16.1,88.9,6.1,23,31,0,11,11,10,2.5,2364,7.4
Tyler Stehling,46429,QB,RICE,11,70.9,306,316,9.2,2.46,3,19,5.7,61.4,194,0,102,10.6,381,23,106,275,53.3,69.8,68.4,61.8,1,7,404,3,28.4,83.6,7.6,29,35,0,6,12,14,3.5,2042,6.5
Mitch Leidner,46437,QB,MINNESOTA,12,65.3,297,313,10.4,2.63,3,11,3.4,55.6,174,0,140,10.3,353,20,111,225,77.5,69.6,63.7,71.9,2,12,366,2,12.1,70,4.8,17,23,5,6,8,18,4.9,2180,7
Nathan Peterman,11926,QB,PITTSBURGH,13,72,289,311,9.7,2.78,5,27,8.1,59.5,185,0,97,11.1,363,23,132,268,33.9,75.6,77.8,55.7,2,7,388,3,11.3,109.5,3,11,37,4,11,27,18,4.6,2855,9.2
Manny Wilkins,46604,QB,ARIZONA ST,10,71,293,311,9.2,2.69,4,10,3,63.3,197,0,122,5.3,388,11,114,110,68.2,61.3,60.5,59.5,2,9,411,2,27.9,86.9,8.8,34,41,0,12,12,12,2.9,2329,7.5
Tyree Jackson,46481,QB,BUFFALO,10,61.1,296,309,11.4,2.38,5,16,4.9,52.8,163,0,89,9.9,349,18,92,126,63.2,61.1,62.8,54,3,9,364,0,11.2,67.4,2.9,10,28,0,5,9,14,3.8,1765,5.7
Kenny Potter,46562,QB,S JOSE ST,11,67.7,282,308,10.3,3.13,9,19,5.8,59.4,183,0,148,4.2,389,8,122,285,69,75.1,71.9,67.9,4,10,410,0,28.4,86.1,10.8,42,39,0,13,16,16,3.9,2273,7.4
C.J. Beathard,11859,QB,IOWA,13,73.5,264,304,7.1,2.78,7,13,4.2,55.9,170,0,139,12.4,357,24,100,192,73.5,66.5,65.3,60.8,7,10,365,5,20.9,80,8.1,29,24,0,26,17,12,3.3,1924,6.3
John Wolford,46454,QB,WAKE,12,65,280,300,10.8,2.85,3,11,3.5,55.3,166,0,115,8.8,362,16,105,339,64.7,63.9,59,69.8,2,10,381,4,26.1,68.9,8.3,30,31,0,15,9,12,3.1,1774,5.9
Dalton Sturm,46488,QB,UTSA,13,69.8,275,300,10.6,2.9,6,18,5.7,56.3,169,0,130,12,369,23,111,331,67.6,72.1,67.8,69.5,0,6,389,3,26.2,93.1,9.2,34,34,0,19,20,14,3.6,2170,7.2
Greg Windham,46533,QB,OHIO,10,65.6,273,297,10.5,2.6,8,18,5.6,54.2,161,1,109,10.1,326,18,98,259,58.8,75.4,75,64.1,6,8,350,2,8.3,78.3,2.8,9,19,0,10,14,11,3.1,1894,6.4
Tommy Armstrong Jr.,46589,QB,NEBRASKA,11,59.9,277,296,11,2.51,8,7,2.2,51,151,0,106,9,310,15,109,238,79,60.6,54.8,67.9,2,8,331,1,5.7,79.8,1.9,6,5,1,8,14,15,4.5,2180,7.4
Alex McGough,46420,QB,FIU,9,69.6,263,286,8.9,2.38,8,13,4.3,58.4,167,0,75,8.7,314,16,93,166,38.5,64,66.5,49.6,3,11,331,2,16,77.4,3.8,12,16,0,12,13,15,4.5,1891,6.6
Bryant Shirreffs,46413,QB,UCONN,9,67.9,268,283,9.8,2.76,6,15,5.1,58.7,166,0,126,8.8,374,16,106,146,58.3,55.4,62.5,45.3,3,6,385,2,21.4,80,7.2,27,59,0,6,7,10,2.6,2010,7.1
Seth Russell,46467,QB,BAYLOR,9,65.3,268,280,11.9,2.17,4,13,4.5,54.3,152,0,43,13.1,315,23,94,118,62.8,62.9,54.9,73.9,1,8,327,1,27.9,90.8,3.8,12,22,1,6,20,16,4.9,2125,7.6
Patrick Towles,46478,QB,BOSTON COL,13,66,250,275,10,3.21,5,19,6.6,50.2,138,0,125,16.4,351,27,99,121,39.9,61.6,65.8,51,0,7,368,7,21.6,74.1,7.7,27,49,0,20,12,18,4.9,1731,6.3
Danny Etling,23519,QB,LSU,11,69.5,246,270,11.8,2.84,6,9,3.2,59.3,160,0,108,6.4,305,11,102,211,54.7,63.9,64.3,52,2,5,315,3,14.8,90.1,5.2,16,17,0,16,11,8,2.5,2123,7.9
Jesse Ertz,46473,QB,KANSAS ST,13,66.7,252,265,10.8,2.92,4,9,3.2,57.4,152,0,93,9.5,318,16,98,199,74.2,72.8,58.9,81.2,0,4,335,4,22.6,82.5,6.6,21,31,0,9,9,11,3.3,1754,6.6
Stephen Johnson,38260,QB,KENTUCKY,12,65.6,247,265,10.7,2.71,6,12,4.3,54.7,145,0,124,10.5,317,17,101,202,28.2,59.9,55.5,64.9,7,6,331,1,16.1,86.4,6.3,20,32,0,5,13,18,5.4,2022,7.6
Tyler O'Connor,46460,QB,MICH STATE,11,66.3,249,262,10.4,2.74,0,7,2.5,58.8,154,0,107,6.7,301,11,101,223,29.2,51.9,56.3,40.9,2,9,320,0,19.6,88.4,7,21,18,0,11,16,19,5.9,1970,7.5
Mike Fafaul,23735,QB,UCLA,8,67.5,237,261,10,2.81,7,5,1.8,51.7,135,0,85,15.6,286,25,74,324,67.8,54.6,56.8,42.5,2,11,300,0,12.9,68.5,3.8,11,13,2,13,12,16,5.3,1599,6.1
Mason Fine,46629,QB,N TEXAS,10,68.4,247,261,8.3,2.5,6,5,1.8,59.4,155,0,97,8.3,314,14,79,251,27.3,47.6,47.7,52.5,2,5,332,0,39.2,76.4,12.1,38,14,0,6,6,21,6.3,1574,6
Hayden Moore,46410,QB,CINCINNATI,7,66.5,242,256,10.3,2.36,2,11,4.2,57,146,0,76,9.3,291,15,88,138,63.9,52.9,52.9,57,2,7,299,3,23.7,80.9,6.2,18,15,0,10,11,20,6.7,1744,6.8
Justin Herbert,28237,QB,OREGON,8,73.8,244,255,9.8,2.71,6,15,5.6,63.5,162,0,93,10,292,18,91,264,62.1,77.2,77,60.4,2,4,304,0,19.4,105,6.2,18,19,0,3,19,10,3.3,1936,7.6
Christian Chapman,27211,QB,S DIEGO ST,14,70.2,235,253,9.8,2.86,0,12,4.5,60.5,153,0,97,7.3,322,12,108,284,53.7,64.3,66.4,50.2,5,6,336,4,29.9,101.9,9,29,40,2,11,20,10,3,1999,7.9
Thomas Woodson,26372,QB,AKRON,8,68.1,232,242,13.8,2.44,2,25,9.4,60.3,146,0,79,7.6,268,12,88,102,60.5,72.3,73.5,53,2,6,293,0,16.5,101.1,4.9,13,13,0,6,17,16,5.5,2070,8.6
Glen Cuiellette,28861,QB,TULANE,12,52.6,211,236,13.7,2.76,4,12,4.7,42.4,100,0,89,9.9,263,11,62,319,49.6,47.5,48.4,49.6,7,8,283,0,20.2,60.6,6.8,18,9,0,14,10,17,6,1314,5.6
Josh Rosen,35460,QB,UCLA,6,71.6,215,232,9.6,2.78,2,12,4.9,59.1,137,0,96,11,251,17,86,324,38.2,78.5,76.4,65.2,5,5,262,0,14.6,91.1,5.6,14,5,1,9,10,13,5,1916,8.3
Wes Lunt,12050,QB,ILLINOIS,8,66.4,220,232,9.5,2.64,2,3,1.3,54.7,127,0,80,13,250,19,66,187,35.7,60.2,62.2,36.3,0,3,258,1,17.5,78.5,5.6,14,4,0,10,8,9,3.5,1376,5.9
Hasaan Klugh,46434,QB,CHARLOTTE,11,67.5,203,224,8.5,2.52,8,7,2.9,53.6,120,0,61,12.4,252,17,72,136,67.1,59.1,54.8,63.9,5,3,269,2,23,81.3,5.6,14,14,0,8,10,12,4.5,1356,6.1
Jacob Park,12662,QB,IOWA STATE,10,70.2,215,224,10.6,2.78,3,18,7.6,58.5,131,0,67,13.2,246,20,81,193,58.9,79.9,81.3,56.6,2,5,261,1,17.9,92.4,4.9,12,9,0,4,12,11,4.2,1773,7.9
Sean White,46598,QB,AUBURN,11,73.9,199,211,8.7,2.47,6,9,4.1,63,133,0,67,9.5,238,14,83,115,51.1,71.8,72.8,58.3,1,3,248,2,22.4,96.1,6.3,15,11,2,3,9,10,4,1679,8
Austin Appleby,12316,QB,FLORIDA,9,72.8,191,210,8,2.71,5,7,3.2,60.5,127,0,77,8.6,237,12,62,163,58.4,52.1,57.4,40.1,1,7,244,4,26,83.2,8.4,20,7,0,13,10,10,4.1,1447,6.9
