player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Matt Breida,12271,HB,NYG,17,24,0,21,-0.5,0,83.3,100.0,1,1,16.7,1,1,0,45.8,48.0,0,16,11.1,5,45,5,75.6,34,79.2,6,17.6,0,16,14,2.8,3.2,0.47,0,3.1,1,86.7,100.0,2,2,0.0,0,4,0,80.0,65.3,0,15,13.5,13,96,13,83.3,80,91.7,15,18.8,0,90,75,5.8,6.9,1.13
Eric Saubert,11929,TE,DEN,17,23,0,10,9.6,1,60.0,100.0,1,1,25.0,1,1,0,36.2,59.6,0,22,16.2,6,37,3,73.0,27,114.2,5,18.5,1,27,6,2.0,9.0,1.0,0,7.6,1,66.7,0.0,0,2,9.1,1,4,0,58.5,49.2,1,25,5.3,8,152,10,90.1,137,57.9,15,10.9,0,101,54,5.4,10.1,0.74
Chase Edmonds,45851,HB,DEN,13,23,0,10,7.5,3,75.0,0.0,0,1,25.0,1,3,0,36.2,53.6,0,27,17.1,7,41,3,73.2,30,115.6,4,13.3,0,49,33,11.0,16.3,1.63,0,1.3,0,60.0,0.0,0,1,30.8,4,3,0,27.8,35.8,0,19,15.5,20,129,9,81.4,105,73.5,15,14.3,0,77,59,6.6,8.6,0.73
Brock Wright,60994,TE,DET,17,23,0,11,1.5,0,100.0,100.0,1,1,0.0,0,7,0,76.5,88.8,0,51,29.6,21,71,8,63.4,45,158.3,8,17.8,4,109,98,12.3,13.6,2.42,0,3.8,0,69.2,,0,0,25.0,3,6,0,29.1,51.8,0,25,31.4,50,159,9,65.4,104,92.5,13,12.5,0,102,68,7.6,11.3,0.98
Zach Gentry,36049,TE,PIT,17,23,0,25,3.3,0,75.0,50.0,1,2,0.0,0,2,0,70.5,55.3,0,11,22.2,14,63,3,69.8,44,86.5,4,9.1,0,21,8,2.7,7.0,0.48,0,3.0,0,84.2,0.0,0,1,5.9,1,4,0,66.7,48.9,0,32,23.9,42,176,16,72.7,128,91.0,19,14.8,0,111,93,5.8,6.9,0.87
Ezekiel Elliott,10638,HB,DAL,15,23,0,9,1.5,1,75.0,,0,0,0.0,0,1,0,70.5,53.2,0,31,21.8,19,87,3,73.6,64,107.3,4,6.3,0,41,41,13.7,13.7,0.64,0,-0.3,0,81.3,50.0,1,2,0.0,0,3,0,80.0,52.3,0,11,13.0,22,169,13,83.4,141,79.2,16,11.3,0,46,44,3.4,3.5,0.33
O.J. Howard,11774,TE,HST,13,23,0,13,13.5,0,0.0,,0,0,,0,0,0,,42.9,1,0,25.6,10,39,0,66.7,26,0.0,4,15.4,0,0,0,,,0.0,0,9.4,0,60.0,100.0,1,1,10.0,1,6,0,77.3,76.4,0,26,19.6,20,102,9,76.5,78,130.6,15,19.2,2,140,58,6.4,15.6,1.79
Josh Oliver,47083,TE,BLT,17,23,0,3,6.0,0,50.0,0.0,0,1,0.0,0,2,0,70.5,67.0,0,19,17.1,7,41,3,80.5,33,111.1,6,18.2,1,40,25,8.3,13.3,1.21,0,12.5,1,61.5,100.0,1,1,11.1,1,4,0,54.9,55.7,0,40,14.7,20,136,8,82.4,112,83.5,13,11.6,0,94,40,5.0,11.8,0.84
Amari Rodgers,61212,WR,HST,13,23,0,13,8.6,1,87.5,100.0,2,2,0.0,0,5,0,76.5,72.9,0,37,0.0,0,51,7,90.2,46,117.7,8,17.4,0,98,37,5.3,14.0,2.13,0,12.2,1,64.3,33.3,1,3,10.0,1,7,1,57.0,60.1,0,28,0.0,0,102,9,98.0,100,112.8,14,14.0,1,112,33,3.7,12.4,1.12
Clyde Edwards-Helaire,57279,HB,KC,10,22,0,16,1.5,2,80.0,,0,0,11.1,1,7,0,54.5,69.7,0,16,14.6,7,48,8,79.2,38,134.2,10,26.3,2,67,60,7.5,8.4,1.76,0,0.2,3,50.0,,0,0,0.0,0,2,0,70.5,64.0,0,25,7.9,6,76,3,86.8,66,81.9,6,9.1,0,55,58,19.3,18.3,0.83
Damien Harris,35134,HB,NE,11,22,0,19,1.3,0,75.0,0.0,0,1,0.0,0,0,0,72.1,55.9,0,7,25.6,10,39,3,69.2,27,79.2,4,14.8,0,14,10,3.3,4.7,0.52,0,0.6,3,83.3,100.0,2,2,9.1,1,4,0,58.5,63.2,0,15,14.3,9,63,10,82.5,52,90.3,12,23.1,0,68,60,6.0,6.8,1.31
Alec Ingold,34934,FB,MIA,17,22,0,17,-4.0,0,0.0,,0,0,,0,0,0,,50.0,0,0,19.0,4,21,0,71.4,15,39.6,1,6.7,0,0,0,,,0.0,0,2.0,2,70.6,,0,0,7.7,1,4,0,61.8,59.1,0,17,21.6,30,139,12,77.7,108,103.3,17,15.7,1,93,89,7.4,7.8,0.86
Keelan Cole Sr.,51593,WR,LV,14,22,0,23,27.7,0,66.7,0.0,0,1,0.0,0,2,0,68.3,55.2,0,21,1.7,1,60,2,95.0,57,109.7,3,5.3,0,41,1,0.5,20.5,0.72,0,13.1,1,41.7,0.0,0,2,16.7,1,3,0,45.8,50.8,0,18,0.7,1,134,5,94.8,127,53.8,12,9.4,0,49,21,4.2,9.8,0.39
Jake Ferguson,61081,TE,DAL,16,22,0,9,3.0,3,80.0,,0,0,0.0,0,3,0,73.4,88.6,0,30,31.0,13,42,4,64.3,27,158.3,5,18.5,1,65,52,13.0,16.3,2.41,0,2.9,1,92.3,,0,0,0.0,0,4,0,80.0,67.8,0,22,30.5,29,95,12,67.4,64,96.8,13,20.3,0,94,58,4.8,7.8,1.47
Steven Sims,48341,WR,PIT,12,22,0,25,8.8,0,60.0,0.0,0,1,0.0,0,1,0,70.5,51.8,0,15,0.0,0,41,3,90.2,37,71.3,5,13.5,0,23,17,5.7,7.7,0.62,0,3.1,0,62.5,50.0,1,2,0.0,0,3,0,78.0,52.9,0,11,0.0,0,102,10,98.0,100,68.0,16,16.0,0,53,44,4.4,5.3,0.53
Kyle Juszczyk,7912,FB,SF,16,22,0,28,-1.8,2,100.0,,0,0,0.0,0,2,0,72.1,66.4,0,18,20.0,9,45,4,71.1,32,137.5,4,12.5,1,30,37,9.3,7.5,0.94,0,3.2,3,80.0,100.0,1,1,7.7,1,5,0,61.8,57.6,0,35,10.0,16,160,12,86.9,139,104.4,15,10.8,0,136,98,8.2,11.3,0.98
Michael Thomas,10681,WR,NO,3,22,0,20,11.5,0,75.0,100.0,2,2,0.0,0,3,0,70.5,77.0,0,21,0.0,0,21,3,90.5,19,145.8,4,21.1,1,40,5,1.7,13.3,2.11,0,10.5,0,68.8,66.7,4,6,8.3,1,8,0,63.2,71.6,0,20,0.0,0,73,11,95.9,70,89.3,16,22.9,0,115,20,1.8,10.5,1.64
Joshua Kelley,13750,HB,LAC,13,22,0,27,1.0,0,100.0,,0,0,0.0,0,1,0,64.7,55.8,0,22,38.2,21,55,1,50.9,28,118.8,1,3.6,0,22,21,21.0,22.0,0.79,0,1.7,2,80.0,,0,0,7.7,1,3,0,61.8,57.2,0,11,20.5,23,112,12,77.7,87,88.3,15,17.2,0,78,67,5.6,6.5,0.9
Trenton Irwin,48080,WR,CIN,9,22,0,7,10.9,1,57.1,50.0,1,2,0.0,0,4,0,72.1,72.3,0,32,0.0,0,51,4,94.1,48,126.8,7,14.6,1,63,24,6.0,15.8,1.31,0,12.0,1,69.2,50.0,2,4,0.0,0,6,0,77.3,66.7,0,23,0.0,0,123,9,92.7,114,123.6,13,11.4,1,119,30,3.3,13.2,1.04
Adam Trautman,109795,TE,NO,15,22,0,20,4.4,1,66.7,50.0,1,2,0.0,0,4,0,75.6,72.8,0,20,24.5,12,49,6,73.5,36,88.7,9,25.0,0,67,53,8.8,11.2,1.86,0,3.9,0,90.0,0.0,0,1,0.0,0,2,0,77.3,59.5,0,18,34.1,45,132,9,62.9,83,102.5,10,12.0,0,86,55,6.1,9.6,1.04
Damiere Byrd,9964,WR,ATL,14,22,0,2,18.0,1,50.0,,0,0,0.0,0,2,0,68.3,69.0,0,47,0.0,0,36,2,88.9,32,135.4,4,12.5,1,66,30,15.0,33.0,2.06,0,22.3,1,53.3,20.0,1,5,11.1,1,6,0,54.9,59.2,2,21,0.0,0,119,8,97.5,116,40.0,15,12.9,0,119,36,4.5,14.9,1.03
Sterling Shepard,10674,WR,NYG,3,21,0,21,6.0,0,66.7,100.0,1,1,33.3,1,0,0,29.9,55.2,0,16,0.0,0,16,2,93.8,15,86.8,3,20.0,0,21,5,2.5,10.5,1.4,0,11.4,1,61.1,25.0,1,4,8.3,1,4,0,60.2,62.3,0,65,0.0,0,88,11,90.9,80,102.3,18,22.5,1,133,47,4.3,12.1,1.66
MyCole Pruitt,9576,TE,ATL,13,21,0,2,5.3,0,75.0,50.0,1,2,0.0,0,3,0,70.5,84.6,0,7,37.0,10,27,3,55.6,15,117.7,4,26.7,3,13,6,2.0,4.3,0.87,0,5.6,0,73.3,,0,0,8.3,1,5,0,60.6,71.9,0,29,40.6,39,96,11,55.2,53,99.0,15,28.3,0,129,75,6.8,11.7,2.43
Ty Johnson,45769,HB,NYJ,11,21,0,22,-0.3,0,100.0,,0,0,0.0,0,1,0,72.1,58.4,0,16,26.8,11,41,4,70.7,29,100.0,4,13.8,0,32,33,8.3,8.0,1.1,0,3.8,2,33.3,,0,0,25.0,1,1,0,36.2,42.7,1,12,20.0,12,60,3,80.0,48,2.8,9,18.8,0,23,13,4.3,7.7,0.48
Johnny Mundt,12206,TE,MIN,17,21,0,18,1.4,0,80.0,100.0,1,1,20.0,1,4,0,41.6,60.1,0,12,29.2,14,48,4,66.7,32,132.9,5,15.6,1,32,29,7.3,8.0,1.0,0,1.3,2,100.0,,0,0,0.0,0,5,0,80.0,59.7,0,17,24.4,32,131,13,74.0,97,100.3,13,13.4,0,105,88,6.8,8.1,1.08
Javonte Williams,77803,HB,DEN,4,21,0,10,6.0,0,0.0,0.0,0,1,,0,0,0,,51.9,0,0,35.3,6,17,0,64.7,11,39.6,1,9.1,0,0,0,,,0.0,0,-0.8,3,75.0,0.0,0,1,10.0,1,3,0,57.0,61.6,0,13,17.4,8,46,9,80.4,37,81.9,12,32.4,0,50,63,7.0,5.6,1.35
Darrell Henderson,41193,HB,JAX,10,21,0,15,30.0,0,0.0,,0,0,,0,0,0,,47.3,0,0,21.3,10,47,0,74.5,35,39.6,1,2.9,0,0,0,,,0.0,0,-0.6,1,88.9,,0,0,0.0,0,4,0,82.2,54.6,0,15,14.7,25,170,16,83.5,142,88.7,18,12.7,0,95,106,6.6,5.9,0.67
Ray-Ray McCloud III,47895,WR,SF,17,21,0,28,7.0,0,75.0,100.0,1,1,0.0,0,1,0,72.1,63.3,0,15,0.0,0,52,3,88.5,46,134.4,4,8.7,1,29,8,2.7,9.7,0.63,0,15.9,0,60.0,50.0,1,2,18.2,2,7,0,41.4,70.5,0,42,0.0,0,97,9,95.9,93,104.0,15,16.1,0,187,71,7.9,20.8,2.01
John Bates,42275,TE,WAS,16,20,0,32,5.0,0,0.0,,0,0,100.0,1,0,0,28.8,35.9,0,0,35.8,19,53,0,54.7,29,39.6,2,6.9,0,0,0,,,0.0,0,6.4,0,77.8,0.0,0,1,0.0,0,4,1,80.6,57.5,0,20,33.9,43,127,14,63.0,80,110.2,18,22.5,1,108,53,3.8,7.7,1.35
Marcus Johnson,11074,WR,NYG,14,20,0,21,8.5,0,37.5,0.0,0,2,25.0,1,3,0,36.2,57.5,0,18,0.0,0,54,3,85.2,46,54.7,8,17.4,0,41,16,5.3,13.7,0.89,0,11.6,0,75.0,100.0,1,1,14.3,1,3,0,49.2,55.2,0,16,0.0,0,115,6,97.4,112,94.8,8,7.1,0,58,21,3.5,9.7,0.52
Ashton Dulin,91479,WR,IND,12,20,0,14,11.0,0,83.3,100.0,3,3,0.0,0,5,0,73.4,77.2,1,18,3.2,1,31,5,93.5,29,66.7,6,20.7,0,57,8,1.6,11.4,1.97,0,15.8,0,62.5,33.3,1,3,0.0,0,4,0,73.4,59.0,1,23,0.0,0,79,5,91.1,72,92.2,8,11.1,1,73,12,2.4,14.6,1.01
Breshad Perriman,9459,WR,TB,11,19,0,30,18.6,0,50.0,0.0,0,3,0.0,0,3,0,72.1,71.7,0,28,0.0,0,34,4,100.0,34,118.8,8,23.5,1,68,11,2.8,17.0,2.0,0,15.6,3,33.3,0.0,0,4,25.0,1,2,1,36.2,48.2,0,14,0.0,0,87,3,95.4,83,45.6,9,10.8,0,34,32,10.7,11.3,0.41
DeeJay Dallas,55632,HB,SEA,13,19,0,29,-0.8,0,100.0,,0,0,0.0,0,2,0,72.1,67.4,0,41,12.5,5,40,4,75.0,30,118.8,4,13.3,0,52,55,13.8,13.0,1.73,0,1.2,1,90.9,,0,0,0.0,0,3,0,78.0,64.1,0,10,21.0,17,81,10,77.8,63,88.3,11,17.5,0,57,62,6.2,5.7,0.9
Pharaoh Brown,12247,TE,CLV,16,19,0,8,2.8,0,66.7,100.0,1,1,0.0,0,1,0,72.1,63.2,0,11,18.9,7,37,4,78.4,29,71.5,6,20.7,0,20,25,6.3,5.0,0.69,0,9.0,2,58.3,66.7,2,3,22.2,2,5,0,35.3,58.7,1,30,20.6,20,97,7,74.2,72,48.3,12,16.7,0,93,55,7.9,13.3,1.29
Durham Smythe,47257,TE,MIA,16,19,0,17,,0,,,0,0,,0,0,0,,48.7,0,0,46.7,14,30,0,53.3,16,0.0,0,0.0,0,0,0,,,0.0,0,4.4,0,75.0,0.0,0,1,0.0,0,6,0,79.4,58.3,0,26,32.8,61,186,12,64.5,120,94.5,16,13.3,0,115,50,4.2,9.6,0.96
Kadarius Toney,61245,WR,KC,9,19,0,16,2.0,0,33.3,,0,0,50.0,1,1,0,28.8,52.7,0,8,0.0,0,19,1,94.7,18,81.9,3,16.7,1,8,12,12.0,8.0,0.44,0,4.3,5,91.7,,0,0,8.3,1,5,0,63.2,73.5,0,38,0.0,0,58,11,89.7,52,109.7,12,23.1,0,124,71,6.5,11.3,2.38
KhaDarel Hodge,26104,WR,ATL,16,19,0,2,11.0,0,100.0,,0,0,0.0,0,1,0,68.3,74.8,0,18,0.0,0,10,1,90.0,9,118.8,1,11.1,0,18,7,7.0,18.0,2.0,0,11.4,2,70.6,50.0,2,4,7.7,1,6,0,61.8,76.4,0,39,0.0,0,64,12,95.3,61,125.6,17,27.9,1,184,54,4.5,15.3,3.02
Cam Sims,47908,WR,WAS,17,18,0,32,15.3,0,33.3,,0,0,0.0,0,1,0,64.7,54.1,0,12,0.0,0,42,1,97.6,41,46.5,3,7.3,0,12,15,15.0,12.0,0.29,0,16.3,0,40.0,0.0,0,3,0.0,0,2,0,72.1,51.6,1,21,0.0,0,113,4,95.6,108,13.8,10,9.3,0,43,1,0.3,10.8,0.4
Mitchell Wilcox,47234,TE,CIN,15,18,0,7,0.7,1,100.0,,0,0,0.0,0,2,0,70.5,68.5,0,18,22.6,12,53,3,67.9,36,158.3,3,8.3,1,39,37,12.3,13.0,1.08,0,5.0,0,92.3,,0,0,0.0,0,3,0,80.0,51.8,0,18,9.5,14,148,12,86.5,128,93.3,13,10.2,0,83,34,2.8,6.9,0.65
Michael Bandy,91824,WR,LAC,9,18,0,27,7.0,0,100.0,,0,0,0.0,0,2,0,68.3,61.9,0,15,0.0,0,31,2,96.8,30,106.3,2,6.7,0,19,5,2.5,9.5,0.63,0,10.0,0,53.3,33.3,1,3,11.1,1,3,0,54.9,55.0,0,25,2.3,2,87,8,95.4,83,66.0,15,18.1,0,70,15,1.9,8.8,0.84
Zach Pascal,12303,WR,PHI,17,18,0,24,6.7,1,77.8,66.7,2,3,0.0,0,5,0,75.6,68.3,0,34,0.0,0,62,7,96.8,60,147.2,9,15.0,1,94,54,7.7,13.4,1.57,0,5.0,0,83.3,,0,0,0.0,0,3,0,45.8,53.9,1,10,0.0,0,86,5,94.2,81,52.8,6,7.4,0,37,21,4.2,7.4,0.46
Lawrence Cager,34914,TE,NYG,6,18,0,21,3.8,1,100.0,,0,0,0.0,0,3,0,41.6,59.4,0,14,7.9,3,38,4,81.6,31,144.8,4,12.9,1,37,22,5.5,9.3,1.19,0,6.6,1,64.3,0.0,0,1,0.0,0,5,0,77.3,64.2,2,20,4.0,3,75,9,93.3,70,40.2,14,20.0,0,81,57,6.3,9.0,1.16
Alexander Mattison,45817,HB,MIN,17,18,0,18,-6.0,0,0.0,0.0,0,1,,0,0,0,,47.7,0,0,31.7,19,60,0,60.0,36,39.6,1,2.8,0,0,0,,,0.0,0,-1.6,4,83.3,100.0,1,1,16.7,2,3,0,29.5,42.4,0,16,14.8,18,122,10,82.0,100,118.4,12,12.0,1,69,94,9.4,6.9,0.69
Travis Homer,45859,HB,SEA,10,17,0,29,,0,,,0,0,,0,0,0,,51.7,0,0,38.5,10,26,0,53.8,14,0.0,0,0.0,0,0,0,,,0.0,0,3.1,4,92.9,,0,0,0.0,0,6,0,80.6,69.9,0,27,20.7,18,87,13,75.9,66,130.1,14,21.2,1,133,96,7.4,10.2,2.02
Tyler Allgeier,83639,HB,ATL,16,17,0,2,-1.7,1,100.0,,0,0,0.0,0,2,0,70.5,61.0,0,20,25.0,13,52,3,71.2,37,100.0,3,8.1,0,24,29,9.7,8.0,0.65,0,-2.2,4,92.3,,0,0,0.0,0,6,0,80.6,62.6,0,26,22.2,39,176,12,73.3,129,130.1,13,10.1,1,118,142,11.8,9.8,0.91
Cedrick Wilson Jr.,48170,WR,MIA,15,17,0,17,10.3,0,75.0,50.0,1,2,25.0,1,3,0,36.8,70.4,0,21,0.0,0,31,3,96.8,30,113.5,4,13.3,0,47,21,7.0,15.7,1.57,0,10.0,0,72.7,0.0,0,1,0.0,0,5,0,76.5,61.5,0,20,0.0,0,89,8,96.6,86,91.9,11,12.8,0,77,30,3.8,9.6,0.9
Albert Okwuegbunam,41933,TE,DEN,7,17,0,10,8.5,0,0.0,0.0,0,2,,0,0,0,,47.9,0,0,0.0,0,25,0,92.0,23,39.6,2,8.7,0,0,0,,,0.0,0,5.1,4,66.7,0.0,0,1,20.0,2,3,0,35.3,55.7,0,25,3.4,3,88,8,89.8,79,113.2,12,15.2,1,80,45,5.6,10.0,1.01
DeSean Jackson,4363,WR,BLT,7,17,0,3,21.7,0,33.3,,0,0,0.0,0,1,0,64.7,61.6,0,12,0.0,0,13,1,92.3,12,46.5,3,25.0,0,12,0,0.0,12.0,1.0,0,18.1,0,61.5,25.0,1,4,0.0,0,4,0,77.3,80.1,0,62,0.0,0,57,8,91.2,52,98.6,13,25.0,0,141,23,2.9,17.6,2.71
Kenny Golladay,11851,WR,NYG,12,17,0,21,6.0,0,0.0,0.0,0,2,100.0,1,0,0,27.9,45.6,0,0,0.0,0,54,0,88.9,48,39.6,3,6.3,0,0,0,,,0.0,0,11.8,0,46.2,20.0,1,5,14.3,1,4,0,52.1,62.5,0,25,0.0,0,97,6,93.8,91,92.1,13,14.3,1,81,11,1.8,13.5,0.89
Justin Jackson,29539,HB,DET,12,17,0,11,9.3,0,33.3,,0,0,66.7,2,0,0,26.5,30.0,0,6,24.4,10,41,1,65.9,27,42.4,3,11.1,0,6,3,3.0,6.0,0.22,0,-0.8,4,75.0,,0,0,18.2,2,5,0,38.7,53.4,0,15,13.5,10,74,9,85.1,63,93.1,12,19.0,0,82,98,10.9,9.1,1.3
Khalil Shakir,84140,WR,BUF,14,17,0,4,10.4,0,57.1,,0,0,20.0,1,3,0,45.8,71.1,0,28,0.0,0,46,4,91.3,42,92.6,7,16.7,0,72,54,13.5,18.0,1.71,0,9.8,0,62.5,100.0,1,1,0.0,0,3,0,73.4,57.9,0,31,0.0,0,90,5,93.3,84,88.0,8,9.5,0,65,17,3.4,13.0,0.77
Cam Akers,57206,HB,LA,15,17,0,26,2.5,0,50.0,,0,0,0.0,0,1,0,68.3,58.1,0,3,19.5,8,41,2,75.6,31,56.3,4,12.9,0,4,4,2.0,2.0,0.13,0,0.8,5,83.3,100.0,1,1,0.0,0,6,0,78.0,65.2,0,17,20.6,27,131,10,77.9,102,99.7,12,11.8,0,95,110,11.0,9.5,0.93
David Sills V,34579,WR,NYG,9,17,0,21,6.5,0,50.0,100.0,1,1,0.0,0,1,0,64.7,57.6,0,6,0.0,0,27,1,85.2,23,56.3,2,8.7,0,6,0,0.0,6.0,0.26,0,9.3,0,58.3,,0,0,12.5,1,5,0,54.5,60.1,1,24,0.0,0,103,7,92.2,95,47.2,12,12.6,0,90,39,5.6,12.9,0.95
Mark Ingram II,6180,HB,NO,10,16,0,20,-3.0,0,100.0,,0,0,0.0,0,0,0,68.3,59.0,0,2,51.6,16,31,2,41.9,13,79.2,2,15.4,0,2,8,4.0,1.0,0.15,0,-0.5,2,100.0,,0,0,0.0,0,1,1,78.7,48.9,0,11,23.0,17,74,10,74.3,55,84.6,10,18.2,0,43,48,4.8,4.3,0.78
Geoff Swaim,9679,TE,TEN,17,16,0,31,2.3,0,66.7,100.0,1,1,0.0,0,1,0,68.3,58.4,0,5,45.2,19,42,2,50.0,21,109.7,3,14.3,1,7,1,0.5,3.5,0.33,0,2.0,0,75.0,0.0,0,1,18.2,2,3,0,38.4,48.4,0,13,38.8,50,129,9,59.7,77,81.6,12,15.6,0,49,45,5.0,5.4,0.64
Chuba Hubbard,57373,HB,CAR,15,16,0,5,3.5,1,50.0,0.0,0,1,0.0,0,1,0,64.7,60.7,0,45,32.5,13,40,1,60.0,24,95.8,2,8.3,0,45,44,44.0,45.0,1.88,0,0.5,1,91.7,,0,0,8.3,1,4,0,60.2,59.4,0,19,27.6,29,105,11,67.6,71,98.6,12,16.9,0,92,83,7.5,8.4,1.3
James Proche II,48037,WR,BLT,14,16,0,3,8.3,0,0.0,,0,0,,0,0,0,64.7,56.3,0,0,0.0,0,46,0,93.5,43,39.6,3,7.0,0,0,0,,,0.0,0,9.8,1,55.6,,0,0,16.7,1,3,0,46.3,55.0,0,12,0.0,0,76,5,90.8,69,68.3,9,13.0,0,43,15,3.0,8.6,0.62
Jamaal Williams,11889,HB,DET,17,16,0,11,-1.0,0,0.0,,0,0,,0,0,0,,49.6,0,0,43.6,24,55,0,52.7,29,39.6,1,3.4,0,0,0,,,0.0,0,0.2,2,84.6,,0,0,15.4,2,4,0,43.5,47.7,0,17,21.6,22,102,11,75.5,77,89.1,13,16.9,0,70,64,5.8,6.4,0.91
KJ Hamler,61590,WR,DEN,7,15,0,10,4.0,0,100.0,,0,0,0.0,0,0,0,64.7,51.4,0,4,0.0,0,32,1,93.8,30,83.3,1,3.3,0,4,0,0.0,4.0,0.13,0,22.8,0,45.5,,0,0,0.0,0,2,0,73.4,57.5,1,55,0.0,0,92,5,95.7,88,45.3,11,12.5,0,114,21,4.2,22.8,1.3
Jack Stoll,42058,TE,PHI,17,15,0,24,6.3,0,33.3,,0,0,0.0,0,1,0,64.7,44.5,0,14,17.0,15,88,1,77.3,68,49.3,3,4.4,0,14,11,11.0,14.0,0.21,0,9.0,0,90.9,100.0,2,2,0.0,0,4,0,78.0,52.2,0,26,10.7,16,149,10,85.9,128,108.0,11,8.6,0,109,39,3.9,10.9,0.85
Tre' McKitty,60896,TE,LAC,17,15,0,27,,0,,,0,0,,0,0,0,,43.7,0,0,35.4,17,48,0,58.3,28,0.0,0,0.0,0,0,0,,,0.0,0,4.5,0,69.2,0.0,0,1,18.2,2,0,0,38.4,43.6,0,12,23.4,44,188,9,74.5,140,81.9,13,9.3,0,69,47,5.2,7.7,0.49
Connor Heyward,57301,TE,PIT,14,15,0,25,10.0,0,33.3,100.0,1,1,50.0,1,1,0,28.9,54.7,0,27,10.3,3,29,1,75.9,22,67.4,3,13.6,0,27,4,4.0,27.0,1.23,0,6.7,1,90.0,100.0,1,1,0.0,0,4,0,77.3,90.1,1,45,2.3,1,44,9,97.7,43,106.7,10,23.3,1,111,59,6.6,12.3,2.58
Peyton Hendershot,60915,TE,DAL,17,15,0,9,1.5,0,100.0,,0,0,0.0,0,1,0,68.3,57.2,0,10,10.3,3,29,2,86.2,25,95.8,2,8.0,0,14,11,5.5,7.0,0.56,0,10.2,1,60.0,50.0,3,6,14.3,1,5,0,37.5,65.3,1,29,12.5,10,80,6,85.0,68,79.2,10,14.7,1,80,27,4.5,13.3,1.18
Josiah Deguara,47034,TE,GB,17,15,0,12,-1.0,0,50.0,,0,0,0.0,0,0,0,64.7,50.0,0,5,25.0,7,28,1,60.7,17,56.3,2,11.8,0,5,0,0.0,5.0,0.29,0,4.3,0,91.7,,0,0,0.0,0,4,0,79.4,71.6,0,25,13.8,11,80,11,83.8,67,103.8,12,17.9,0,107,60,5.5,9.7,1.6
Tanner Hudson,66924,TE,NYG,11,15,0,21,2.5,0,50.0,0.0,0,1,0.0,0,1,0,64.7,53.2,0,7,4.4,2,45,1,86.7,39,58.3,2,5.1,0,7,5,5.0,7.0,0.18,0,8.4,0,66.7,0.0,0,2,0.0,0,4,0,74.6,58.1,0,27,7.0,8,115,6,87.0,100,94.2,9,9.0,0,79,34,5.7,13.2,0.79
Byron Pringle,42345,WR,CHI,11,15,0,6,9.0,0,100.0,100.0,2,2,0.0,0,1,0,68.3,65.5,0,8,0.0,0,31,2,93.5,29,131.3,2,6.9,1,12,1,0.5,6.0,0.41,0,13.8,0,66.7,100.0,1,1,0.0,0,5,0,74.6,60.0,0,20,3.7,4,107,6,94.4,101,88.2,9,8.9,0,66,12,2.0,11.0,0.65
Zonovan Knight,97432,HB,NYJ,7,14,0,22,,0,,,0,0,,0,0,0,,52.9,0,0,44.0,11,25,0,52.0,13,0.0,0,0.0,0,0,0,,,0.0,0,-2.3,5,91.7,,0,0,8.3,1,4,1,60.6,54.5,0,16,12.5,7,56,11,83.9,47,96.2,12,25.5,0,85,114,10.4,7.7,1.81
Avery Williams,42873,HB,ATL,15,14,0,2,1.7,1,100.0,,0,0,0.0,0,2,0,70.5,73.5,0,8,20.0,2,10,3,80.0,8,91.7,3,37.5,0,18,13,4.3,6.0,2.25,0,-3.2,2,88.9,,0,0,0.0,0,0,0,77.3,61.8,0,10,18.2,12,66,8,77.3,51,82.4,9,17.6,0,34,60,7.5,4.3,0.67
River Cracraft,47417,WR,MIA,11,14,0,17,8.3,0,33.3,0.0,0,1,0.0,0,1,0,64.7,64.3,0,2,0.0,0,13,1,100.0,13,81.9,3,23.1,1,2,0,0.0,2.0,0.15,0,8.1,0,75.0,,0,0,0.0,0,5,0,74.6,68.1,0,18,0.0,0,56,6,100.0,56,99.5,8,14.3,0,67,17,2.8,11.2,1.2
Shane Zylstra,143786,TE,DET,12,13,0,11,10.3,0,83.3,,0,0,16.7,1,4,0,46.3,62.6,0,7,4.8,2,42,5,92.9,39,118.8,6,15.4,4,16,0,0.0,3.2,0.41,0,5.3,0,85.7,100.0,1,1,0.0,0,2,0,74.6,54.3,0,14,1.2,1,82,6,93.9,77,92.9,7,9.1,0,44,12,2.0,7.3,0.57
