player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Doug Baldwin,6615,WR,SEA,16,0,29,79.9,100,47,17.7,47,79.8,0,100,265,265,71.4,100,206,77.7,206
Joshua Garnett,10662,G,SF,12,0,28,78.9,100,56,21.1,56,63.4,2,100,265,265,61.9,100,201,75.8,201
James Develin,6142,FB,NE,16,0,19,77.1,100,141,53.8,141,77.7,0,100,262,262,71.7,100,88,33.6,88
Mohamed Sanu,7084,WR,ATL,15,0,2,65.5,97.9,46,17.6,47,73.5,0,99.6,262,263,81.4,100,197,75.2,197
Kenny Britt,4953,WR,LA,15,0,26,68.3,100,64,24.5,64,60.9,0,100,261,261,63.1,100,170,65.1,170
Adam Thielen,8288,WR,MIN,16,0,18,88.2,100,142,54.6,142,89,0,99.2,260,262,62.1,100,84,32.3,84
Cordy Glenn,7045,T,BUF,11,1,4,70.1,100,149,57.3,149,67.2,4,100,260,260,57.8,100,83,31.9,83
Daryl Williams,9535,T,CAR,13,0,5,60.6,100,151,58.3,151,65,0,100,259,259,64.2,100,64,24.7,64
T.J. Lang,5032,G,GB,13,0,12,61.9,100,36,14,36,68.3,3,100,258,258,67.9,100,184,71.3,184
Julian Edelman,5156,WR,NE,16,0,19,73.1,100,152,59.1,152,76.2,0,95.5,257,269,65.5,98.8,80,31.1,81
Marvin Jones Jr.,7158,WR,DET,15,0,11,85.2,100,107,41.6,107,76.1,0,99.6,257,258,63.8,100,125,48.6,125
Justin Pugh,7800,G,NYG,11,0,21,82,100,154,60.2,154,79.1,2,100,256,256,75.8,100,77,30.1,77
Jermaine Kearse,7428,WR,SEA,16,0,29,73.8,100,45,17.7,45,62.6,0,100,254,254,64.7,100,197,77.6,197
Brent Celek,3778,TE,PHI,16,0,24,68.3,100,122,48.2,122,64.7,0,100,253,253,60.1,100,110,43.5,110
Robert Woods,7822,WR,BUF,13,0,4,72.3,100,134,53.2,134,70.7,1,99.6,252,253,56.6,100,94,37.3,94
Terrelle Pryor Sr.,6944,WR,CLV,16,0,8,59.3,96.8,121,48,125,49.8,0,96.9,252,260,61.6,96,96,38.1,100
Dez Bryant,5549,WR,DAL,13,0,9,66.2,100,100,39.8,100,57.7,0,100,251,251,61.2,100,137,54.6,137
Travis Swanson,8711,C,DET,12,0,11,74.3,100,112,44.8,112,68.9,2,100,250,250,56,100,109,43.6,109
Allen Barbre,3735,G,PHI,12,0,24,73.7,100,102,41.1,102,78,1,100,248,248,77.5,100,121,48.8,121
Ryan Groy,9221,C,BUF,16,0,4,79,100,134,54,134,70.7,0,100,248,248,59.9,100,94,37.9,94
Cameron Meredith,10008,WR,CHI,14,0,6,56.5,100,64,25.9,64,67.3,0,100,247,247,67.4,100,166,67.2,166
Pierre Garcon,4519,WR,WAS,16,0,32,89.5,100,115,46.7,115,80.5,0,100,246,246,65.3,100,121,49.2,121
Michael Crabtree,4933,WR,OAK,16,0,23,89,100,112,45.5,112,77.6,2,100,246,246,56.9,100,98,39.8,98
Mike Wallace,5007,WR,BLT,16,0,3,64.8,100,64,26,64,55.8,1,98,246,251,58.9,100,161,65.4,161
Cedric Ogbuehi,9454,T,CIN,14,0,7,74.6,100,116,47.3,116,66.6,0,100,245,245,55.7,100,114,46.5,114
Michael Floyd,7019,WR,NE,15,0,19,88.5,100,144,59.5,144,89.5,2,100,242,242,69.8,100,74,30.6,74
Logan Paulsen,5795,TE,CHI,16,0,6,64.9,100,52,21.5,52,64.6,3,100,242,242,63.7,100,173,71.5,173
Davante Adams,8688,WR,GB,16,0,12,73.2,100,37,15.4,37,68.8,0,100,240,240,64.9,100,168,70,168
Robbie Chosen,11254,WR,NYJ,16,0,22,57.5,100,69,28.9,69,63.7,0,98.8,239,242,66.7,100,136,56.9,136
Anquan Boldin,1369,WR,DET,16,0,11,67.3,100,102,42.9,102,54.1,1,100,238,238,65,100,112,47.1,112
Senio Kelemete,7144,G,NO,15,0,20,73.6,100,111,46.8,111,63.3,2,100,237,237,65.7,100,91,38.4,91
Ted Larsen,5728,G,CHI,10,0,6,83,100,65,27.5,65,74.9,0,100,236,236,67.1,100,150,63.6,150
Cameron Brate,9207,TE,TB,15,0,30,66.2,100,83,35.2,83,59.2,0,100,236,236,48.5,100,124,52.5,124
Jerome Felton,4460,FB,BUF,15,0,4,77.5,100,133,56.6,133,73.3,0,96.7,235,243,59,100,88,37.4,88
Colin Kaepernick,6188,QB,SF,12,0,28,60,94.6,53,22.6,56,60,0,86.7,234,270,60,87.9,181,77.4,206
Dwayne Allen,7066,TE,IND,14,1,14,64.6,100,71,30.3,71,66,1,100,234,234,62.8,100,139,59.4,139
Jimmy Graham,5619,TE,SEA,16,0,29,64.4,100,56,23.9,56,71.5,0,100,234,234,64.6,100,161,68.8,161
John Greco,4379,G,CLV,12,1,8,74.9,100,121,52.2,121,82.3,1,100,232,232,71.3,100,82,35.3,82
Brandin Cooks,8655,WR,NO,16,0,20,69.1,100,80,34.5,80,66.4,0,97.9,232,237,63.1,100,125,53.9,125
Alshon Jeffery,7048,WR,CHI,12,0,6,76.3,100,58,25.1,58,76.7,0,100,231,231,69.8,100,155,67.1,155
John Wetzel,8088,T,ARZ,13,0,1,69.8,100,133,58.1,133,62,0,100,229,229,52.7,100,71,31,71
Jeremy Maclin,4942,WR,KC,11,0,16,59.5,100,103,45,103,39.4,0,99.6,229,230,65.6,100,107,46.7,107
Jamison Crowder,9538,WR,WAS,16,0,32,74.6,100,108,47.2,108,72.1,1,99.1,229,231,64.7,100,108,47.2,108
Steve Smith,837,WR,BLT,14,0,3,66.6,100,61,26.6,61,69.5,0,100,229,229,57.4,100,146,63.8,146
Julio Jones,6158,WR,ATL,14,0,2,69.7,100,39,17.1,39,70.3,1,100,228,228,72,100,169,74.1,169
Ed Dickson,5595,TE,CAR,16,0,5,68.5,100,140,61.4,140,68.5,1,100,228,228,62.4,100,55,24.1,55
Graham Glasgow,10729,C,DET,12,0,11,47.1,100,101,44.5,101,54.6,1,100,227,227,65.5,100,96,42.3,96
Marquise Goodwin,7859,WR,BUF,15,0,4,58.6,100,129,56.8,129,62,2,100,227,227,56.8,100,84,37,84
George Fant,11282,T,SEA,12,0,29,48.3,100,47,20.8,47,46.5,4,100,226,226,48,100,154,68.1,154
Brian Quick,7037,WR,LA,16,0,26,56.7,100,59,26.1,59,51.8,1,100,226,226,62.7,100,141,62.4,141
Phillip Dorsett,9462,WR,IND,15,0,14,64,100,65,28.8,65,66.2,0,99.1,226,228,61.2,100,148,65.5,148
Eric Wood,4951,C,BUF,9,0,4,59.8,100,131,58,131,59.4,3,100,226,226,57.5,100,70,31,70
Willie Snead IV,8999,WR,NO,15,0,20,91.7,100,102,45.3,102,85.4,0,100,225,225,62.9,100,98,43.6,98
Jack Mewhort,8694,G,IND,10,0,14,53.4,100,73,32.6,73,60.7,0,100,224,224,73,100,126,56.3,126
Tyler Boyd,10689,WR,CIN,16,0,7,68.8,100,87,38.8,87,61.7,0,98.2,224,228,55.8,100,130,58,130
Stefen Wisniewski,6200,G,PHI,12,0,24,64.9,100,93,41.7,93,71.4,0,100,223,223,77.2,100,100,44.8,100
Delanie Walker,3120,TE,TEN,15,0,31,65.7,100,102,45.7,102,66.9,1,99.6,223,224,65.9,100,108,48.4,108
Bradley Sowell,7693,T,SEA,10,0,29,53.4,100,38,17.1,38,54.9,0,100,222,222,54.1,100,166,74.8,166
Marqise Lee,8674,WR,JAX,16,0,15,66.1,100,40,18.1,40,70.6,1,97.4,221,227,68.5,100,176,79.6,176
Demetrius Harris,8524,TE,KC,16,0,16,59.7,100,91,41.7,91,59.1,0,100,218,218,56.5,100,95,43.6,95
Cody Wichmann,9648,G,LA,11,0,26,56.6,100,49,22.8,49,66.3,0,100,215,215,64.7,100,143,66.5,143
Ted Ginn Jr.,3625,WR,CAR,16,0,5,57.5,100,120,55.8,120,57.7,0,93.9,215,229,73.1,100,68,31.6,68
Jared Veldheer,5594,T,ARZ,8,0,1,68.3,100,126,58.9,126,71.8,0,100,214,214,76.6,100,69,32.2,69
Andrew Tiller,7169,G,SF,8,0,28,49.8,100,42,19.7,42,64.9,0,100,213,213,69.6,100,167,78.4,167
Golden Tate,5585,WR,DET,16,0,11,58.6,95.2,79,37.1,83,80,1,95.5,213,223,73.8,100,116,54.5,116
Laken Tomlinson,9461,G,DET,12,0,11,60.6,100,76,35.7,76,52.2,1,100,213,213,51.1,100,111,52.1,111
Richard Rodgers,8733,TE,GB,16,0,12,46.3,100,25,11.7,25,57.8,1,100,213,213,58.6,100,147,69,147
Case Keenum,7323,QB,LA,9,0,26,60.8,100,55,26.1,55,61,0,94.6,211,223,60.5,97.9,140,66.4,143
Cameron Erving,9452,C,CLV,13,0,8,59.3,100,100,47.4,100,49.3,2,100,211,211,46.9,100,83,39.3,83
Malcolm Mitchell,10746,WR,NE,14,1,19,69.5,100,118,56.5,118,73.2,1,100,209,209,61.6,100,64,30.6,64
Tyler Kroft,9518,TE,CIN,14,0,7,61.7,100,117,56.3,117,62.2,0,100,208,208,56.3,100,78,37.5,78
Corey Brown,8986,WR,CAR,16,0,5,60.9,100,116,55.8,116,55.9,0,99.5,208,209,64.1,98.2,55,26.4,56
Seth Roberts,9079,WR,OAK,16,0,23,72.1,100,100,48.8,100,91.1,0,100,205,205,79.3,100,77,37.6,77
Luke Stocker,6256,TE,TB,12,0,30,54.8,100,100,49,100,56.7,1,100,204,204,51.9,100,80,39.2,80
Phillip Supernaw,7324,TE,TEN,15,0,31,62.3,100,127,62.3,127,56.2,0,100,204,204,46,100,63,30.9,63
Ryan Clady,4326,T,NYJ,8,0,22,61.4,100,60,29.6,60,60.7,2,100,203,203,61.8,100,119,58.6,119
Devin Funchess,9474,WR,CAR,15,2,5,73.6,100,128,63.4,128,61.8,4,100,202,202,61.3,100,48,23.8,48
Denzelle Good,9688,G,IND,11,0,14,66,100,48,24.1,48,67,1,100,199,199,65.6,100,124,62.3,124
Marshall Newhouse,5692,T,NYG,10,0,21,68.1,100,117,59.1,117,64.5,1,100,198,198,60.3,100,64,32.3,64
A.J. Green,6156,WR,CIN,9,0,7,72.8,100,89,44.9,89,70.7,2,100,198,198,60.3,100,95,48,95
Dennis Pitta,5638,TE,BLT,16,0,3,50.8,100,51,25.8,51,57.3,0,100,198,198,56.6,100,120,60.6,120
Tavon Austin,7789,WR,LA,15,0,26,57.1,97.9,47,23.9,48,71.2,0,87.2,197,226,66.7,94.7,142,72.1,150
Virgil Green,6356,TE,DEN,12,0,10,84.5,100,42,21.5,42,73.4,0,100,195,195,67.2,100,131,67.2,131
Dorial Green-Beckham,9473,WR,PHI,15,0,24,67.4,100,78,40,78,52.9,1,100,195,195,60.3,100,92,47.2,92
Ryan Kalil,3675,C,CAR,8,1,5,70,100,111,57.2,111,67.9,2,100,194,194,56.8,100,50,25.8,50
Brice Butler,7991,WR,DAL,16,0,9,54.5,100,74,38.1,74,54.1,0,100,194,194,58.4,100,108,55.7,108
Sean McGrath,7515,TE,SD,16,0,27,57,100,104,53.9,104,58.6,0,100,193,193,61.4,100,80,41.5,80
DeSean Jackson,4363,WR,WAS,15,0,32,62.5,100,84,43.8,84,64.5,0,100,192,192,64.9,100,101,52.6,101
Brandon Myers,5126,TE,TB,16,0,30,53.1,100,93,48.4,93,55.7,2,100,192,192,60.4,100,78,40.6,78
Ryan Griffin,7982,TE,HST,16,0,13,57.1,100,43,22.4,43,56.2,1,100,192,192,55.5,100,123,64.1,123
Russell Shepard,8254,WR,TB,14,0,30,76,100,88,45.8,88,80.2,0,99.5,192,193,75,100,89,46.4,89
Stefon Diggs,9579,WR,MIN,13,0,18,63.8,100,110,57.3,110,71.8,0,98.5,192,195,62.2,100,62,32.3,62
Spencer Drango,10802,G,CLV,14,0,8,59.5,100,88,46.1,88,69.9,0,100,191,191,74.3,100,78,40.8,78
Brandon Bostick,7605,TE,NYJ,16,0,22,53.3,100,89,47.1,89,57.6,0,100,189,189,62.7,100,78,41.3,78
Tim Lelito,8189,G,NO,16,0,20,75.2,100,101,53.7,101,71,1,100,188,188,60.8,100,54,28.7,54
Corey Linsley,8796,C,GB,9,0,12,64.4,100,29,15.5,29,70.1,0,100,187,187,70.9,100,126,67.4,126
Eric Ebron,8645,TE,DET,13,0,11,32.5,100,64,34.2,64,40.2,3,99.5,187,188,52.5,100,97,51.9,97
John Phillips,5132,TE,NO,16,0,20,58.2,100,75,40.1,75,63.2,1,100,187,187,66.8,100,90,48.1,90
Cyrus Kouandjio,8679,T,BUF,9,0,4,63.7,100,95,51.1,95,64.8,1,100,186,186,73.9,100,75,40.3,75
Allen Hurns,8931,WR,JAX,11,0,15,65.8,100,42,23,42,55.9,0,100,183,183,57.9,100,135,73.8,135
Vladimir Ducasse,5586,G,BLT,9,0,3,61.1,100,49,27.2,49,61.1,2,100,180,180,62.5,100,104,57.8,104
Josh Hill,8200,TE,NO,9,0,20,67.5,100,97,54.2,97,59.7,0,100,179,179,57.8,100,59,33,59
Patrick DiMarco,6997,FB,ATL,16,0,2,68.2,100,33,18.5,33,82.8,0,100,178,178,83.1,100,130,73,130
Alex Lewis,10764,G,BLT,9,0,3,43.4,100,42,23.9,42,58,1,100,176,176,61.3,100,117,66.5,117
Cole Beasley,7330,WR,DAL,16,0,9,59.9,100,60,34.3,60,58.5,0,100,175,175,58.7,100,99,56.6,99
Ben Koyack,9662,TE,JAX,13,0,15,58.2,100,31,17.8,31,63,0,100,174,174,66.1,100,133,76.4,133
Vance McDonald,7836,TE,SF,11,0,28,57.1,100,49,28.2,49,61.6,1,100,174,174,62,100,122,70.1,122
Jordan Reed,7866,TE,WAS,12,0,32,55.4,100,82,47.4,82,57.1,1,100,173,173,58.2,100,76,43.9,76
Tyler Higbee,10744,TE,LA,16,0,26,61.1,100,54,31.6,54,60.3,0,100,171,171,51.8,100,95,55.6,95
Halapoulivaati Vaitai,10798,T,PHI,7,0,24,66.9,100,89,52,89,68.3,0,100,171,171,73,100,69,40.4,69
David Johnson,5165,TE,PIT,16,1,25,59.9,100,99,57.9,99,66.2,2,100,171,171,66.5,100,53,31,53
Lane Johnson,7786,T,PHI,6,0,24,75.1,100,69,40.4,69,84.2,1,100,171,171,83.8,100,84,49.1,84
Zach Miller,5104,TE,CHI,10,0,6,66.7,100,41,24,41,64.7,0,100,171,171,61.9,100,114,66.7,114
Randall Cobb,6216,WR,GB,13,0,12,69.4,100,29,17.1,29,71.4,0,93.4,170,182,67,90.8,119,70,131
Kamar Aiken,6671,WR,BLT,16,0,3,90.5,100,50,29.4,50,79.2,0,100,170,170,51.6,100,97,57.1,97
Andrew Hawkins,6125,WR,CLV,16,0,8,72.2,100,75,44.4,75,76.1,0,98.8,169,171,73.8,100,62,36.7,62
Chris Hubbard,8051,T,PIT,13,0,25,68.7,100,99,58.9,99,64.3,0,100,168,168,55.4,100,55,32.7,55
John Brown,8726,WR,ARZ,15,0,1,59.5,100,80,47.9,80,71,0,99.4,167,168,60.2,100,70,41.9,70
Kraig Urbik,5002,C,MIA,9,0,17,54.8,100,18,10.8,18,58.8,0,100,167,167,55.4,100,140,83.8,140
Ty Nsekhe,7636,T,WAS,14,0,32,83.5,100,81,49.1,81,73.2,0,100,165,165,58.6,100,65,39.4,65
Brandon Coleman,9086,WR,NO,16,0,20,74,100,93,56.4,93,79.7,1,100,165,165,69.3,100,49,29.7,49
Darren Fells,8549,TE,ARZ,14,0,1,64,100,107,65.2,107,68.5,0,100,164,164,67.4,100,47,28.7,47
Jonotthan Harrison,9132,G,IND,10,0,14,51.5,100,53,32.3,53,57.9,0,100,164,164,53.7,100,98,59.8,98
Matt Barkley,7880,QB,CHI,7,0,6,60,100,52,31.7,52,60,0,96.5,164,170,60,98.1,101,61.6,103
Nick O'Leary,9627,TE,BUF,15,0,4,84,100,90,55.2,90,86.4,0,100,163,163,84.4,100,59,36.2,59
Luke Willson,7940,TE,SEA,11,0,29,64.5,100,35,21.5,35,66.4,1,100,163,163,60.2,100,108,66.3,108
Adam Humphries,10075,WR,TB,15,0,30,71.3,100,73,45.3,73,68.9,0,97,161,166,59.3,100,60,37.3,60
Aldrick Robinson,6330,WR,ATL,16,0,2,61.5,100,30,18.6,30,73.1,0,100,161,161,75.1,100,122,75.8,122
Donte Moncrief,8725,WR,IND,9,0,14,75.6,100,53,33.1,53,79.7,0,99.4,160,161,61,100,93,58.1,93
Ryan Hewitt,9107,FB,CIN,16,0,7,69.3,100,84,52.8,84,75.5,0,100,159,159,76.7,100,62,39,62
Austin Hooper,10715,TE,ATL,14,0,2,55.5,100,33,21.2,33,58.9,0,100,156,156,70.5,100,107,68.6,107
Geoff Swaim,9679,TE,DAL,9,0,9,65.1,100,63,40.6,63,66.9,0,100,155,155,61.7,100,75,48.4,75
Corey Coleman,10649,WR,CLV,10,0,8,71,100,78,50.3,78,67.7,1,98.7,155,157,62.6,100,53,34.2,53
Jamon Brown,9505,G,LA,10,0,26,71.5,100,52,33.8,52,67.3,0,100,154,154,65.7,100,86,55.8,86
J.C. Tretter,7904,C,GB,7,0,12,63.9,100,18,11.7,18,76.8,1,100,154,154,71.3,100,111,72.1,111
Cam Fleming,8775,T,NE,13,0,19,68.1,100,74,48.7,74,65.8,0,100,152,152,63,100,53,34.9,53
Mike Pouncey,6167,C,MIA,5,0,17,76.2,100,21,14,21,64.4,1,100,150,150,60.7,100,122,81.3,122
Nick Mangold,2974,C,NYJ,8,0,22,68.8,100,41,27.7,41,60.6,0,100,148,148,56.9,100,98,66.2,98
Andy Janovich,10810,FB,DEN,11,0,10,71.6,100,23,15.5,23,62,0,97.4,148,152,58.3,100,112,75.7,112
Coby Fleener,7038,TE,NO,16,0,20,64.4,100,40,27,40,66.8,1,99.3,148,149,63.4,100,71,48,71
Chris Scott,5674,G,CAR,10,0,5,59.6,100,94,63.5,94,58.8,1,100,148,148,59.7,100,31,20.9,31
Jake Fisher,9486,T,CIN,15,0,7,69.8,100,75,51,75,63.8,0,100,147,147,57,100,63,42.9,63
Sammy Watkins,8639,WR,BUF,8,0,4,69.9,100,77,52.7,77,71.2,0,100,146,146,61.7,100,57,39,57
Zach Line,8420,FB,MIN,15,0,18,62.5,98.9,91,62.3,92,64.7,0,94.2,146,155,65.8,97.4,37,25.3,38
MarQueis Gray,8286,TE,MIA,14,0,17,56.7,100,17,11.7,17,59.9,0,100,145,145,59.1,100,118,81.4,118
Antonio Gates,1609,TE,SD,14,0,27,77.9,100,68,46.9,68,76.9,0,100,145,145,59.3,100,52,35.9,52
Tyler Larsen,9304,G,CAR,6,0,5,67.7,100,85,58.6,85,64.2,0,100,145,145,52.1,100,37,25.5,37
Jalston Fowler,9541,FB,TEN,16,0,31,54,100,59,41,59,64.2,0,99.3,144,145,72.5,100,78,54.2,78
Kyle Long,7801,G,CHI,8,0,6,74.6,100,32,22.2,32,68.1,0,100,144,144,67.7,100,100,69.4,100
Eli Rogers,9878,WR,PIT,13,1,25,73.8,100,75,52.4,75,64.1,1,99.3,143,144,82.9,100,36,25.2,36
Tyler Eifert,7802,TE,CIN,8,0,7,61.1,100,64,44.8,64,68.1,1,100,143,143,69,100,69,48.3,69
Anthony Steen,9315,C,MIA,9,0,17,50.6,100,23,16.2,23,51.4,1,100,142,142,52.8,100,110,77.5,110
Nick Easton,9861,C,MIN,11,0,18,55.6,100,79,55.6,79,49.5,0,100,142,142,48,100,44,31,44
Mike Tolbert,4740,FB,CAR,16,0,5,62.9,79.8,79,55.6,99,60.4,0,80.2,142,177,56.4,78,32,22.5,41
Derek Newton,6366,T,HST,6,0,13,64.2,100,54,38,54,65.2,0,100,142,142,65.3,100,74,52.1,74
C.J. Uzomah,9590,TE,CIN,9,0,7,58.8,100,62,44.3,62,61.7,0,100,140,140,62.7,100,66,47.1,66
Rhett Ellison,7128,TE,MIN,15,0,18,69.5,100,92,66.2,92,70.6,1,99.3,139,140,60.5,100,24,17.3,24
Terron Armstead,7856,T,NO,7,0,20,59.5,100,68,49.6,68,69,0,100,137,137,74.2,100,53,38.7,53
Joe Reitz,4789,T,IND,11,0,14,60.5,100,41,29.9,41,64.7,0,100,137,137,66.6,100,79,57.7,79
Cordarrelle Patterson,7810,WR,MIN,16,0,18,64.4,98.5,67,48.9,68,57.2,0,95.1,137,144,60.2,98.2,56,40.9,57
Breshad Perriman,9459,WR,BLT,16,0,3,63.9,100,38,27.7,38,66.3,0,99.3,137,138,59.2,100,84,61.3,84
Rob Gronkowski,5567,TE,NE,7,0,19,69.7,100,76,55.9,76,66.1,1,100,136,136,64.8,100,43,31.6,43
Ryan Grant,8777,WR,WAS,16,0,32,59,100,73,53.7,73,59.1,0,100,136,136,59.6,100,60,44.1,60
Vadal Alexander,10868,T,OAK,9,0,23,57.9,100,81,59.6,81,60.9,2,100,136,136,54.6,100,40,29.4,40
Charles Johnson,7998,WR,MIN,16,0,18,63.2,100,83,61.5,83,63.1,0,100,135,135,63.1,100,45,33.3,45
Kellen Davis,4472,TE,NYJ,8,0,22,65.8,100,48,35.6,48,61.4,1,100,135,135,57.9,100,73,54.1,73
Jay Prosch,8845,FB,HST,15,0,13,66.3,100,22,16.4,22,71.1,0,97.1,134,138,70.2,100,92,68.7,92
Braxton Miller,10719,WR,HST,10,0,13,58.3,100,53,39.6,53,59.2,0,97.8,134,137,60.9,97.2,70,52.2,72
Isaac Seumalo,10713,G,PHI,9,0,24,76.2,100,45,33.8,45,73.2,0,100,133,133,59,100,70,52.6,70
Erik Swoope,9303,TE,IND,15,0,14,56.2,100,34,25.6,34,56.1,0,100,133,133,54.4,100,76,57.1,76
Jared Goff,10635,QB,LA,7,0,26,60.7,100,44,33.1,44,61.1,1,96.4,133,138,60.9,97.4,75,56.4,77
Travis Benjamin,7100,WR,SD,14,1,27,59.8,100,54,40.9,54,60.2,1,98.5,132,134,61,100,59,44.7,59
Tyler Lockett,9502,WR,SEA,15,0,29,88.6,100,26,19.7,26,72.2,0,97.1,132,136,62.5,100,102,77.3,102
Chris Reed,9830,G,JAX,7,0,15,61.1,100,19,14.5,19,53.3,0,100,131,131,52.1,100,106,80.9,106
Jordan Norwood,5358,WR,DEN,13,0,10,66.3,100,22,16.9,22,55.1,0,99.2,130,131,61.8,98.9,91,70,92
Gosder Cherilus,4331,T,TB,13,0,30,57.2,100,63,49.2,63,54.7,1,100,128,128,57.8,100,56,43.8,56
Menelik Watson,7823,T,OAK,9,0,23,75.2,100,75,59.1,75,77.4,1,100,127,127,72.9,100,43,33.9,43
Andre Holmes,6489,WR,OAK,16,0,23,69.1,100,83,65.4,83,68.1,0,100,127,127,54.5,100,34,26.8,34
Albert Wilson,8943,WR,KC,15,0,16,68.7,100,69,54.8,69,50.2,1,98.4,126,128,60.9,100,45,35.7,45
Deonte Thompson,7513,WR,CHI,14,0,6,60.1,100,33,26.2,33,66,2,100,126,126,60.8,100,83,65.9,83
Cobi Hamilton,7978,WR,PIT,11,0,25,62.5,100,76,60.3,76,57,1,100,126,126,59.1,100,35,27.8,35
Brent Qvale,8921,T,NYJ,9,0,22,54.2,100,46,37.1,46,61.4,0,100,124,124,63.4,100,67,54,67
Eric Winston,3011,T,CIN,12,0,7,66,100,52,41.9,52,66.8,0,100,124,124,58.6,100,64,51.6,64
Cody Core,10833,WR,CIN,8,0,7,65.4,100,57,46.3,57,58.1,0,100,123,123,57.3,100,62,50.4,62
Blaine Gabbert,6162,QB,SF,5,0,28,60,89.5,34,27.6,38,60,0,84.2,123,146,60,84,89,72.4,106
Mychal Rivera,7965,TE,OAK,13,0,23,56.8,100,50,40.7,50,59.7,0,100,123,123,63,100,44,35.8,44
Patrick Omameh,8277,G,JAX,8,0,15,53.5,100,35,28.7,35,64.1,1,100,122,122,63.4,100,78,63.9,78
Joel Bitonio,8670,G,CLV,5,0,8,71.1,100,65,53.7,65,71.2,0,100,121,121,68.8,100,37,30.6,37
Paul Richardson Jr.,8680,WR,SEA,15,0,29,64.1,100,27,22.3,27,68.7,0,99.2,121,122,69.8,100,81,66.9,81
Tyreek Hill,10799,WR,KC,16,0,16,68,84.8,56,47.1,66,42.3,0,83.2,119,143,59.7,96.5,55,46.2,57
B.J. Finney,9875,G,PIT,7,0,25,65.7,100,72,61,72,71.6,1,100,118,118,68.9,100,25,21.2,25
Josh Bellamy,7472,WR,CHI,13,0,6,92.8,100,30,25.9,30,84.7,0,96.7,116,120,59.8,100,72,62.1,72
Anthony Sherman,6288,FB,KC,14,0,16,63.4,100,45,39.1,45,67.2,0,100,115,115,65.2,100,43,37.4,43
Chester Rogers,10918,WR,IND,12,0,14,60.7,100,40,34.8,40,52.1,0,100,115,115,63,100,65,56.5,65
Eric Kush,7952,C,CHI,6,0,6,59,100,34,29.6,34,68.5,0,100,115,115,73,100,73,63.5,73
Jacob Tamme,4441,TE,ATL,8,0,2,69.1,100,10,8.8,10,60.4,0,100,113,113,66.5,100,89,78.8,89
Crockett Gillmore,8734,TE,BLT,7,0,3,69.1,100,28,24.8,28,67.4,0,100,113,113,64.5,100,74,65.5,74
Julius Thomas,6281,TE,JAX,9,0,15,60.8,100,24,21.2,24,54.5,0,100,113,113,57.2,100,83,73.5,83
Oday Aboushi,7923,G,HST,4,0,13,74.8,100,27,23.9,27,62.7,0,100,113,113,49.4,100,66,58.4,66
Aaron Ripkowski,9639,FB,GB,15,0,12,65.9,64.3,9,8,14,66.5,0,76.2,112,147,65.6,81.1,90,80.4,111
Tyler Shatley,9257,G,JAX,7,0,15,56.3,100,19,17,19,49.4,0,100,112,112,49.1,100,92,82.1,92
Randall Telfer,9631,TE,CLV,14,0,8,54.6,100,75,67.6,75,62.3,1,100,111,111,64.4,100,29,26.1,29
Chris Hairston,6274,T,SD,11,0,27,51.4,100,51,45.9,51,57.2,0,100,111,111,50.5,100,43,38.7,43
Marcedes Lewis,2973,TE,JAX,10,0,15,54.7,100,33,30,33,53.5,1,100,110,110,54.9,100,70,63.6,70
Gavin Escobar,7828,TE,DAL,14,0,9,65.4,100,39,36.1,39,54.3,2,100,108,108,48,100,53,49.1,53
Cody Kessler,10727,QB,CLV,9,0,8,60.3,100,59,54.6,59,60.3,0,94.7,108,114,60,97.5,39,36.1,40
Andrew Donnal,9552,T,LA,11,0,26,64.9,100,37,34.3,37,63.5,0,100,108,108,66.2,100,59,54.6,59
Brian Schwenke,7889,G,TEN,5,0,31,50.3,100,66,61.7,66,55.8,0,100,107,107,61.9,100,32,29.9,32
Gino Gradkowski,7098,C,CAR,4,0,5,60.1,100,62,57.9,62,63.8,0,100,107,107,63.2,100,29,27.1,29
Jeff Heuerman,9525,TE,DEN,12,0,10,64.6,100,21,19.8,21,67.2,0,100,106,106,61.8,100,74,69.8,74
Alvin Bailey,8071,G,CLV,7,0,8,58.3,100,40,37.7,40,55.2,0,100,106,106,53.1,100,52,49.1,52
Walter Powell,8831,WR,BUF,9,0,4,62.4,100,58,55.2,58,67.7,0,100,105,105,62,100,34,32.4,34
Kyle Juszczyk,7912,FB,BLT,16,0,3,60.6,100,12,11.4,12,67.7,0,95.5,105,110,67.5,97.2,69,65.7,71
Jay Cutler,2956,QB,CHI,5,0,6,60,100,25,23.8,25,60,0,98.1,105,107,60,98.6,73,69.5,74
J.J. Nelson,9592,WR,ARZ,12,0,1,63.1,100,61,58.7,61,70.1,0,96.3,104,108,60.4,100,30,28.8,30
Ty Sambrailo,9492,T,DEN,10,0,10,50.4,100,17,16.5,17,56.9,0,100,103,103,55.1,100,69,67,69
